snr_weak_db,amplitude_ratio_weak_to_strong,amplitude_ratio_value,separation_hz,replicate,center_hz,true_frequency_1_hz,true_frequency_2_hz,weak_amplitude,strong_amplitude,noise_std,phase_1_rad,phase_2_rad,phase_difference_abs_rad,phase_bin,detector,estimated_k,success,max_frequency_error_hz,tolerance_hz,estimated_frequencies_hz,bic_improvement,candidate_origin,conditional_glrt_statistic,conditional_glrt_threshold,condition_design,ill_conditioned,runtime_seconds,signal_generation_runtime_seconds,detector_runtime_seconds,trial_total_runtime_seconds,fit_backend
-6.0,1:1,1,0.003,3,5.0,4.9985,5.0015,0.01,0.01,0.014108635131604638,-0.5761720270613662,-0.6507823128494001,0.07461028578803397,0,complete,2,True,9.343331344169314e-06,0.00075,4.99850522563;5.00150934333,8676.333978051087,local_close_pair_resolver,nan,nan,1.1713451805617492,False,1.9321773999981815,0.0016961000001174398,1.9321773999981815,1.9339471999992384,dense
-6.0,1:1,1,0.003,4,5.0,4.9985,5.0015,0.01,0.01,0.014108635131604638,-1.7112039088142335,-0.20253446615542536,1.508669442658808,3,complete,2,True,2.0409843193291977e-05,0.00075,4.99847959016;5.00150393619,8578.565471697482,local_close_pair_resolver,nan,nan,1.1765093405245988,False,1.9573525999949197,0.001403900001605507,1.9573525999949197,1.9588401000000886,dense
-6.0,1:1,1,0.003,5,5.0,4.9985,5.0015,0.01,0.01,0.014108635131604638,0.8439370435399356,3.116564279386841,2.2726272358469055,5,complete,2,True,2.891816487604615e-05,0.00075,4.99847201708;5.00147108184,6499.476450863003,local_close_pair_resolver,nan,nan,1.1700217728895745,False,2.055033899996488,0.0020872000022791326,2.055033899996488,2.057221800001571,dense
-6.0,1:1,1,0.003,6,5.0,4.9985,5.0015,0.01,0.01,0.014108635131604638,2.747790839305675,-3.0571798742369296,0.47821459363698193,1,complete,2,True,2.6775030299575064e-05,0.00075,4.99850251758;5.00147322497,8746.659278448322,local_close_pair_resolver,nan,nan,1.1624546124314792,False,2.013602200000605,0.001770599999872502,2.013602200000605,2.01544670000294,dense
-6.0,1:1,1,0.003,7,5.0,4.9985,5.0015,0.01,0.01,0.014108635131604638,-2.496532452394836,1.0381196507373591,2.7485332040473915,6,complete,2,True,2.680408826094549e-05,0.00075,4.99847319591;5.00151650633,8486.338959031564,local_close_pair_resolver,nan,nan,1.181204893015491,False,2.1033596000052057,0.0016063000002759509,2.1033596000052057,2.1050566999983857,dense
-6.0,1:1,1,0.004,0,5.0,4.998,5.002,0.01,0.01,0.014108635131604638,-1.963490883722143,1.8346904406691698,2.4850039827882737,6,complete,2,True,9.104587740615955e-06,0.001,4.99800703329;5.00200910459,8761.597611597099,local_close_pair_resolver,nan,nan,1.2107770889421863,False,2.1102287999965483,0.0018617999958223663,2.1102287999965483,2.11217680000118,dense
-6.0,1:1,1,0.004,1,5.0,4.998,5.002,0.01,0.01,0.014108635131604638,-1.7527761927502417,-2.5865425694340907,0.833766376683849,2,complete,2,True,2.4810321982648986e-05,0.001,4.99802481032;5.00201702318,8256.364334632468,local_close_pair_resolver,nan,nan,1.2123153628745067,False,2.001312499996857,0.0014632000020355918,2.001312499996857,2.0028696000008495,dense
-6.0,1:1,1,0.004,2,5.0,4.998,5.002,0.01,0.01,0.014108635131604638,-0.030510882251457705,2.877890403548048,2.908401285799506,7,complete,2,True,6.5696547233429214e-06,0.001,4.99799343035;5.00200332535,9165.243133955984,local_close_pair_resolver,nan,nan,1.2095378403748902,False,1.9939909000022453,0.0016449000031570904,1.9939909000022453,1.9957518000010168,dense
-6.0,1:1,1,0.004,3,5.0,4.998,5.002,0.01,0.01,0.014108635131604638,-2.757305995545105,1.796421191138493,1.7294581204959878,4,complete,2,True,8.958362003319564e-06,0.001,4.99800895836;5.00199190904,8429.911259370157,local_close_pair_resolver,nan,nan,1.213728128882926,False,1.989177600000403,0.0020443000030354597,1.989177600000403,1.9913778000045568,dense
-6.0,1:1,1,0.004,4,5.0,4.998,5.002,0.01,0.01,0.014108635131604638,3.1232531184862298,2.0027048545549375,1.1205482639312923,2,complete,2,True,1.6205819162173896e-05,0.001,4.99798379418;5.00199959059,8737.429290952743,local_close_pair_resolver,nan,nan,1.2085925216131699,False,1.9517541000022902,0.003470199997536838,1.9517541000022902,1.9553599999999278,dense
