point_index,point_id,region,x,y,z,nx,ny,nz,noise_std,installable,response_abs_4Hz,response_phase_4Hz,response_abs_8Hz,response_phase_8Hz,response_abs_13Hz,response_phase_13Hz,response_abs_14Hz,response_phase_14Hz
78,v1_p078,bearing_zone_left,-0.9650281945060563,-0.3560942109796859,0.1731507688789529,-0.17048775610709216,-0.08737468232977091,0.9814782676683882,0.9170131459837625,True,1.0789558734400946,2.1601381756571647,0.1810103753428918,0.7429679259256858,0.23232871221545454,2.4691550054944567,0.13529907383572712,1.8746971675593813
79,v1_p079,bearing_zone_right,1.0587894777628906,-0.50696054268291,0.17414072905077083,0.18577825505169213,-0.12354549828646318,0.9747937986072223,1.0489568734199435,True,0.15486297328841941,-1.3476968944042338,0.6353555420067681,-0.41758958440119925,0.17201436306926,-1.1928852574799198,0.29586118923023325,-0.21419296639734242
80,v1_p080,gearbox_zone_left,-0.6016708680155572,0.45433820656996693,0.5195749976637285,-0.10699114830299912,0.11221105033160265,0.987907675022461,1.000496220282633,True,0.3916469129716972,-0.5385365264310391,0.20830528046719912,-0.11483198118983824,0.8923934132204333,-1.8256791188048767,0.2504742556297418,-0.4894074683419386
81,v1_p081,gearbox_zone_right,0.6406431451238949,0.4863206929755044,0.4613684718337281,0.1137300804855957,0.11990834691080991,0.9862491861258275,1.2088363336376788,True,0.15534266799982835,-2.145690209745473,0.5864119294283106,-1.6989169840502094,0.3184800800523816,0.3488652786613528,1.0739673191782901,-2.779140419806359
82,v1_p082,input_shaft_zone,-1.306246133120028,0.012098296169315861,-0.1521179786462109,-0.22888170466403868,0.0029442709708303954,0.9734497914831223,1.2202624477467607,True,0.6640556309045623,-2.924045064377124,0.14645010976290349,-0.560285522117046,0.2667013742806186,0.012091796400666953,0.12708479541229933,2.3770971687286093
83,v1_p083,output_shaft_zone,1.2123051510259726,0.213311268494026,-0.14373299534980377,0.21290916797062684,0.05203118466706292,0.9756856266319583,1.05574307739641,True,0.11808978302834278,0.319257422121717,0.508349904176567,2.381840396630272,0.23293589071949952,-0.7183804778216837,0.4407663562261201,-2.4552300929831654
84,v1_p084,bearing_zone_left,-0.8451499459951487,-0.5188263880046435,0.16618653828779464,-0.14917519507929616,-0.12718983577613505,0.9805965056272095,0.9752739797431058,True,0.7771453362008418,2.982945428425572,0.19220933401105963,-0.12767859227224038,0.2193384088926935,-2.597452241930889,0.1352568942291543,1.9177933414149055
85,v1_p085,bearing_zone_right,0.8238296466264806,-0.44769934490453234,0.1934852860504509,0.14579449555870794,-0.11004179690210052,0.9831758581247502,1.1600640555297999,False,0.17859069157285556,-2.445926236457892,0.6596177811328688,-0.7665493689565042,0.19545061053334045,1.8971647609224247,0.31927916107694915,-2.2680149295467524
86,v1_p086,gearbox_zone_left,-0.3750449823696219,0.5296756577561377,0.46862587888593116,-0.06677453098848746,0.13098000567831175,0.9891336614046542,0.7788867875168739,True,0.32381573573613726,0.19942193573807532,0.23472141815306993,-1.7923054447492148,1.2651900118329322,1.2793435432370337,0.29877230952619016,1.9131595204241834
87,v1_p087,gearbox_zone_right,0.5413892261760084,0.3159565114803399,0.4793794758491097,0.0966922652917637,0.07837488916272953,0.992223756307758,1.2414452507802338,True,0.17061798303795417,-2.790680313800325,0.6292241142806663,-2.300476992465003,0.3315252028397447,-0.32060405992056645,0.7979211134277392,-0.27965167401128227
88,v1_p088,input_shaft_zone,-1.3864985170470925,0.18800333573063482,-0.0715004449028276,-0.24189131697416488,0.045554777332455595,0.9692333841932469,1.258923112848587,True,0.45472407788027897,-2.256951433162597,0.14310322361955313,0.3041513874793926,0.26259002493633776,-0.5251209728818199,0.12664553737223946,2.5030891846434415
89,v1_p089,output_shaft_zone,1.4299102905726082,0.12426164665004262,-0.05900698564684155,0.24914722080290597,0.030071276459484438,0.9679986470539539,1.024611011059248,True,0.1094185753995769,1.2307039005122866,0.425853893188065,3.0685412065512927,0.19092316970404913,2.3621057133116197,0.3350618258700182,0.25326571923123964
90,v1_p090,bearing_zone_left,-1.1646058648427526,-0.5704792988790828,0.15905984827295508,-0.20319946362289043,-0.13824549174344744,0.9693287172038091,0.9910094150889364,True,0.8635475070742737,2.8497282617129693,0.15890171918706336,2.8380142432005213,0.19467359399021036,0.5203668722540858,0.11642283955363714,0.201739863158663
91,v1_p091,bearing_zone_right,1.012865112481056,-0.24777006649400918,0.13624057892541683,0.17902712898181056,-0.060825204200794084,0.9819621080380148,1.0568183235602877,True,0.15863416667732413,-1.677507734660209,0.9808622809083958,-2.652617009487607,0.1877330355977987,2.238634153177478,0.36653453771399613,2.0966522369767153
92,v1_p092,gearbox_zone_left,-0.3343668022702511,0.28648531319760384,0.5464506195515155,-0.059924367465908644,0.07130995671469033,0.9956525298803592,1.032969135005223,True,0.3530748582770413,-0.12061899953691871,0.25837989352745216,-2.74036965295429,0.8775507512380877,-1.7421543495672833,0.2970835480346664,2.578265540924277
93,v1_p093,gearbox_zone_right,0.2923641122771876,0.4746692161228126,0.4707251771077672,0.052187660266484345,0.11767991212619698,0.9916793263943142,1.3205288806661941,True,0.19325064187654636,2.701778445729715,0.4765624545499143,-0.051218027659704776,0.4488365820658719,1.7223521645041173,0.8028653785301323,-0.5197475650736387
94,v1_p094,input_shaft_zone,-1.0599299594488865,0.1971340623713183,-0.12249966720562644,-0.1871878708431191,0.0483537000054971,0.981133334825088,1.1626140597920738,True,0.5871580653530833,-2.57952302238358,0.1658428650645076,-2.612526849694601,0.3698700569319474,1.9190626012832575,0.16313798347973663,-2.285982574582421
95,v1_p095,output_shaft_zone,1.1973324226080306,-0.04791648531058312,-0.0728443124253057,0.21066795555136875,-0.01170944190298923,0.9774875454317191,1.03599432625337,True,0.1233957359670438,0.09741751890072821,0.667281510369662,0.5621041588645708,0.2144045373894672,0.14705082344971973,0.3675272188198493,-0.5702392006488576
