scenario,case,separation_hz,phase_1_rad,phase_2_rad,wrapped_phase_difference_rad,noise_replicate,estimated_k,success,failure_type,max_frequency_error_hz,estimated_frequencies_hz,bic_improvement,residual_peak_ratio,candidate_origin,condition_design,runtime_seconds
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,36,2,True,none,0.0004976903645825814,13.49800231;13.50172127,462.50930507847806,15.13292259581748,peel_residual_rescan,1.2425651853676332,0.05084470001747832
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,37,2,False,two_but_inaccurate,0.000986322303662135,13.49751368;13.50179516,244.829730175843,19.979451647156633,peel_residual_rescan,1.1583076837248898,0.06576979998499155
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,38,1,False,not_split,nan,13.50197495,221.08942825594568,9.795860212391174,peel_residual_rescan,1.1367686228622984,0.06156990001909435
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,39,2,False,two_but_inaccurate,0.0012091404796326088,13.49729086;13.50182915,187.82116731707356,15.671494713882355,peel_residual_rescan,1.101206917091135,0.05221130000427365
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,40,2,False,two_but_inaccurate,0.0008420262523909372,13.49765797;13.50176165,335.23228755858145,15.437560986793638,peel_residual_rescan,1.1934996047329933,0.047244799963664263
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,41,2,False,two_but_inaccurate,0.0011349753679379404,13.49736502;13.5017078,338.8946081198228,17.767719309709943,peel_residual_rescan,1.1451383370249328,0.04775190004147589
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,42,2,False,two_but_inaccurate,0.000946750578744826,13.49755325;13.50178876,262.4800218992168,17.491401661530162,peel_residual_rescan,1.1678940260295525,0.0489401999511756
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,43,1,False,not_split,nan,13.50197495,229.35969565078267,9.0987555175582,peel_residual_rescan,1.1628434915725239,0.04855349997524172
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,44,2,False,two_but_inaccurate,0.0008068822756897021,13.49769312;13.50170836,367.44224096357357,12.055385758811163,peel_residual_rescan,1.2086539997058194,0.055446900019887835
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,45,2,True,none,0.0005827441552774815,13.49791726;13.50169222,385.02127172937617,12.142311754102725,peel_residual_rescan,1.2385102039017961,0.04893029999220744
