amplitude_case,separation_hz,replicate,sample_count,amplitude_1,amplitude_2,component_1_snr_db,component_2_snr_db,main_estimated_k,main_max_frequency_error_hz,main_success,main_bic_improvement,main_candidate_origin,main_residual_peak_ratio,main_local_grid_step_hz,condition_design,condition_normal,smallest_singular_value,numerical_rank,column_count,ill_conditioned,music_estimated_k,music_max_frequency_error_hz,music_success,music_grid_step_hz,main_runtime_seconds,music_runtime_seconds,main_frequency_1_hz,main_frequency_2_hz,music_frequency_1_hz,music_frequency_2_hz
equal,0.0005,138,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,4.841527240088908,fine_grid_secondary_peak,14.801220378442366,2.5e-05,1.0076953124349166,1.0154498427033043,0.9961597741385934,5,5,False,1,nan,False,2.5e-05,0.06679499999154359,0.02689109998755157,13.496751757560586,nan,13.499975,nan
equal,0.0005,139,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,1162.6915936344012,adaptive_split_0.40_over_T,4.705336878252046,2.5e-05,1.1276602166449048,1.2716175642036336,0.9383122746209772,5,5,False,1,nan,False,2.5e-05,0.06906690000323579,0.02375170000595972,13.50159996005125,nan,13.5,nan
equal,0.0005,140,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,906.081124158256,adaptive_split_0.10_over_T,3.9427567449336727,2.5e-05,2092.0466752064863,4376659.291242514,0.0006759951491933663,5,5,False,1,nan,False,2.5e-05,0.0628718999796547,0.021485800039954484,13.498225044323641,nan,13.499975,nan
equal,0.0005,141,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,1319.2212648594577,peel_residual_rescan,4.47059817886545,2.5e-05,1.1238739392103942,1.263092631236289,0.9400778771711995,5,5,False,1,nan,False,2.5e-05,0.08410149998962879,0.02712520002387464,13.501574960676233,nan,13.5,nan
equal,0.0005,142,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,28.06030704965815,adaptive_split_0.10_over_T,6.612221879619766,2.5e-05,1.0361674713044984,1.0736430285895584,0.9820825622651994,5,5,False,1,nan,False,2.5e-05,0.08944079995853826,0.027623600035440177,13.489415708331103,nan,13.5,nan
equal,0.0005,143,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,440.53509139394737,fine_grid_secondary_peak,4.790890548266052,2.5e-05,1.1725531517382026,1.3748808936511925,0.9176859467649561,5,5,False,1,nan,False,2.5e-05,0.06517499999608845,0.027693499985616654,13.50164995880128,nan,13.50005,nan
equal,0.0005,144,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,2877.6092165221053,fine_grid_secondary_peak,3.6238899794591983,2.5e-05,5.306462394604263,28.158543145349206,0.2618979428263229,5,5,False,1,nan,False,2.5e-05,0.08898590004537255,0.026899599994067103,13.50515745621838,nan,13.500075,nan
equal,0.0005,145,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,133.3525181178411,peel_residual_rescan,8.260201772725166,2.5e-05,1.2468083176102538,1.5545309808621115,0.8848291277934942,5,5,False,1,nan,False,2.5e-05,0.08094699995126575,0.02113970002392307,13.501624959426264,nan,13.50025,nan
equal,0.0005,146,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,2458.7448429777287,fine_grid_secondary_peak,6.223525136852516,2.5e-05,1.093960920909586,1.1967504964773494,0.9541675129329266,5,5,False,1,nan,False,2.5e-05,0.07324130000779405,0.020000699965748936,13.492217259406484,nan,13.499975,nan
equal,0.0005,147,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,143.24716643043212,adaptive_split_0.25_over_T,6.657512787196252,2.5e-05,1.09178455331037,1.1919935108471242,0.9552023137580292,5,5,False,1,nan,False,2.5e-05,0.08557600004132837,0.02499909995822236,13.501574960676233,nan,13.500125,nan
equal,0.0005,148,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,1164.479824413167,peel_residual_rescan,2.8768324141472448,2.5e-05,1.1369440247167821,1.292641715339195,0.9340000569211319,5,5,False,1,nan,False,2.5e-05,0.08078419999219477,0.020697100029792637,13.498225044323641,nan,13.500075,nan
equal,0.0005,149,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,83.01652395661222,fine_grid_secondary_peak,8.617097878823031,2.5e-05,1.0768805172662883,1.1596716484677088,0.9623235950466703,5,5,False,1,nan,False,2.5e-05,0.07829600002150983,0.027661199972499162,13.498100047448563,nan,13.500025,nan
equal,0.0005,150,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,1072.3628765791655,adaptive_split_1.00_over_T,2.8941304846254075,2.5e-05,1.0826707801470914,1.1721760181843115,0.9595497365689448,5,5,False,1,nan,False,2.5e-05,0.06968909996794537,0.026235600002110004,13.498450038698783,nan,13.49995,nan
equal,0.0005,151,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,0.0030950405847214313,False,1276.0155763969815,adaptive_split_1.50_over_T,16.327025540042435,2.5e-05,1.2466149673429319,1.554048876803419,0.8849126371637207,5,5,False,1,nan,False,2.5e-05,0.07725490001030266,0.024300599994603544,13.499813418131819,13.50334504058472,13.499975,nan
equal,0.0005,152,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,267.74488832842326,fine_grid_secondary_peak,9.027412187629883,2.5e-05,1.2398553168075532,1.5372412066159582,0.8878388056998404,5,5,False,1,nan,False,2.5e-05,0.08580270002130419,0.026461899979040027,13.498325041823705,nan,13.5,nan
equal,0.0005,153,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,1205.5029839566268,peel_residual_rescan,3.829456826967913,2.5e-05,1.0794024293765963,1.1651096045440978,0.9611143252187432,5,5,False,1,nan,False,2.5e-05,0.07685399998445064,0.024352099979296327,13.498475038073797,nan,13.500025,nan
equal,0.0005,154,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,255.51320218670298,fine_grid_secondary_peak,4.581681385822006,2.5e-05,1.1017847329487076,1.213929597758855,0.9504583546610691,5,5,False,1,nan,False,2.5e-05,0.08461919997353107,0.02598310000030324,13.511023169415234,nan,13.5,nan
equal,0.0005,155,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,1724.7515992043773,adaptive_split_2.00_over_T,3.7065030473707927,2.5e-05,1.1597754835354122,1.345079172209799,0.9234986035679074,5,5,False,1,nan,False,2.5e-05,0.07955979998223484,0.022217900026589632,13.498250043698658,nan,13.499975,nan
equal,0.0005,156,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,1899.3449032155331,peel_residual_rescan,5.714378911288259,2.5e-05,1.034441820749529,1.0700698805156006,0.9829297858764264,5,5,False,1,nan,False,2.5e-05,0.08060040004784241,0.023403800034429878,13.498600034948876,nan,13.499975,nan
equal,0.0005,157,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,41.62503538001329,adaptive_split_1.00_over_T,4.100550851350975,2.5e-05,1.0108384660521321,1.0217944044506275,0.9945955292018461,5,5,False,1,nan,False,2.5e-05,0.08365200000116602,0.027365899994038045,13.498425039323767,nan,13.500025,nan
equal,0.0005,158,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,0.0017029349636921154,False,45.755549249384785,fine_grid_secondary_peak,21.483808708728784,2.5e-05,1.2461353260690675,1.5528532508772612,0.885119833993597,5,5,False,1,nan,False,2.5e-05,0.06979809998301789,0.025963400024920702,13.498440851838511,13.501952934963692,13.500025,nan
equal,0.0005,159,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,701.0687870069814,peel_residual_rescan,5.413420598396848,2.5e-05,1.115069641035095,1.2433803043581357,0.9441990001198726,5,5,False,1,nan,False,2.5e-05,0.08020540000870824,0.02136600000085309,13.501574960676233,nan,13.5,nan
equal,0.0005,160,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,433.62353606920806,fine_grid_secondary_peak,4.939627027330621,2.5e-05,1.1693091213125073,1.3672838211846279,0.9191572677440512,5,5,False,1,nan,False,2.5e-05,0.07902549998834729,0.024481200031004846,13.50355903557831,nan,13.5,nan
equal,0.0005,161,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,-9.475067880150164,adaptive_split_0.65_over_T,5.088303377726925,2.5e-05,1.075431625854404,1.156553181887847,0.9630191238876505,5,5,False,1,nan,False,2.5e-05,0.07150689995614812,0.026247700036037713,13.501474963176172,nan,13.4998,nan
equal,0.0005,162,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,321.78683784848545,adaptive_split_1.50_over_T,6.929092724375899,2.5e-05,1.2393402419520962,1.5359642353218805,0.8880623078137359,5,5,False,1,nan,False,2.5e-05,0.07701599999563769,0.019464800017885864,13.501524961926203,nan,13.49995,nan
equal,0.0005,163,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,268.3542316578678,adaptive_split_1.00_over_T,6.848575475428307,2.5e-05,1.1088153885505656,1.2294715658865418,0.9471396825682716,5,5,False,1,nan,False,2.5e-05,0.07649180002044886,0.021812999970279634,13.501474963176172,nan,13.500025,nan
equal,0.0005,164,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,575.2842941836861,peel_residual_rescan,6.4514876703524004,2.5e-05,1.1286832525063806,1.273925884488382,0.9378358841038822,5,5,False,1,nan,False,2.5e-05,0.07993369997711852,0.021671900001820177,13.501549961301217,nan,13.49995,nan
equal,0.0005,165,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,771.5042281544593,fine_grid_secondary_peak,4.063887472825656,2.5e-05,1.1298024187548865,1.276453505424392,0.9373151032339707,5,5,False,1,nan,False,2.5e-05,0.0873723000404425,0.02629720000550151,13.498300042448689,nan,13.5,nan
equal,0.0005,166,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,-104.51822926921886,fine_grid_secondary_peak,8.151610680852691,2.5e-05,1.130769204373701,1.2786389935599327,0.9368654867291366,5,5,False,1,nan,False,2.5e-05,0.07308340002782643,0.023043799970764667,13.501474963176172,nan,13.500025,nan
equal,0.0005,167,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,63.42220703500789,adaptive_split_1.50_over_T,7.518047420858175,2.5e-05,1.1010981893808727,1.2124172226578362,0.9507831633066455,5,5,False,1,nan,False,2.5e-05,0.0716649999958463,0.022750700009055436,13.501549961301217,nan,13.500025,nan
equal,0.0005,168,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,88.86332916643005,adaptive_split_0.40_over_T,5.467209365395112,2.5e-05,1.0570473166475287,1.1173490296317408,0.9718937451062504,5,5,False,1,nan,False,2.5e-05,0.0787211999995634,0.021899000043049455,13.501549961301217,nan,13.5,nan
equal,0.0005,169,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,2516.7707841228985,fine_grid_secondary_peak,3.8719480811601796,2.5e-05,1.0499783374335898,1.1024545090798055,0.9753302496533914,5,5,False,1,nan,False,2.5e-05,0.07969859999138862,0.022852900030557066,13.51199999747115,nan,13.5,nan
equal,0.0005,170,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,1475.590182237327,adaptive_split_1.00_over_T,3.1026899579992873,2.5e-05,1.114118912958694,1.2412609522122617,0.9446453445216665,5,5,False,1,nan,False,2.5e-05,0.07999269996071234,0.026342299999669194,13.501499962551186,nan,13.499975,nan
equal,0.0005,171,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,-13.144920697173802,peel_residual_rescan,17.814863525535053,2.5e-05,1.213590905878024,1.472802886829843,0.8993324175923252,5,5,False,1,nan,False,2.5e-05,0.07683380000526085,0.02512789994943887,13.501574960676233,nan,13.5001,nan
equal,0.0005,172,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,41.340450698538916,peel_residual_rescan,6.38434476200826,2.5e-05,1.0018224092904064,1.0036481397564347,0.9990910142866073,5,5,False,1,nan,False,2.5e-05,0.0755430999561213,0.02562740002758801,13.488552987786614,nan,13.50005,nan
equal,0.0005,173,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,1323.3859988246986,adaptive_split_0.65_over_T,3.5940326084720504,2.5e-05,1.109493653631808,1.2309761674492585,0.9468202382099115,5,5,False,1,nan,False,2.5e-05,0.07521209999686107,0.031693900004029274,13.501474963176172,nan,13.499975,nan
equal,0.0005,174,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,0.0062917805039379715,False,379.36110719278804,peel_residual_rescan,10.592579440524366,2.5e-05,1.0145639906836559,1.0293400911919455,0.9927445997931864,5,5,False,1,nan,False,2.5e-05,0.08915319998050109,0.02497530000982806,13.49914892638652,13.506541780503937,13.500025,nan
equal,0.0005,175,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,1693.0240594437346,peel_residual_rescan,6.204214696435767,2.5e-05,1.0296655794800136,1.060211205565912,0.9852788596082563,5,5,False,1,nan,False,2.5e-05,0.07775989995570853,0.027939099993091077,13.501574960676233,nan,13.5,nan
equal,0.0005,176,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,385.29986325168284,adaptive_split_0.65_over_T,4.128747670282023,2.5e-05,1.0917443572066048,1.1919057414924628,0.9552214379041587,5,5,False,1,nan,False,2.5e-05,0.07585540000582114,0.022094299958553165,13.498550036198845,nan,13.499925,nan
equal,0.0005,177,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,-41.043771512806416,fine_grid_secondary_peak,7.286514620964671,2.5e-05,1.082202563099941,1.1711623875800818,0.9597737242427438,5,5,False,1,nan,False,2.5e-05,0.0789008000283502,0.027813799970317632,13.501574960676233,nan,13.500375,nan
equal,0.0005,178,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,0.00259892030236486,False,234.04462736233836,peel_residual_rescan,10.71651883400778,2.5e-05,1.158244026821452,1.3415292256675724,0.9241983874978306,5,5,False,1,nan,False,2.5e-05,0.07634069997584447,0.026032000023406,13.498567045467656,13.502848920302364,13.49995,nan
equal,0.0005,179,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,1421.4985708396416,fine_grid_secondary_peak,5.636805773110943,2.5e-05,1.0906215437016724,1.189455351586219,0.9557558197606117,5,5,False,1,nan,False,2.5e-05,0.08548710000468418,0.02383610000833869,13.49835004119872,nan,13.500075,nan
equal,0.0005,180,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,265.0223669951956,fine_grid_secondary_peak,4.47879541209271,2.5e-05,1.1274859299631086,1.2712245222647758,0.9383934409237429,5,5,False,1,nan,False,2.5e-05,0.0793783999979496,0.02319010003702715,13.498450038698783,nan,13.499875,nan
equal,0.0005,181,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,83.16567342128837,peel_residual_rescan,8.671575797207767,2.5e-05,1.0588446973657164,1.1211520931394956,0.9710221000829623,5,5,False,1,nan,False,2.5e-05,0.08770450000884011,0.02362839999841526,13.51199999747115,nan,13.5,nan
equal,0.0005,182,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,91.7119046888256,fine_grid_secondary_peak,8.145892083717927,2.5e-05,1.238146308940152,1.5330062823421227,0.888580675961833,5,5,False,1,nan,False,2.5e-05,0.06751510000322014,0.028295399970375,13.498325041823705,nan,13.500025,nan
equal,0.0005,183,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,804.5134421903349,peel_residual_rescan,6.36063638275463,2.5e-05,1.0147163018330103,1.029649173205661,0.9926691147519959,5,5,False,1,nan,False,2.5e-05,0.08857790002366528,0.02537099999608472,13.501574960676233,nan,13.5001,nan
equal,0.0005,184,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,1743.322298729181,fine_grid_secondary_peak,9.490310240560094,2.5e-05,1.0217662660458768,1.0440063024293336,0.9891767103083514,5,5,False,2,0.005050000000000665,False,2.5e-05,0.07839379995130002,0.02582880004774779,13.490398546571107,nan,13.4947,13.5
equal,0.0005,185,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,1652.558740178676,adaptive_split_1.00_over_T,9.106833081148451,2.5e-05,1.13068760296207,1.2784544554921118,0.9369034149597859,5,5,False,1,nan,False,2.5e-05,0.08396530000027269,0.02154849999351427,13.498425039323767,nan,13.5,nan
equal,0.0005,186,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,0.0033839997235300956,False,231.63766395617859,adaptive_split_1.50_over_T,17.162709966408624,2.5e-05,1.1993541442802773,1.4384503634022763,0.9056450923263059,5,5,False,1,nan,False,2.5e-05,0.08362150000175461,0.02497809997294098,13.49636600027647,13.500436750317958,13.49995,nan
equal,0.0005,187,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,62.43928037508158,adaptive_split_1.00_over_T,9.860265415053998,2.5e-05,1.0607366899456923,1.1251623253969436,0.9701054484406658,5,5,False,1,nan,False,2.5e-05,0.08150889998069033,0.02087140001822263,13.498500037448814,nan,13.499875,nan
equal,0.0005,188,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,73.80438433442032,adaptive_split_0.65_over_T,7.4395673086231975,2.5e-05,1.02319850202138,1.046935174538796,0.9884688419655833,5,5,False,1,nan,False,2.5e-05,0.07735269999830052,0.025296400010120124,13.501499962551186,nan,13.5,nan
equal,0.0005,189,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,0.00266048311710243,False,325.4128634168883,adaptive_split_1.00_over_T,10.40973144750639,2.5e-05,1.2384641635786398,1.5337934844685397,0.8884426304416582,5,5,False,1,nan,False,2.5e-05,0.07339530001627281,0.02697539998916909,13.49952761951913,13.502910483117102,13.500125,nan
equal,0.0005,190,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,-48.6180692431808,adaptive_split_1.00_over_T,4.198652000854357,2.5e-05,1.028094997483058,1.056979323849689,0.9860524912565972,5,5,False,1,nan,False,2.5e-05,0.0784354999777861,0.025145100022200495,13.498575035573861,nan,13.50035,nan
equal,0.0005,191,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,2133.7600585171895,fine_grid_secondary_peak,3.7392152653027626,2.5e-05,1.1204339861801058,1.2553723173874416,0.9416854822419597,5,5,False,1,nan,False,2.5e-05,0.08988959999987856,0.021713299967814237,13.509951642263193,nan,13.499975,nan
equal,0.0005,192,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,0.0075789805584580705,False,103.61549505946459,adaptive_split_1.00_over_T,11.600044020869282,2.5e-05,1.0449433031153708,1.0919065067256617,0.9777861078427592,5,5,False,1,nan,False,2.5e-05,0.08542750001652166,0.025272900005802512,13.492171019441543,13.500027744965994,13.50025,nan
equal,0.0005,193,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,370.9430747186998,peel_residual_rescan,6.282220949637418,2.5e-05,1.0672042566855064,1.1389249254876643,0.966979457485106,5,5,False,1,nan,False,2.5e-05,0.06972130003850907,0.022933199943508953,13.498250043698658,nan,13.49995,nan
equal,0.0005,194,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,0.001621828844916351,False,1163.2916127917706,peel_residual_rescan,10.667412751794181,2.5e-05,1.3797864279177168,1.9038105866659327,0.8299097287495721,5,5,False,1,nan,False,2.5e-05,0.07880479999585077,0.024417899956461042,13.498128171155084,13.499982492001271,13.499975,nan
equal,0.0005,195,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,-18.69268075961736,fine_grid_secondary_peak,7.249487882096688,2.5e-05,1.032809364047896,1.0666951824650193,0.9837319669487584,5,5,False,1,nan,False,2.5e-05,0.07157430000370368,0.020867599989287555,13.496672914819657,nan,13.5,nan
equal,0.0005,196,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,561.5401225273381,adaptive_split_0.65_over_T,5.302446641423925,2.5e-05,1.1833498545241867,1.4003168782024138,0.9128106707882927,5,5,False,1,nan,False,2.5e-05,0.08179470000322908,0.021352300012949854,13.498500037448814,nan,13.500025,nan
equal,0.0005,197,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,-31.91518610905041,peel_residual_rescan,3.761128061062635,2.5e-05,1.0735821427031136,1.1525786171310086,0.9639077918675559,5,5,False,1,nan,False,2.5e-05,0.07898890000069514,0.023306299990508705,13.506045308351807,nan,13.499975,nan
equal,0.0005,198,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,618.6000842870562,adaptive_split_1.50_over_T,4.574865426154643,2.5e-05,1.1058422805858767,1.222887149531373,0.9485414056850844,5,5,False,1,nan,False,2.5e-05,0.08388230000855401,0.026115700020454824,13.501474963176172,nan,13.499975,nan
equal,0.0005,199,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,1799.9836656637199,adaptive_split_1.50_over_T,6.559200365849352,2.5e-05,1.1184678472376248,1.250970325304367,0.942605811430547,5,5,False,2,0.006775000000001086,False,2.5e-05,0.07494660001248121,0.028180799970868975,13.498325041823705,nan,13.492975,13.500125
equal,0.00075,0,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,360.6619344596402,adaptive_split_0.40_over_T,6.461056196269799,2.5e-05,1.1343825058736794,1.2868236696322484,0.9351874413060478,5,5,False,2,0.005625000000000213,False,2.5e-05,0.06958240002859384,0.02800529997330159,13.501499962551186,nan,13.494,13.5001
equal,0.00075,1,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,670.9956212266989,peel_residual_rescan,8.70317212980258,2.5e-05,1.1376859013676812,1.2943292101707933,0.9336565031911308,5,5,False,1,nan,False,2.5e-05,0.08266129996627569,0.024030900036450475,13.498425039323767,nan,13.5,nan
equal,0.00075,2,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,0.0073431714314420304,False,71.53112650109688,fine_grid_secondary_peak,12.60991915054835,2.5e-05,1.055395790247041,1.1138602740711763,0.9726954003455672,5,5,False,1,nan,False,2.5e-05,0.0721678999834694,0.02133640000829473,13.492281828568558,13.500233687993903,13.500575,nan
equal,0.00075,3,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,0.00433346961972525,False,66.42729270918062,adaptive_split_0.65_over_T,13.021672158796255,2.5e-05,1.0822721590007558,1.1713130261481572,0.95974040495865,5,5,False,1,nan,False,2.5e-05,0.08743660000618547,0.022537699958775192,13.500087237706914,13.504708469619725,13.50005,nan
equal,0.00075,4,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,737.7117306362488,fine_grid_secondary_peak,4.541462976635405,2.5e-05,1.0792080499857453,1.164690015154035,0.9612074780035141,5,5,False,1,nan,False,2.5e-05,0.08011420001275837,0.024420399975497276,13.498475038073797,nan,13.500025,nan
equal,0.00075,5,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,210.85066291398834,fine_grid_secondary_peak,3.3512661999077675,2.5e-05,1.0858572284309056,1.1790859205356479,0.9580271578742958,5,5,False,1,nan,False,2.5e-05,0.07124109996948391,0.02374420000705868,13.507028224062696,nan,13.5,nan
equal,0.00075,6,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,309.6741381397296,fine_grid_secondary_peak,8.368485784807087,2.5e-05,1.131933637265584,1.2812737591732946,0.9363243016822642,5,5,False,1,nan,False,2.5e-05,0.07523780001793057,0.026788200018927455,13.501524961926203,nan,13.499925,nan
equal,0.00075,7,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,955.5518607408158,adaptive_split_1.00_over_T,5.766066954866288,2.5e-05,1.068387392800466,1.141451621094977,0.9664087737317839,5,5,False,1,nan,False,2.5e-05,0.07918800000334159,0.02636339998571202,13.498500037448814,nan,13.5,nan
equal,0.00075,8,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,0.0011339390803861704,False,986.6183527339017,fine_grid_secondary_peak,12.521475742974452,2.5e-05,1.1202849658253942,1.2550384046544045,0.9417551992660949,5,5,False,1,nan,False,2.5e-05,0.08862080000108108,0.02510860003530979,13.49867979824701,13.501508939080386,13.500025,nan
equal,0.00075,9,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,-94.58941265090834,adaptive_split_1.50_over_T,8.584556184684375,2.5e-05,1.1136899790852768,1.2403053695149642,0.9448467858148426,5,5,False,1,nan,False,2.5e-05,0.07680169999366626,0.02365649997955188,13.498475038073797,nan,13.499625,nan
equal,0.00075,10,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,0.00716159766219171,False,213.97784463776043,fine_grid_secondary_peak,12.46354707828149,2.5e-05,1.0103591718267004,1.020825656094336,0.9948338964593224,5,5,False,1,nan,False,2.5e-05,0.07546720001846552,0.02847349998774007,13.500113189479633,13.507536597662192,13.499775,nan
equal,0.00075,11,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,299.43512381476467,peel_residual_rescan,5.039354192710467,2.5e-05,2.0766753840867733,4.312580650871947,0.6135673328722009,5,5,False,1,nan,False,2.5e-05,0.08143999997992069,0.020928300044033676,13.498450038698783,nan,13.500125,nan
equal,0.00075,12,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,1582.7348028076813,fine_grid_secondary_peak,4.595431073687928,2.5e-05,1.0567311119190925,1.1166806428977616,0.9720470860140942,5,5,False,1,nan,False,2.5e-05,0.07487089995993301,0.024138699984177947,13.501674958176295,nan,13.499975,nan
equal,0.00075,13,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,1164.8892408780812,adaptive_split_1.50_over_T,9.81305963569669,2.5e-05,1.210549604501601,1.4654303449589827,0.9006760828012452,5,5,False,1,nan,False,2.5e-05,0.08128090004902333,0.029920599947217852,13.501549961301217,nan,13.500025,nan
equal,0.00075,14,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,479.4030056554184,adaptive_split_0.65_over_T,5.243134223778463,2.5e-05,1.0174163728526595,1.0351360757486618,0.9913300507721237,5,5,False,1,nan,False,2.5e-05,0.0745137999765575,0.024109499994665384,13.498525036823828,nan,13.50005,nan
equal,0.00075,15,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,52.80945472867461,peel_residual_rescan,6.556641548014578,2.5e-05,1.1310815615958634,1.279345498982137,0.9367202628657519,5,5,False,1,nan,False,2.5e-05,0.07577669998863712,0.025042900000698864,13.49766998486491,nan,13.499975,nan
equal,0.00075,16,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,1356.0696291442728,peel_residual_rescan,9.558974773824113,2.5e-05,1.1351436629408023,1.2885511355146617,0.9348344019945418,5,5,False,1,nan,False,2.5e-05,0.07716689998051152,0.022150500037241727,13.501674958176295,nan,13.499975,nan
equal,0.00075,17,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,1,nan,False,-86.27419969951734,adaptive_split_0.65_over_T,8.093710815057218,2.5e-05,1.0131018784535106,1.026375416126032,0.9934707262889777,5,5,False,1,nan,False,2.5e-05,0.0657888000132516,0.025202599994372576,13.501474963176172,nan,13.49995,nan
equal,0.00075,18,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,0.006033813295253765,False,961.5198944165895,fine_grid_secondary_peak,14.200616834328407,2.5e-05,1.0703355393464582,1.1456181667880736,0.9654699899655337,5,5,False,1,nan,False,2.5e-05,0.06663489999482408,0.027842899959068745,13.493591186704746,13.5005826772002,13.50005,nan
