case_name,replicate,sample_count,true_k,expected_k,estimated_k,success,frequency_mae_hz,noise_kind,theoretical_identifiable,condition_design,ill_conditioned,runtime_seconds,true_frequencies_hz,estimated_frequencies_hz,candidate_origin,residual_peak_ratio
very_low_snr_-25,82,40001,4,4,1,False,10.000203247750019,gaussian,True,1.0000530427699337,False,0.12907279998762533,3.99999817;7.99992857;13.0000889;14.0000235,14.0002014,,nan
very_low_snr_-25,83,40001,4,4,1,False,10.000040509121838,gaussian,True,1.0000389636793205,False,0.25473350001266226,3.99999817;7.99992857;13.0000889;14.0000235,14.0000387,,nan
very_low_snr_-25,84,40001,4,4,1,False,9.999958337582925,gaussian,True,1.0000311979189451,False,0.09967429999960586,3.99999817;7.99992857;13.0000889;14.0000235,13.9999565,,nan
very_low_snr_-25,85,40001,4,4,1,False,9.999941535567999,gaussian,True,1.0000295663098067,False,0.13929490000009537,3.99999817;7.99992857;13.0000889;14.0000235,13.9999397,,nan
very_low_snr_-25,86,40001,4,4,2,False,4.999716158582405,gaussian,True,1.0000450687794857,False,0.35963389999233186,3.99999817;7.99992857;13.0000889;14.0000235,7.99963967;13.9997194,,nan
very_low_snr_-25,87,40001,4,4,1,False,10.000118480157024,gaussian,True,1.0000459498629457,False,0.3548962000058964,3.99999817;7.99992857;13.0000889;14.0000235,14.0001167,,nan
very_low_snr_-25,88,40001,4,4,2,False,4.999985163124441,gaussian,True,1.0000531921258538,False,0.28623690002132207,3.99999817;7.99992857;13.0000889;14.0000235,7.99996515;13.9999319,,nan
very_low_snr_-25,89,40001,4,4,1,False,9.999664247061528,gaussian,True,1.000001295147977,False,0.14763140003196895,3.99999817;7.99992857;13.0000889;14.0000235,13.9996624,,nan
very_low_snr_-25,90,40001,4,4,1,False,10.000241052283595,gaussian,True,1.000056016705119,False,0.12992430001031607,3.99999817;7.99992857;13.0000889;14.0000235,14.0002392,,nan
very_low_snr_-25,91,40001,4,4,1,False,10.000011105595721,gaussian,True,1.0000362283310709,False,0.1417238000431098,3.99999817;7.99992857;13.0000889;14.0000235,14.0000093,,nan
very_low_snr_-25,92,40001,4,4,1,False,10.000067695353067,gaussian,True,1.0000414455080942,False,0.14715229999274015,3.99999817;7.99992857;13.0000889;14.0000235,14.0000659,,nan
very_low_snr_-25,93,40001,4,4,1,False,10.000092285530219,gaussian,True,1.000043648756225,False,0.14999900001566857,3.99999817;7.99992857;13.0000889;14.0000235,14.0000905,,nan
very_low_snr_-25,94,40001,4,4,1,False,10.000097098879184,gaussian,True,1.0000440752135826,False,0.24442489998182282,3.99999817;7.99992857;13.0000889;14.0000235,14.0000953,,nan
very_low_snr_-25,95,40001,4,4,1,False,10.000126881164487,gaussian,True,1.000046677435567,False,0.3251859999727458,3.99999817;7.99992857;13.0000889;14.0000235,14.0001251,,nan
very_low_snr_-25,96,40001,4,4,1,False,10.000076709205764,gaussian,True,1.0000422578445174,False,0.2963976999744773,3.99999817;7.99992857;13.0000889;14.0000235,14.0000749,,nan
very_low_snr_-25,97,40001,4,4,2,False,3.0003434583548985,gaussian,True,1.00013565012797,False,0.3051444999873638,3.99999817;7.99992857;13.0000889;14.0000235,3.99961649;14.0002338,,nan
very_low_snr_-25,98,40001,4,4,1,False,10.000034704168453,gaussian,True,1.0000384277541605,False,0.09694399998988956,3.99999817;7.99992857;13.0000889;14.0000235,14.0000329,,nan
very_low_snr_-25,99,40001,4,4,2,False,5.000136715311488,gaussian,True,1.0001278863380778,False,0.3210067999898456,3.99999817;7.99992857;13.0000889;14.0000235,7.99991696;14.0002832,,nan
very_low_snr_-30,0,40001,4,4,1,False,10.000252049345136,gaussian,True,1.0000568583579708,False,0.11508600000524893,3.99999817;7.99992857;13.0000889;14.0000235,14.0002502,,nan
very_low_snr_-30,1,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.1251973999897018,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,2,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.007141700014472008,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,3,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.0870600999915041,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,4,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.0053530000150203705,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,5,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.0038595999940298498,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,6,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.005951400031335652,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,7,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.004603200010024011,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,8,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.004800599999725819,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,9,40001,4,4,1,False,10.000185454130673,gaussian,True,1.0000516011672986,False,0.12504630000330508,3.99999817;7.99992857;13.0000889;14.0000235,14.0001836,,nan
very_low_snr_-30,10,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.00713990000076592,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,11,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.0047002999926917255,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,12,40001,4,4,1,False,9.999806974775467,gaussian,True,1.0000160862754863,False,0.07150799996452406,3.99999817;7.99992857;13.0000889;14.0000235,13.9998051,,nan
very_low_snr_-30,13,40001,4,4,1,False,10.000392793850235,gaussian,True,1.000066618249642,False,0.09158000000752509,3.99999817;7.99992857;13.0000889;14.0000235,14.000391,,nan
very_low_snr_-30,14,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.007270900008734316,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,15,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.007189800031483173,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,16,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.006350800045765936,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,17,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.006860000023152679,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,18,40001,4,4,1,False,9.999822172340735,gaussian,True,1.0000176390353843,False,0.11184540000976995,3.99999817;7.99992857;13.0000889;14.0000235,13.9998203,,nan
very_low_snr_-30,19,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.007372400024905801,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,20,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.006405199994333088,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,21,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.12576790002640337,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,22,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.09831910004140809,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,23,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.004066299996338785,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,24,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.004301299981307238,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,25,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.008555699954740703,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,26,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.004334700002800673,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,27,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.10524180001812056,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,28,40001,4,4,1,False,10.00008548897241,gaussian,True,1.0000430438726782,False,0.09582280000904575,3.99999817;7.99992857;13.0000889;14.0000235,14.0000837,,nan
very_low_snr_-30,29,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.0052060000016354024,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,30,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.004460700030904263,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,31,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.093358599988278,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,32,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.0066306000226177275,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,33,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.005769600044004619,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,34,40001,4,4,1,False,9.999631634636096,gaussian,True,1.0000021076701906,False,0.13406309997662902,3.99999817;7.99992857;13.0000889;14.0000235,13.9996298,,nan
very_low_snr_-30,35,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.007958599948324263,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,36,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.12897000001976267,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,37,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.0067180999903939664,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,38,40001,4,4,1,False,10.000116496948184,gaussian,True,1.0000457773560827,False,0.12534620001679286,3.99999817;7.99992857;13.0000889;14.0000235,14.0001147,,nan
very_low_snr_-30,39,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.0063313000136986375,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,40,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.006838899978902191,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,41,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.004336800018791109,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
