amplitude_case,separation_hz,replicate,sample_count,amplitude_1,amplitude_2,component_1_snr_db,component_2_snr_db,main_estimated_k,main_max_frequency_error_hz,main_success,main_bic_improvement,main_candidate_origin,main_residual_peak_ratio,main_conditional_glrt_statistic,main_conditional_glrt_threshold,main_frequency_ci_reliable,main_frequency_1_se_hz,main_frequency_2_se_hz,main_local_grid_step_hz,condition_design,condition_normal,smallest_singular_value,numerical_rank,column_count,ill_conditioned,music_estimated_k,music_max_frequency_error_hz,music_success,music_grid_step_hz,main_runtime_seconds,music_runtime_seconds,main_frequency_1_hz,main_frequency_2_hz,music_frequency_1_hz,music_frequency_2_hz
unequal,0.0005,99,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-29.269662198756123,adaptive_split_1.00_over_T,5.143195156722784,0.8399851136381644,5.291862556499362,False,nan,nan,2.5e-05,1.1012666884539237,1.2127883190982716,0.9507034565608132,5,5,False,1,nan,False,2.5e-05,0.48981160001130775,0.02780059998622164,13.501449963801155,nan,13.5002,nan
unequal,0.0005,100,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-25.896749189065304,adaptive_split_1.00_over_T,6.537436660517399,1.9642109271004207,5.291862556499362,False,nan,nan,2.5e-05,1.2045082431610714,1.4508401078429707,0.9033530357780362,5,5,False,1,nan,False,2.5e-05,0.4427925000200048,0.03258780000032857,13.501674958176295,nan,13.500175,nan
unequal,0.0005,101,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-1.960492050362518,fine_grid_secondary_peak,15.378975598413769,9.94513004577948,5.291862556499362,False,nan,nan,2.5e-05,2.469925405490173,6.100531508685795,0.5307250272101636,5,5,False,1,nan,False,2.5e-05,0.44340940000256523,0.030613599985372275,13.50159996005125,nan,13.50035,nan
unequal,0.0005,102,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,4.864486605889397,fine_grid_secondary_peak,16.197718913911725,12.221615859184803,5.291862556499362,False,nan,nan,2.5e-05,2.053181299595544,4.215553449008846,0.6192482638098477,5,5,False,1,nan,False,2.5e-05,0.47380710003199056,0.03859319997718558,13.498425039323767,nan,13.5003,nan
unequal,0.0005,103,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-22.786115289927693,peel_residual_rescan,10.97749526869387,3.0011005048483264,5.291862556499362,False,nan,nan,2.5e-05,1.103217860974701,1.2170896487735947,0.9497807665085041,5,5,False,1,nan,False,2.5e-05,0.5164652000530623,0.04080380004597828,13.501674958176295,nan,13.50015,nan
unequal,0.0005,104,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-26.349189845699584,adaptive_split_1.00_over_T,4.942519451110941,1.8134024027962399,5.291862556499362,False,nan,nan,2.5e-05,1.111519346760599,1.2354752582231088,0.9458669787938407,5,5,False,1,nan,False,2.5e-05,0.5182226000470109,0.03228659997694194,13.501524961926203,nan,13.500275,nan
unequal,0.0005,105,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-25.954504763736622,adaptive_split_1.00_over_T,4.525840763258673,1.9449596157364883,5.291862556499362,False,nan,nan,2.5e-05,1.1071609063437406,1.2258052725358932,0.9479194061878013,5,5,False,1,nan,False,2.5e-05,0.48040870000841096,0.03647009999258444,13.501449963801155,nan,13.500125,nan
unequal,0.0005,106,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-3.0314066530845594,adaptive_split_1.00_over_T,8.734671535554627,9.587959508175398,5.291862556499362,False,nan,nan,2.5e-05,1.0224406670820947,1.0453849177032788,0.988843295317875,5,5,False,1,nan,False,2.5e-05,0.5359378000139259,0.034691200009547174,13.501524961926203,nan,13.500399999999999,nan
unequal,0.0005,107,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-26.80376297381008,adaptive_split_1.00_over_T,5.249734364946728,1.6618847962226657,5.291862556499362,False,nan,nan,2.5e-05,1.0629552205846837,1.1298738009682336,0.9690318733804285,5,5,False,1,nan,False,2.5e-05,0.5064810999901965,0.031987300026230514,13.498525036823828,nan,13.500175,nan
unequal,0.0005,108,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,6.413781361130532,adaptive_split_1.50_over_T,4.73082194193401,12.738440439910152,5.291862556499362,False,nan,nan,2.5e-05,1.0182146474314588,1.03676106824397,0.9909345146059605,5,5,False,1,nan,False,2.5e-05,0.5626435999874957,0.02957590000005439,13.50159996005125,nan,13.500375,nan
unequal,0.0005,109,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-28.18221863551298,adaptive_split_1.50_over_T,10.18503251929415,1.20243063068472,5.291862556499362,False,nan,nan,2.5e-05,1.2452713765069292,1.5507008011474623,0.8854932165141692,5,5,False,1,nan,False,2.5e-05,0.5388505000155419,0.030053999973461032,13.498425039323767,nan,13.50015,nan
unequal,0.0005,110,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-6.8547172193357255,fine_grid_secondary_peak,10.028033082780047,8.312890189640619,5.291862556499362,False,nan,nan,2.5e-05,1.0347851099194656,1.0707802237110404,0.9827611808065216,5,5,False,1,nan,False,2.5e-05,0.518667500000447,0.033458199992310256,13.501624959426264,nan,13.5003,nan
unequal,0.0005,111,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-26.521948225883534,peel_residual_rescan,6.15223612078456,1.7558186459401968,5.291862556499362,False,nan,nan,2.5e-05,1.0953095806628417,1.19970307749181,0.9535269376918544,5,5,False,1,nan,False,2.5e-05,0.5219487000140361,0.029444899992085993,13.501674958176295,nan,13.500125,nan
unequal,0.0005,112,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-2.8628189487499185,fine_grid_secondary_peak,10.091630164089862,9.644186103351,5.291862556499362,False,nan,nan,2.5e-05,3.3944056097082127,11.521989443218583,0.39964863318734356,5,5,False,1,nan,False,2.5e-05,0.47393659997032955,0.030580900027416646,13.501574960676233,nan,13.5002,nan
unequal,0.0005,113,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-20.254259835201083,adaptive_split_1.50_over_T,10.443830430072635,3.8451213000683877,5.291862556499362,False,nan,nan,2.5e-05,1.2466602026943419,1.5541616609818976,0.8848930903480842,5,5,False,1,nan,False,2.5e-05,0.4993557000416331,0.03461749997222796,13.49840003994875,nan,13.5002,nan
unequal,0.0005,114,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-27.730151095922338,adaptive_split_1.50_over_T,3.543977064895733,1.353107881194567,5.291862556499362,False,nan,nan,2.5e-05,1.1786278559842744,1.3891636229020876,0.9149388122685178,5,5,False,1,nan,False,2.5e-05,0.4909921000362374,0.026435600011609495,13.501549961301217,nan,13.50015,nan
unequal,0.0005,115,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,8.113279452605639,adaptive_split_0.40_over_T,7.545726730189712,13.305393922982509,5.291862556499362,False,nan,nan,2.5e-05,1.119281897469867,1.252791966003746,0.942224631900486,5,5,False,1,nan,False,2.5e-05,0.5147091000108048,0.025981799990404397,13.501449963801155,nan,13.50045,nan
unequal,0.0005,116,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-16.423641547735315,adaptive_split_1.00_over_T,4.468039424525701,5.122199983517513,5.291862556499362,False,nan,nan,2.5e-05,1.087138753836733,1.1818706700936847,0.957415591491707,5,5,False,1,nan,False,2.5e-05,0.43200099997920915,0.03651100001297891,13.501524961926203,nan,13.500375,nan
unequal,0.0005,117,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-25.688254961714847,fine_grid_secondary_peak,8.656628119361384,2.0337072600485357,5.291862556499362,False,nan,nan,2.5e-05,1.0488025594899906,1.0999868087927551,0.975903183782699,5,5,False,1,nan,False,2.5e-05,0.44909810001263395,0.03560309996828437,13.498575035573861,nan,13.5002,nan
unequal,0.0005,118,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-24.431737967999652,fine_grid_secondary_peak,3.225954156906675,2.4525434242949635,5.291862556499362,False,nan,nan,2.5e-05,1.01711694242005,1.034526874557911,0.9914785438131609,5,5,False,1,nan,False,2.5e-05,0.44107669999357313,0.030622399994172156,13.501474963176172,nan,13.50015,nan
unequal,0.0005,119,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-17.703837529435987,fine_grid_secondary_peak,16.555199001995508,4.695385564388571,5.291862556499362,False,nan,nan,2.5e-05,2.4482362152238872,5.993860565533784,0.5347570421068963,5,5,False,1,nan,False,2.5e-05,0.46016130002681166,0.02573539997683838,13.50159996005125,nan,13.500225,nan
unequal,0.0005,120,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-34.83100748684956,adaptive_split_1.00_over_T,5.413875548209864,0.0,5.291862556499362,False,nan,nan,2.5e-05,5.491551917085418,30.157142458044525,0.25335891377475184,5,5,False,1,nan,False,2.5e-05,0.41796630003955215,0.031149999995250255,13.49840003994875,nan,13.50015,nan
unequal,0.0005,121,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-1.5483765443204902,adaptive_split_0.40_over_T,6.328768973934702,10.082581010708406,5.291862556499362,False,nan,nan,2.5e-05,1.003173788137524,1.0063576492061899,0.998415107339195,5,5,False,1,nan,False,2.5e-05,0.43336460000136867,0.02457369997864589,13.501474963176172,nan,13.500399999999999,nan
unequal,0.0005,122,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-3.642352031543851,adaptive_split_1.50_over_T,10.603430382089702,9.38420180296675,5.291862556499362,False,nan,nan,2.5e-05,1.7546554875689304,3.078815880055761,0.7002416633730362,5,5,False,1,nan,False,2.5e-05,0.42856959998607635,0.027601899986620992,13.498450038698783,nan,13.500325,nan
unequal,0.0005,123,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-28.61294815049041,adaptive_split_0.65_over_T,7.1026190964200895,1.0588670761603698,5.291862556499362,False,nan,nan,2.5e-05,1.0640943798738995,1.132296849279219,0.9684811343350922,5,5,False,1,nan,False,2.5e-05,0.4523331999662332,0.02703930001007393,13.501524961926203,nan,13.500225,nan
unequal,0.0005,124,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-30.657550170377363,adaptive_split_0.65_over_T,5.92487872152388,0.37741562823690966,5.291862556499362,False,nan,nan,2.5e-05,1.079309535402132,1.164909073209966,0.9611588464995889,5,5,False,1,nan,False,2.5e-05,0.4437821000465192,0.028981099952943623,13.501524961926203,nan,13.500125,nan
unequal,0.0005,125,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-27.354487723554485,adaptive_split_1.50_over_T,7.217775264863926,1.4783203876270676,5.291862556499362,False,nan,nan,2.5e-05,1.088891104661062,1.185683837809988,0.9565800954259469,5,5,False,1,nan,False,2.5e-05,0.4319497999968007,0.031033400038722903,13.50164995880128,nan,13.50025,nan
unequal,0.0005,126,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-0.22898040374275297,adaptive_split_1.00_over_T,5.274604926769387,10.522642583497094,5.291862556499362,False,nan,nan,2.5e-05,1.0191731483116364,1.0387139062394528,0.990459941016175,5,5,False,1,nan,False,2.5e-05,0.44282390002626926,0.02907530002994463,13.501499962551186,nan,13.500399999999999,nan
unequal,0.0005,127,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-9.190517602488399,adaptive_split_0.65_over_T,7.517762576882833,7.5339636367356295,5.291862556499362,False,nan,nan,2.5e-05,1.0541660871292262,1.1112661392533434,0.9732927908627627,5,5,False,1,nan,False,2.5e-05,0.4291656999848783,0.0303136000293307,13.501499962551186,nan,13.500325,nan
unequal,0.0005,128,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-25.099276748951524,peel_residual_rescan,7.815444782955748,2.2300303645914576,5.291862556499362,False,nan,nan,2.5e-05,1.0346739847825006,1.0705502547856982,0.9828157552504536,5,5,False,1,nan,False,2.5e-05,0.5099479999626055,0.037324100034311414,13.498425039323767,nan,13.500175,nan
unequal,0.0005,129,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-29.89657765845186,fine_grid_secondary_peak,4.276259264030086,0.6310383355911028,5.291862556499362,False,nan,nan,2.5e-05,1.0246481129371527,1.049903755345668,0.9877527837327716,5,5,False,1,nan,False,2.5e-05,0.4811930999858305,0.040223299991339445,13.501549961301217,nan,13.500175,nan
unequal,0.0005,130,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-31.55997659568675,adaptive_split_1.00_over_T,8.00762555257568,0.07665433811795308,5.291862556499362,False,nan,nan,2.5e-05,1.0469421872878233,1.0960879435230118,0.976810339270234,5,5,False,1,nan,False,2.5e-05,0.4974233999964781,0.04052939999382943,13.50159996005125,nan,13.50025,nan
unequal,0.0005,131,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-0.19639141130028293,adaptive_split_0.10_over_T,5.102837501452029,10.533512257278794,5.291862556499362,False,nan,nan,2.5e-05,53.11573094438276,2821.2808737560604,0.026620418748945374,5,5,False,1,nan,False,2.5e-05,0.5032523000263609,0.04287649999605492,13.501574960676233,nan,13.500275,nan
unequal,0.0005,132,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-29.50444767117733,adaptive_split_1.00_over_T,6.48162260930871,0.7617322843439243,5.291862556499362,False,nan,nan,2.5e-05,1.0184522520604897,1.0372449897270832,0.9908169032835731,5,5,False,1,nan,False,2.5e-05,0.5591106000356376,0.057247000047937036,13.501474963176172,nan,13.500225,nan
unequal,0.0005,133,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-23.339467783400323,adaptive_split_1.50_over_T,12.23831109553994,2.8166417120077205,5.291862556499362,False,nan,nan,2.5e-05,1.2338652512542267,1.5224234582526561,0.8904427515937177,5,5,False,1,nan,False,2.5e-05,0.5759406999568455,0.05063790001440793,13.501624959426264,nan,13.5002,nan
unequal,0.0005,134,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,6.120860949653434,adaptive_split_1.00_over_T,9.16565759962138,12.64072446572273,5.291862556499362,False,nan,nan,2.5e-05,1.1025664603365406,1.2156527994590482,0.9500886881181261,5,5,False,1,nan,False,2.5e-05,0.6535971999983303,0.049327799992170185,13.498550036198845,nan,13.500475,nan
unequal,0.0005,135,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-30.881196612142958,adaptive_split_1.00_over_T,5.560209451429042,0.3028779582689962,5.291862556499362,False,nan,nan,2.5e-05,1.0545888672447306,1.112157678916524,0.9730873967471939,5,5,False,1,nan,False,2.5e-05,0.6329597000149079,0.03934580000350252,13.501499962551186,nan,13.500175,nan
unequal,0.0005,136,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-15.965021707612323,adaptive_split_0.65_over_T,6.187183475457077,5.2751061150321945,5.291862556499362,False,nan,nan,2.5e-05,1.0167981903919177,1.0338785599842784,0.9916364654618196,5,5,False,1,nan,False,2.5e-05,0.7387283000280149,0.035319200018420815,13.501549961301217,nan,13.500325,nan
unequal,0.0005,137,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-23.151108858495718,peel_residual_rescan,7.144837567326486,2.8794304439773564,5.291862556499362,False,nan,nan,2.5e-05,1.0855749196195037,1.178472906106892,0.958161966545695,5,5,False,1,nan,False,2.5e-05,0.712036499986425,0.03487809997750446,13.501624959426264,nan,13.50015,nan
unequal,0.0005,138,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-31.100919651973527,adaptive_split_1.00_over_T,5.977708233781904,0.22964829927282257,5.291862556499362,False,nan,nan,2.5e-05,1.1240229356375102,1.2634275598391664,0.9400083312996653,5,5,False,1,nan,False,2.5e-05,0.7125257999869063,0.036705799982883036,13.501624959426264,nan,13.500175,nan
unequal,0.0005,139,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-19.41522281561629,fine_grid_secondary_peak,4.2607306622894905,4.124834950500314,5.291862556499362,False,nan,nan,2.5e-05,1.13346557140072,1.2847442015507606,0.9356129015618195,5,5,False,1,nan,False,2.5e-05,0.7175823000143282,0.03260819998104125,13.498500037448814,nan,13.50025,nan
unequal,0.0005,140,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-25.246534576028353,fine_grid_secondary_peak,4.316944442179996,2.1809448928802633,5.291862556499362,False,nan,nan,2.5e-05,1.0047033923319924,1.0094289065634134,0.9976510755248778,5,5,False,1,nan,False,2.5e-05,0.6405020999955013,0.03538539999863133,13.501674958176295,nan,13.50015,nan
unequal,0.0005,141,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-29.392479279718827,adaptive_split_1.00_over_T,5.347410874394427,0.7990507346020788,5.291862556499362,False,nan,nan,2.5e-05,1.0899990051099815,1.1880978311407495,0.9560522546070683,5,5,False,1,nan,False,2.5e-05,0.6042615000042133,0.03467409999575466,13.501499962551186,nan,13.500175,nan
unequal,0.0005,142,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-29.083105346740922,fine_grid_secondary_peak,9.070495967252505,0.9021639112743645,5.291862556499362,False,nan,nan,2.5e-05,1.0058479787725196,1.011730156400763,0.9970805237915761,5,5,False,1,nan,False,2.5e-05,0.5976855999906547,0.03780719998758286,13.501549961301217,nan,13.500225,nan
unequal,0.0005,143,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-27.826692639908288,adaptive_split_1.00_over_T,4.4931025409214,1.3209297711052221,5.291862556499362,False,nan,nan,2.5e-05,1.0307023706315848,1.0623473768255687,0.9847683984332634,5,5,False,1,nan,False,2.5e-05,0.5250356000033207,0.03751159994862974,13.498550036198845,nan,13.50025,nan
unequal,0.0005,144,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-113.8606840755383,adaptive_split_0.65_over_T,4.9451480183237555,0.0,5.291862556499362,False,nan,nan,2.5e-05,1.0219706206829429,1.0444239495390795,0.9890756676906117,5,5,False,1,nan,False,2.5e-05,0.5401215000310913,0.034319199970923364,13.501774955676359,nan,13.5002,nan
unequal,0.0005,145,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,2,0.007893524050679446,False,17.658149695431348,adaptive_split_1.00_over_T,8.59156417134354,16.49001537954379,5.291862556499362,True,3.1340358670781526e-05,0.0006377410566658746,2.5e-05,1.024266017837114,1.049120875295899,0.9879415750753335,5,5,False,1,nan,False,2.5e-05,0.6151831999886781,0.02992580004502088,13.500457994223977,13.508143524050679,13.50045,nan
unequal,0.0005,146,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-25.024495804333128,fine_grid_secondary_peak,7.672181497400527,2.2549571762928577,5.291862556499362,False,nan,nan,2.5e-05,1.1297297430196234,1.2762892922631843,0.9373488914376672,5,5,False,1,nan,False,2.5e-05,0.5656049999524839,0.02847380004823208,13.501499962551186,nan,13.50025,nan
unequal,0.0005,147,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-30.50207370388671,fine_grid_secondary_peak,6.562609653900976,0.42923361550154543,5.291862556499362,False,nan,nan,2.5e-05,1.1153311332605391,1.2439635368202384,0.9440763103299848,5,5,False,1,nan,False,2.5e-05,0.5699852000107057,0.028272999974433333,13.50159996005125,nan,13.5002,nan
unequal,0.0005,148,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-29.33761721799965,adaptive_split_1.00_over_T,5.393959247682491,0.8173359967395518,5.291862556499362,False,nan,nan,2.5e-05,1.1377730340172447,1.2945274769368063,0.9336161878739458,5,5,False,1,nan,False,2.5e-05,0.5064509999938309,0.026876000047195703,13.501474963176172,nan,13.50025,nan
unequal,0.0005,149,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,2,0.006080668243999554,False,15.405507822229993,fine_grid_secondary_peak,15.038400715770688,15.738358691548061,5.291862556499362,True,3.0077970000487244e-05,0.0006388877831090839,2.5e-05,1.129717673182315,1.276262021100464,0.9373545269462948,5,5,False,1,nan,False,2.5e-05,0.5593988000182435,0.029103700013365597,13.500443610999872,13.506330668243999,13.500425,nan
unequal,0.0005,150,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-31.62494268993032,adaptive_split_1.00_over_T,13.13213868120234,0.055002656049674976,5.291862556499362,False,nan,nan,2.5e-05,1.0854698342587275,1.1782447610856692,0.9582121091409317,5,5,False,1,nan,False,2.5e-05,0.483296699996572,0.023983100021723658,13.501499962551186,nan,13.50025,nan
unequal,0.0005,151,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-2.7128146752365865,adaptive_split_1.00_over_T,6.464336467089638,9.694215037456523,5.291862556499362,False,nan,nan,2.5e-05,1.246114569972384,1.5528015214974593,0.8851287960933295,5,5,False,1,nan,False,2.5e-05,0.45434900000691414,0.02490429999306798,13.498525036823828,nan,13.500399999999999,nan
unequal,0.0005,152,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,2,0.000696277186559513,False,16.556431599339703,fine_grid_secondary_peak,10.436493227925311,16.12239116974456,5.291862556499362,False,nan,nan,2.5e-05,2.0299888825363683,4.120854863221253,0.6249478278155113,5,5,False,1,nan,False,2.5e-05,0.4414567000349052,0.03431039996212348,13.499053722813441,13.5003565640051,13.50045,nan
unequal,0.0005,153,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-24.738417980872327,adaptive_split_1.50_over_T,5.36601525609142,2.3503162312593164,5.291862556499362,False,nan,nan,2.5e-05,1.229668388894307,1.5120843466459206,0.8922732897099442,5,5,False,1,nan,False,2.5e-05,0.4548272999818437,0.029192999994847924,13.501624959426264,nan,13.50015,nan
unequal,0.0005,154,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-28.814857417019084,fine_grid_secondary_peak,4.874836133212343,0.9915705901662342,5.291862556499362,False,nan,nan,2.5e-05,1.0557181853822923,1.1145408869468802,0.9725388391844566,5,5,False,1,nan,False,2.5e-05,0.4019323000102304,0.03099800000200048,13.498600034948876,nan,13.50015,nan
unequal,0.0005,155,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-27.792492332315305,adaptive_split_1.00_over_T,5.328849620937272,1.3323290129248893,5.291862556499362,False,nan,nan,2.5e-05,1.0066195139824161,1.0132828459301957,0.9966957381886524,5,5,False,1,nan,False,2.5e-05,0.42230679997010157,0.0273031999822706,13.501524961926203,nan,13.500275,nan
unequal,0.0005,156,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-23.760513601475395,fine_grid_secondary_peak,4.901973458474533,2.676288757413508,5.291862556499362,False,nan,nan,2.5e-05,2.034399036886792,4.138779441285907,0.6238569356374698,5,5,False,1,nan,False,2.5e-05,0.4198051000130363,0.02696510002715513,13.50159996005125,nan,13.50025,nan
unequal,0.0005,157,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-29.903835519216955,peel_residual_rescan,6.049906489067239,0.6286193577435221,5.291862556499362,False,nan,nan,2.5e-05,1.0024072348935977,1.0048202645670283,0.9987975752079253,5,5,False,1,nan,False,2.5e-05,0.41570800001500174,0.030323499988298863,13.501724956926328,nan,13.50015,nan
unequal,0.0005,158,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,6.445523124712054,adaptive_split_1.50_over_T,10.159935879730053,12.749029288674036,5.291862556499362,False,nan,nan,2.5e-05,1.4060387178034932,1.9769448759624912,0.8196521858279778,5,5,False,1,nan,False,2.5e-05,0.41947060002712533,0.03209890000289306,13.501549961301217,nan,13.500425,nan
unequal,0.0005,159,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-13.591761324729305,fine_grid_secondary_peak,7.574706622950732,6.0663909180275954,5.291862556499362,False,nan,nan,2.5e-05,1.8041036136445745,3.2547898487654123,0.6856081012331252,5,5,False,1,nan,False,2.5e-05,0.403303999977652,0.032006399997044355,13.50159996005125,nan,13.500275,nan
unequal,0.0005,160,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-23.73513174484833,adaptive_split_1.00_over_T,3.8528897951405208,2.6847495965893047,5.291862556499362,False,nan,nan,2.5e-05,1.2373498269055185,1.5310345941431167,0.8889267129074863,5,5,False,1,nan,False,2.5e-05,0.4392962999991141,0.026429900026414543,13.501549961301217,nan,13.50025,nan
unequal,0.0005,161,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-23.59416169062024,adaptive_split_1.00_over_T,6.794924692135886,2.7317409359127107,5.291862556499362,False,nan,nan,2.5e-05,1.2245729403808914,1.499578886313102,0.8945025316245542,5,5,False,1,nan,False,2.5e-05,0.4567212999681942,0.02868839999428019,13.50159996005125,nan,13.5003,nan
unequal,0.0005,162,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-25.074284075642936,adaptive_split_1.00_over_T,3.8139739833290927,2.2383611937325623,5.291862556499362,False,nan,nan,2.5e-05,1.0094897415419954,1.0190695382785249,0.9952665704002172,5,5,False,1,nan,False,2.5e-05,0.47128800000064075,0.027636000013444573,13.498450038698783,nan,13.500175,nan
unequal,0.0005,163,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-7.00089169171406,adaptive_split_1.50_over_T,8.000475330097496,8.264143603664422,5.291862556499362,False,nan,nan,2.5e-05,1.2030582335535944,1.447349113321095,0.9039970939720268,5,5,False,1,nan,False,2.5e-05,0.4748278000042774,0.029854999971576035,13.498475038073797,nan,13.5002,nan
unequal,0.0005,164,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-19.760926467948593,adaptive_split_0.65_over_T,8.879773815525109,4.009585414896389,5.291862556499362,False,nan,nan,2.5e-05,1.0810127081472969,1.1685884751759528,0.9603431105641556,5,5,False,1,nan,False,2.5e-05,0.4307534999679774,0.02743209997424856,13.501499962551186,nan,13.50035,nan
unequal,0.0005,165,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,1.1133635747246444,adaptive_split_1.00_over_T,14.677181408402202,10.970372903574512,5.291862556499362,False,nan,nan,2.5e-05,1.0196328128983487,1.039651073138999,0.9902323695213537,5,5,False,1,nan,False,2.5e-05,0.4271088999812491,0.030802000022958964,13.501474963176172,nan,13.500399999999999,nan
unequal,0.0005,166,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-22.696683696849504,fine_grid_secondary_peak,5.099131198457508,3.030912562155918,5.291862556499362,False,nan,nan,2.5e-05,1.055664951674136,1.114428490193156,0.9725646874825409,5,5,False,1,nan,False,2.5e-05,0.44731050002155825,0.03515870001865551,13.50164995880128,nan,13.500075,nan
unequal,0.0005,167,40001,0.01048,0.04005,-22.59263282585011,-10.947808070399141,1,nan,False,-22.92466022638837,adaptive_split_1.50_over_T,7.6852388202670205,2.954916626498202,5.291862556499362,False,nan,nan,2.5e-05,1.0451572433413083,1.092353663308803,0.9776816206190239,5,5,False,1,nan,False,2.5e-05,0.4237023000023328,0.030769100005272776,13.501624959426264,nan,13.500175,nan
