layout,sensor_count,snr_db,runs,pd_any,pd_all,pd_source_mean,pd_source_min,pd_source_variance,false_alarm_runs,p_fa,score
bearing_right+input_shaft+output_shaft,3,-20.0,80,1.0,0.0,0.490625,0.0,0.129091796875,200,0.17,0.08607910156249995
bearing_right+input_shaft+output_shaft,3,-15.0,80,1.0,0.1125,0.703125,0.125,0.127685546875,200,0.06,0.5192822265625
bearing_right+input_shaft+output_shaft,3,-12.0,80,1.0,0.4875,0.86875,0.5,0.045429687499999996,200,0.09,0.66603515625
bearing_right+input_shaft+output_shaft,3,-10.0,80,1.0,0.5,0.875,0.5,0.046875,200,0.105,0.6415625
bearing_right+input_shaft+output_shaft,3,-5.0,80,1.0,1.0,1.0,1.0,0.0,200,0.19,0.62
bearing_right+output_shaft,2,-25.0,80,0.65,0.0,0.175,0.0125,0.044765624999999996,200,0.04,0.07261718749999999
bearing_right+output_shaft,2,-20.0,80,1.0,0.0,0.43125,0.0,0.1579296875,200,0.09,0.17228515625000002
bearing_right+output_shaft,2,-15.0,80,1.0,0.0375,0.621875,0.0625,0.15940429687500002,200,0.09,0.36217285156249995
bearing_right+output_shaft,2,-12.0,80,1.0,0.1,0.75625,0.15,0.1251171875,200,0.01,0.6736914062499999
bearing_right+output_shaft,2,-10.0,80,1.0,0.55,0.8875,0.55,0.037968749999999996,200,0.04,0.788515625
bearing_right+output_shaft,2,-5.0,80,1.0,0.9625,0.990625,0.9625,0.0002636718749999997,200,0.06,0.8704931640625
gearbox_left,1,-25.0,80,0.4375,0.0,0.125,0.0125,0.023203124999999998,200,0.02,0.0733984375
gearbox_left,1,-20.0,80,0.9375,0.0,0.32499999999999996,0.0,0.09281249999999999,200,0.08,0.11859374999999996
gearbox_left,1,-15.0,80,1.0,0.15,0.665625,0.4125,0.049794921875,200,0.1,0.4407275390625
gearbox_left,1,-12.0,80,1.0,0.5125,0.8375,0.575,0.031406250000000004,200,0.08,0.661796875
gearbox_left,1,-10.0,80,1.0,0.5375,0.8843749999999999,0.65,0.020419921875,200,0.06,0.7541650390624999
gearbox_left,1,-5.0,80,1.0,1.0,1.0,1.0,0.0,200,0.06,0.88
gearbox_left+gearbox_right,2,-25.0,80,0.575,0.0,0.15625,0.0,0.033320312500000004,200,0.075,-0.010410156249999997
gearbox_left+gearbox_right,2,-20.0,80,0.9625,0.0,0.36875,0.125,0.10941406249999999,200,0.055,0.20404296875000005
gearbox_left+gearbox_right,2,-15.0,80,1.0,0.0875,0.659375,0.4125,0.051669921875000004,200,0.16,0.31354003906250005
gearbox_left+gearbox_right,2,-12.0,80,1.0,0.7,0.925,0.7625,0.009453125000000003,200,0.045,0.8302734375
gearbox_left+gearbox_right,2,-10.0,80,1.0,0.95,0.9875,0.95,0.0004687500000000008,200,0.125,0.737265625
gearbox_left+gearbox_right,2,-5.0,80,1.0,1.0,1.0,1.0,0.0,200,0.075,0.85
gearbox_left+gearbox_right+input_shaft,3,-25.0,80,0.45,0.0,0.13437500000000002,0.0,0.015732421875000003,200,0.05,0.026508789062500017
gearbox_left+gearbox_right+input_shaft,3,-20.0,80,0.9625,0.0,0.425,0.1875,0.09046874999999999,200,0.015,0.349765625
gearbox_left+gearbox_right+input_shaft,3,-15.0,80,1.0,0.175,0.690625,0.2625,0.072763671875,200,0.065,0.5242431640625
gearbox_left+gearbox_right+input_shaft,3,-12.0,80,1.0,0.725,0.91875,0.8,0.007304687499999998,200,0.02,0.8750976562499999
gearbox_left+gearbox_right+input_shaft,3,-10.0,80,1.0,0.925,0.98125,0.9375,0.0006640625,200,0.12,0.7409179687499999
gearbox_left+gearbox_right+input_shaft,3,-5.0,80,1.0,1.0,1.0,1.0,0.0,200,0.04,0.92
gearbox_left+gearbox_right+output_shaft,3,-25.0,80,0.625,0.0,0.184375,0.0,0.055419921875,200,0.06,0.036665039062500016
gearbox_left+gearbox_right+output_shaft,3,-20.0,80,1.0,0.0,0.38125,0.075,0.1376953125,200,0.01,0.29240234374999996
gearbox_left+gearbox_right+output_shaft,3,-15.0,80,1.0,0.0375,0.590625,0.125,0.13963867187499998,200,0.06,0.40080566406249996
gearbox_left+gearbox_right+output_shaft,3,-12.0,80,1.0,0.575,0.871875,0.6625,0.018701171875000006,200,0.035,0.7925244140624998
gearbox_left+gearbox_right+output_shaft,3,-10.0,80,1.0,0.8625,0.965625,0.8625,0.0035449218749999973,200,0.065,0.8338525390624999
gearbox_left+gearbox_right+output_shaft,3,-5.0,80,1.0,1.0,1.0,1.0,0.0,200,0.045,0.91
gearbox_left+input_shaft,2,-25.0,80,0.4125,0.0,0.109375,0.0,0.019794921874999996,200,0.095,-0.0905224609375
gearbox_left+input_shaft,2,-20.0,80,0.8875,0.0,0.378125,0.1375,0.051904296875,200,0.09,0.1721728515625
gearbox_left+input_shaft,2,-15.0,80,1.0,0.25,0.746875,0.4125,0.045107421875000005,200,0.145,0.43432128906249995
gearbox_left+input_shaft,2,-12.0,80,1.0,0.775,0.94375,0.875,0.0032421874999999994,200,0.1,0.7421289062499999
gearbox_left+input_shaft,2,-10.0,80,1.0,0.9875,0.996875,0.9875,2.9296874999999792e-05,200,0.095,0.8068603515625
gearbox_left+input_shaft,2,-5.0,80,1.0,1.0,1.0,1.0,0.0,200,0.08,0.84
gearbox_left+input_shaft+output_shaft,3,-25.0,80,0.7125,0.0,0.22812500000000002,0.05,0.05049804687500001,200,0.075,0.052875976562500024
gearbox_left+input_shaft+output_shaft,3,-20.0,80,1.0,0.0,0.41875,0.075,0.1213671875,200,0.035,0.28806640625
gearbox_left+input_shaft+output_shaft,3,-15.0,80,1.0,0.25,0.746875,0.375,0.062685546875,200,0.045,0.6255322265625
gearbox_left+input_shaft+output_shaft,3,-12.0,80,1.0,0.8,0.946875,0.85,0.003779296875000001,200,0.07,0.8049853515625001
gearbox_left+input_shaft+output_shaft,3,-10.0,80,1.0,0.975,0.99375,0.975,0.0001171875000000002,200,0.055,0.8836914062500001
gearbox_left+input_shaft+output_shaft,3,-5.0,80,1.0,1.0,1.0,1.0,0.0,200,0.04,0.92
