snr_weak_db,amplitude_ratio_weak_to_strong,amplitude_ratio_value,separation_hz,replicate,center_hz,true_frequency_1_hz,true_frequency_2_hz,weak_amplitude,strong_amplitude,noise_std,phase_1_rad,phase_2_rad,phase_difference_abs_rad,phase_bin,detector,estimated_k,success,max_frequency_error_hz,tolerance_hz,estimated_frequencies_hz,bic_improvement,candidate_origin,conditional_glrt_statistic,conditional_glrt_threshold,condition_design,ill_conditioned,runtime_seconds,signal_generation_runtime_seconds,detector_runtime_seconds,trial_total_runtime_seconds,fit_backend
-6.0,1:10,10,0.0025,6,5.0,4.99875,5.00125,0.01,0.1,0.014108635131604638,0.15869127791736481,-1.0350781472100712,1.193769425127436,3,complete,2,True,1.7273868397893466e-05,0.000625,4.99873272613;5.00125214169,8551.547966322512,local_close_pair_resolver,nan,nan,1.007784052894867,False,1.3560021000012057,0.0018046999975922517,1.3560021000012057,1.3578667999972822,cached
-6.0,1:10,10,0.0025,7,5.0,4.99875,5.00125,0.01,0.1,0.014108635131604638,-0.7364923959948286,-1.5032137278065711,0.7667213318117425,1,complete,2,True,8.176575604146308e-06,0.000625,4.99874182342;5.0012503956,7683.704220214975,local_close_pair_resolver,nan,nan,1.0034721899702967,False,1.4068993999972008,0.002543100003094878,1.4068993999972008,1.4095080999977654,cached
-6.0,1:10,10,0.003,0,5.0,4.9985,5.0015,0.01,0.1,0.014108635131604638,-1.4951152694271899,-1.271923008719608,0.2231922607075818,0,complete,2,True,1.055420004369978e-05,0.00075,4.9984894458;5.00150271317,8167.944713022327,local_close_pair_resolver,nan,nan,1.1737003828363426,False,1.4113043999968795,0.0021062000014353544,1.4113043999968795,1.413533600003575,cached
-6.0,1:10,10,0.003,1,5.0,4.9985,5.0015,0.01,0.1,0.014108635131604638,-1.8680763092903232,1.2126179035981357,3.080694212888459,7,complete,2,True,1.2030120792871912e-05,0.00075,4.99848796988;5.00149991807,7924.1214015856385,local_close_pair_resolver,nan,nan,1.1733621013284816,False,1.38603349999903,0.002532200000132434,1.38603349999903,1.388651299996127,cached
-6.0,1:10,10,0.003,2,5.0,4.9985,5.0015,0.01,0.1,0.014108635131604638,-1.5637534691176338,2.8624045100067512,1.8570273280552014,4,complete,2,True,3.42200468361753e-05,0.00075,4.99846577995;5.00150131994,8627.574915171135,local_close_pair_resolver,nan,nan,1.1792965491411662,False,1.4274948000020231,0.0020107999953324907,1.4274948000020231,1.4295799999963492,cached
-6.0,1:10,10,0.003,3,5.0,4.9985,5.0015,0.01,0.1,0.014108635131604638,3.1130849520085295,2.3716815209404505,0.741403431068079,1,complete,2,True,8.36901375542709e-05,0.00075,4.99841630986;5.00150796118,7821.164642013551,local_close_pair_resolver,nan,nan,1.1924934422286257,False,1.3835944999955245,0.001626800003577955,1.3835944999955245,1.3852880000049481,cached
-6.0,1:10,10,0.003,4,5.0,4.9985,5.0015,0.01,0.1,0.014108635131604638,-1.1817864629592365,2.146190760649703,2.955208083570647,7,complete,2,True,1.4057590522753571e-06,0.00075,4.99849859424;5.00150020846,8363.120263017307,local_close_pair_resolver,nan,nan,1.1706927764362944,False,1.3957817000045907,0.0016768000059528276,1.3957817000045907,1.397528900000907,cached
-6.0,1:10,10,0.003,5,5.0,4.9985,5.0015,0.01,0.1,0.014108635131604638,-2.8045222127598484,-2.2054665020855233,0.5990557106743251,1,complete,2,True,1.4226331434663564e-05,0.00075,4.99848577367;5.00150014381,8694.56831826194,local_close_pair_resolver,nan,nan,1.1739816366509273,False,1.3972731000030763,0.0014676999999210238,1.3972731000030763,1.3988176999991992,cached
-6.0,1:10,10,0.003,6,5.0,4.9985,5.0015,0.01,0.1,0.014108635131604638,-2.2209783766542373,0.6949184855022223,2.9158968621564596,7,complete,2,True,5.1506723213634587e-05,0.00075,4.99855150672;5.00150285738,8362.666943233635,local_close_pair_resolver,nan,nan,1.1571183152240583,False,1.3768395000006421,0.0015459999995073304,1.3768395000006421,1.378447999995842,cached
-6.0,1:10,10,0.003,7,5.0,4.9985,5.0015,0.01,0.1,0.014108635131604638,0.6618818720139168,-3.129861901305765,2.4914415338599047,6,complete,2,True,0.00011064489463130656,0.00075,4.99838935511;5.00149211154,7977.117773245263,residual_peak,nan,nan,1.1949442943023598,False,1.3979609000016353,0.0014155999961076304,1.3979609000016353,1.3994748999975855,cached
-6.0,1:10,10,0.004,0,5.0,4.998,5.002,0.01,0.1,0.014108635131604638,-1.0228222918818446,0.7897094816153061,1.8125317734971507,4,complete,2,True,1.303483011749762e-05,0.001,4.99801303483;5.00199942251,8779.996686913073,local_close_pair_resolver,nan,nan,1.2132061918051193,False,1.3843055000033928,0.001534499999252148,1.3843055000033928,1.385921100001724,cached
-6.0,1:10,10,0.004,1,5.0,4.998,5.002,0.01,0.1,0.014108635131604638,0.7187590484176383,1.0455661037675563,0.32680705534991805,0,complete,2,True,4.6455421776059325e-06,0.001,4.99800464554;5.00199989431,8634.852876214252,local_close_pair_resolver,nan,nan,1.211840715481804,False,1.4165711000023293,0.0014458000005106442,1.4165711000023293,1.4180812999984482,cached
-6.0,1:10,10,0.004,2,5.0,4.998,5.002,0.01,0.1,0.014108635131604638,2.2989300900729006,-3.0269608577631555,0.9572943593435304,2,complete,2,True,1.5587494432978133e-06,0.001,4.99800155875;5.00200024395,8688.454812586599,local_close_pair_resolver,nan,nan,1.2113054496983517,False,1.4141387000054237,0.0016262999997707084,1.4141387000054237,1.41582550000021,cached
-6.0,1:10,10,0.004,3,5.0,4.998,5.002,0.01,0.1,0.014108635131604638,0.7425891503642696,-0.815770090841426,1.5583592412056957,3,complete,2,True,3.842098899475843e-06,0.001,4.9979961579;5.00199989319,8387.657425767218,local_close_pair_resolver,nan,nan,1.2105128365931868,False,1.4372689000010723,0.0014169999994919635,1.4372689000010723,1.4387464000028558,cached
-6.0,1:10,10,0.004,4,5.0,4.998,5.002,0.01,0.1,0.014108635131604638,-2.454806545660853,-2.182405367249717,0.27240117841113604,0,complete,2,True,1.6081250704402805e-06,0.001,4.99800160813;5.00200060387,8695.155578204256,local_close_pair_resolver,nan,nan,1.2112570062368226,False,1.6426310999959242,0.00133530000312021,1.6426310999959242,1.6440256999994745,cached
-6.0,1:10,10,0.004,5,5.0,4.998,5.002,0.01,0.1,0.014108635131604638,1.175362430345821,0.7755962695789513,0.39976616076686966,1,complete,2,True,9.210773841417108e-07,0.001,4.99800092108;5.00199947171,8799.457488804008,local_close_pair_resolver,nan,nan,1.2113262751812888,False,1.4354418000002624,0.0016079999986686744,1.4354418000002624,1.4371172999963164,cached
-6.0,1:10,10,0.004,6,5.0,4.998,5.002,0.01,0.1,0.014108635131604638,1.2195218194059176,2.927096620168248,1.7075748007623304,4,complete,2,True,3.1339440704769572e-06,0.001,4.99800313394;5.00200061838,8497.98303691548,local_close_pair_resolver,nan,nan,1.2114929744299974,False,1.422322799997346,0.001847200001066085,1.422322799997346,1.4242529000039212,cached
-6.0,1:10,10,0.004,7,5.0,4.998,5.002,0.01,0.1,0.014108635131604638,1.9995638811304506,-0.857001086572537,2.8565649677029876,7,complete,2,True,1.9548850526796002e-05,0.001,4.99798045115;5.00200166107,8777.077547201014,local_close_pair_resolver,nan,nan,1.2077187814018318,False,1.3934106000015163,0.001689100005023647,1.3934106000015163,1.3954062999982852,cached
-12.0,1:1,1,0.001,0,5.0,4.9995,5.0005,0.01,0.01,0.028150427993736734,-3.0787223245037376,1.3203991058973745,1.8840638767784743,4,complete,2,True,0.00020832044533047878,0.00025,4.99953908609;5.00070832045,111.33004238532158,split_0.40_over_T,nan,nan,2.279099032405423,False,1.4081101000047056,0.0016242999990936369,1.4081101000047056,1.4100089999992633,cached
-12.0,1:1,1,0.001,1,5.0,4.9995,5.0005,0.01,0.01,0.028150427993736734,0.7821586506045701,-2.5083771421176357,2.992649514457381,7,complete,2,True,0.00014547368530681837,0.00025,4.99935452631;5.00061423649,932.9719532936579,local_close_pair_resolver,nan,nan,2.1047416217732478,False,1.3826946999979555,0.0013522999943234026,1.3826946999979555,1.3841119999997318,cached
-12.0,1:1,1,0.001,2,5.0,4.9995,5.0005,0.01,0.01,0.028150427993736734,-2.483876187086435,1.0008094479215233,2.798499672171628,7,complete,2,True,0.00010629160650665881,0.00025,4.99939370839;5.00043307513,620.1433360713418,split_0.40_over_T,nan,nan,2.5810446326349528,False,1.3773981999984244,0.001377599997795187,1.3773981999984244,1.378836500000034,cached
-12.0,1:1,1,0.001,3,5.0,4.9995,5.0005,0.01,0.01,0.028150427993736734,-1.2791762412778558,-2.889998035498107,1.6108217942202512,4,complete,2,True,9.888865231122423e-05,0.00025,4.99940111135;5.00050706221,52.255052837426774,split_0.40_over_T,nan,nan,2.417485028039781,False,1.3892244000016944,0.0021712999950977974,1.3892244000016944,1.3914862999954494,cached
-12.0,1:1,1,0.001,4,5.0,4.9995,5.0005,0.01,0.01,0.028150427993736734,-1.5711039707337355,-2.296952508999402,0.7258485382656663,1,complete,1,False,nan,0.00025,4.99995896849,7557.447070405178,residual_peak,nan,nan,1.000023802987123,False,0.07178800000110641,0.0014989000046625733,0.07178800000110641,0.07339969999884488,cached
-12.0,1:1,1,0.001,5,5.0,4.9995,5.0005,0.01,0.01,0.028150427993736734,-2.713750006386254,1.93141621850505,1.638019082288283,4,complete,2,True,0.00014954966557745308,0.00025,4.99958269912;5.00064954967,61.48869332467439,split_0.40_over_T,nan,nan,2.511257038047823,False,1.3679689999989932,0.0014007000063429587,1.3679689999989932,1.3694668000025558,cached
-12.0,1:1,1,0.001,6,5.0,4.9995,5.0005,0.01,0.01,0.028150427993736734,-2.849737238463411,-0.6930120908757389,2.156725147587672,5,complete,2,False,0.0003599994754877045,0.00025,4.99914000052;5.00077394677,572.2547795866267,local_close_pair_resolver,nan,nan,1.5866899521508246,False,1.3774760000014794,0.0014577999972971156,1.3774760000014794,1.3790669000009075,cached
-12.0,1:1,1,0.001,7,5.0,4.9995,5.0005,0.01,0.01,0.028150427993736734,1.5726246654578215,2.402283836652577,0.8296591711947556,2,complete,2,True,0.00014195192215371577,0.00025,4.99956677629;5.00035804808,966.3333499917062,split_0.25_over_T,nan,nan,3.42825633589555,False,1.3974291999984416,0.0016638000015518628,1.3974291999984416,1.3991648000010173,cached
-12.0,1:1,1,0.002,0,5.0,4.999,5.001,0.01,0.01,0.028150427993736734,0.781906491729349,2.825375980616812,2.043469488887463,5,complete,2,True,0.00017380169854153138,0.0005,4.9991738017;5.00101999356,2203.699227374338,split_0.65_over_T,nan,nan,1.3865314138230702,False,1.32012979999854,0.002772199994069524,1.32012979999854,1.3229717999929562,cached
-12.0,1:1,1,0.002,1,5.0,4.999,5.001,0.01,0.01,0.028150427993736734,2.849244195999826,-1.630341770647016,1.8035993405327446,4,complete,2,True,0.00010562095821864403,0.0005,4.99896211123;5.00110562096,2211.340446818969,local_close_pair_resolver,nan,nan,1.1761216823268943,False,1.363649799997802,0.005264200000965502,1.363649799997802,1.3690172000060556,cached
-12.0,1:1,1,0.002,2,5.0,4.999,5.001,0.01,0.01,0.028150427993736734,-2.539797835443648,-1.7103049025318005,0.8294929329118477,2,complete,2,True,0.00015220331173448898,0.0005,4.99888536753;5.00115220331,1524.8587191488477,local_close_pair_resolver,nan,nan,1.1071050663320374,False,1.36442420000094,0.002043000000412576,1.36442420000094,1.366547300000093,cached
-12.0,1:1,1,0.002,3,5.0,4.999,5.001,0.01,0.01,0.028150427993736734,-2.6820154119370656,-0.12147990720031965,2.560535504736746,6,complete,2,True,5.9288531074841444e-05,0.0005,4.99900625658;5.00094071147,1421.6143082904746,local_close_pair_resolver,nan,nan,1.316651307790567,False,1.3627980999954161,0.001469299997552298,1.3627980999954161,1.3644071000016993,cached
-12.0,1:1,1,0.002,4,5.0,4.999,5.001,0.01,0.01,0.028150427993736734,-2.46224540660476,-1.9864619390964542,0.47578346750830575,1,complete,2,True,0.00016141632209798473,0.0005,4.99889797758;5.00116141632,1512.527352457866,local_close_pair_resolver,nan,nan,1.10888582533521,False,1.4009014000039315,0.0015449000056833029,1.4009014000039315,1.4025009000033606,cached
-12.0,1:1,1,0.002,5,5.0,4.999,5.001,0.01,0.01,0.028150427993736734,-0.9575509281504124,-0.25986239612938977,0.6976885320210227,1,complete,2,True,0.0002401597269079403,0.0005,4.99875984027;5.00118198543,1509.1553436528193,residual_peak,nan,nan,1.032619275150269,False,1.3303945000006934,0.004285799994249828,1.3303945000006934,1.3347450000001118,cached
-12.0,1:1,1,0.002,6,5.0,4.999,5.001,0.01,0.01,0.028150427993736734,-2.153183186778149,1.3855109961634273,2.7444911242380106,6,complete,2,True,6.940587786896657e-05,0.0005,4.99893059412;5.00097837338,498.369372848887,split_0.65_over_T,nan,nan,1.2364736115408839,False,1.4116988999958267,0.0016276000023935921,1.4116988999958267,1.413387700005842,cached
-12.0,1:1,1,0.002,7,5.0,4.999,5.001,0.01,0.01,0.028150427993736734,-2.6032984609696657,-2.468174350234042,0.13512411073562355,0,complete,2,True,8.763306349912625e-06,0.0005,4.99900876331;5.00100039966,1679.981836410123,local_close_pair_resolver,nan,nan,1.2749556991906397,False,1.435302200006845,0.0015007000038167462,1.435302200006845,1.4368619000015315,cached
-12.0,1:1,1,0.0025,0,5.0,4.99875,5.00125,0.01,0.01,0.028150427993736734,1.8626815226061693,1.792643186440059,0.07003833616611033,0,complete,2,True,3.3049539865714905e-05,0.000625,4.99878304954;5.0012543392,1891.3977185265976,local_close_pair_resolver,nan,nan,1.0116913163085133,False,1.3892280000000028,0.0018093999970005825,1.3892280000000028,1.3910919999980251,cached
-12.0,1:1,1,0.0025,1,5.0,4.99875,5.00125,0.01,0.01,0.028150427993736734,1.3785753122359274,0.20233046328056004,1.1762448489553674,2,complete,2,True,3.576754880452171e-05,0.000625,4.99871423245;5.0012787745,2264.457816205919,local_close_pair_resolver,nan,nan,1.0255128506706168,False,1.386912800000573,0.0023669000001973473,1.386912800000573,1.3893384999973932,cached
-12.0,1:1,1,0.0025,2,5.0,4.99875,5.00125,0.01,0.01,0.028150427993736734,-2.60601222176547,-2.9845324861940736,0.3785202644286034,0,complete,2,True,3.6047834332642026e-05,0.000625,4.99871928016;5.00128604783,1932.1406996583682,local_close_pair_resolver,nan,nan,1.0263787623653526,False,1.3547755000035977,0.0021782999974675477,1.3547755000035977,1.3570264000009047,cached
-12.0,1:1,1,0.0025,3,5.0,4.99875,5.00125,0.01,0.01,0.028150427993736734,1.131901759278322,-2.821510218959468,2.329773328941797,5,complete,2,True,7.894724776225104e-05,0.000625,4.99882894725;5.0012958754,1496.3080225557787,split_1.00_over_T,nan,nan,1.0135089981277898,False,1.3505311999979313,0.0016793000031611882,1.3505311999979313,1.3522738000028767,cached
-12.0,1:1,1,0.0025,4,5.0,4.99875,5.00125,0.01,0.01,0.028150427993736734,1.0118379596479148,-0.004700917905213764,1.0165388775531286,2,complete,2,True,3.508526278039881e-05,0.000625,4.99878508526;5.00123288985,2155.493185834319,local_close_pair_resolver,nan,nan,1.0215442932374244,False,1.3488919000010355,0.0020285999999032356,1.3488919000010355,1.3509841999984928,cached
-12.0,1:1,1,0.0025,5,5.0,4.99875,5.00125,0.01,0.01,0.028150427993736734,1.9041971090846728,-0.6440570997306665,2.5482542088153393,6,complete,2,True,6.413182471565193e-05,0.000625,4.99868586818;5.00123863176,1323.573762284941,split_1.00_over_T,nan,nan,1.0209143829651093,False,1.3518923000010545,0.0013732000006712042,1.3518923000010545,1.353328600001987,cached
-12.0,1:1,1,0.0025,6,5.0,4.99875,5.00125,0.01,0.01,0.028150427993736734,-1.8211785360876638,-0.4458375464350959,1.375340989652568,3,complete,2,True,1.2311745605231295e-06,0.000625,4.99875123117;5.00125008149,2414.3194776350865,local_close_pair_resolver,nan,nan,1.000540655688962,False,1.3973368000006303,0.0037765000015497208,1.3973368000006303,1.4011852000039653,cached
-12.0,1:1,1,0.0025,7,5.0,4.99875,5.00125,0.01,0.01,0.028150427993736734,1.6634344354911335,-2.739491920308764,1.8802589513796895,4,complete,2,True,4.9522431515569565e-06,0.000625,4.99875085571;5.00125495224,2044.842200996005,local_close_pair_resolver,nan,nan,1.0016916853972186,False,1.3713467999987188,0.0014430000010179356,1.3713467999987188,1.3728750000009313,cached
-12.0,1:1,1,0.003,0,5.0,4.9985,5.0015,0.01,0.01,0.028150427993736734,3.039187029550301,-0.6364802744488882,2.6075180031803975,6,complete,2,True,9.643238997014691e-05,0.00075,4.99841339323;5.00140356761,1629.8395185312256,split_1.00_over_T,nan,nan,1.1676686490165273,False,1.3531411000003573,0.0016525999963050708,1.3531411000003573,1.3548614000028465,cached
-12.0,1:1,1,0.003,1,5.0,4.9985,5.0015,0.01,0.01,0.028150427993736734,-2.1125705976473657,-2.074898420779779,0.037672176867586504,0,complete,2,True,3.6802704121541296e-05,0.00075,4.99851977146;5.0014631973,2336.620356187166,local_close_pair_resolver,nan,nan,1.1548828067479526,False,1.3826451999993878,0.0013506000032066368,1.3826451999993878,1.3840599000031943,cached
-12.0,1:1,1,0.003,2,5.0,4.9985,5.0015,0.01,0.01,0.028150427993736734,-0.31706506635846,-0.8682050438736426,0.5511399775151826,1,complete,2,True,6.35583195780498e-05,0.00075,4.99843644168;5.00154809417,2170.0522924734396,local_close_pair_resolver,nan,nan,1.1968840347741103,False,1.3851832000000286,0.0016470000045956112,1.3851832000000286,1.3869707000048948,cached
-12.0,1:1,1,0.003,3,5.0,4.9985,5.0015,0.01,0.01,0.028150427993736734,-2.100937928071442,0.29071774016801255,2.3916556682394545,6,complete,2,True,2.2774855523266524e-05,0.00075,4.99852277486;5.00151713569,1733.740329451568,local_close_pair_resolver,nan,nan,1.1687973961731917,False,1.3583871000009822,0.0020975000006728806,1.3583871000009822,1.3605566999976872,cached
-12.0,1:1,1,0.003,4,5.0,4.9985,5.0015,0.01,0.01,0.028150427993736734,-0.6226216254574521,-1.2857887380310726,0.6631671125736205,1,complete,2,True,1.588520401796245e-05,0.00075,4.9984948159;5.0014841148,2243.651379760995,local_close_pair_resolver,nan,nan,1.16745345187199,False,1.3987812000050326,0.0013455000007525086,1.3987812000050326,1.4002430999971693,cached
-12.0,1:1,1,0.003,5,5.0,4.9985,5.0015,0.01,0.01,0.028150427993736734,2.8492217271911313,-2.5378419277298025,0.8961216522586526,2,complete,2,True,1.5300957818098482e-05,0.00075,4.99849351601;5.00148469904,2356.3045509603107,local_close_pair_resolver,nan,nan,1.1679524969301385,False,1.4059185000005527,0.0013842999978805892,1.4059185000005527,1.4074066000030143,cached
-12.0,1:1,1,0.003,6,5.0,4.9985,5.0015,0.01,0.01,0.028150427993736734,-2.0772181282534588,1.1007802812880891,3.105186897638039,7,complete,2,True,5.7427185073954945e-05,0.00075,4.99846780544;5.00155742719,2235.9061919398955,local_close_pair_resolver,nan,nan,1.192049543772265,False,1.4370414999939385,0.001571599997987505,1.4370414999939385,1.438674599994556,cached
-12.0,1:1,1,0.003,7,5.0,4.9985,5.0015,0.01,0.01,0.028150427993736734,0.3676935499134548,-0.4545988626124502,0.822292412525905,2,complete,2,True,3.964584325721887e-05,0.00075,4.99846035416;5.00152582081,2162.6684500051197,local_close_pair_resolver,nan,nan,1.1865028627193286,False,1.4001696999985143,0.001534499999252148,1.4001696999985143,1.4017708000028506,cached
-12.0,1:1,1,0.004,0,5.0,4.998,5.002,0.01,0.01,0.028150427993736734,0.7546428878369804,1.5228016866584708,0.7681587988214904,1,complete,2,True,3.295184084706193e-05,0.001,4.99800708692;5.00203295184,2261.4507358174305,local_close_pair_resolver,nan,nan,1.206968963969788,False,1.412557800002105,0.0015281000014510937,1.412557800002105,1.4141483999992488,cached
-12.0,1:1,1,0.004,1,5.0,4.998,5.002,0.01,0.01,0.028150427993736734,2.1600557087225205,2.2952895772836923,0.1352338685611718,0,complete,2,True,2.3347306945531443e-05,0.001,4.99799004831;5.00197665269,2436.5819834044087,local_close_pair_resolver,nan,nan,1.213167175990771,False,1.3866113999974914,0.0014628999997512437,1.3866113999974914,1.3881359000006341,cached
-12.0,1:1,1,0.004,2,5.0,4.998,5.002,0.01,0.01,0.028150427993736734,0.26515638746352366,1.9434021343383936,1.67824574687487,4,complete,2,True,6.366432973070602e-05,0.001,4.99793633567;5.00194924864,2247.753905426536,local_close_pair_resolver,nan,nan,1.209041849820084,False,1.4278450999991037,0.003569999993487727,1.4278450999991037,1.4314921999975923,cached
-12.0,1:1,1,0.004,3,5.0,4.998,5.002,0.01,0.01,0.028150427993736734,-1.7117072118432466,1.026865849082168,2.7385730609254146,6,complete,2,True,3.325679145049776e-05,0.001,4.99800691174;5.00203325679,2546.7990937940194,local_close_pair_resolver,nan,nan,1.2068905614368934,False,1.411106599996856,0.001603099997737445,1.411106599996856,1.412791399998241,cached
-12.0,1:1,1,0.004,4,5.0,4.998,5.002,0.01,0.01,0.028150427993736734,2.290770133144232,-1.3257863040992643,2.6666288699360905,6,complete,2,True,1.1763074115656025e-05,0.001,4.99799085118;5.00201176307,2220.0647662666743,local_close_pair_resolver,nan,nan,1.2077697146764266,False,1.41424630000256,0.0024435000013909303,1.41424630000256,1.4167594000027748,cached
-12.0,1:1,1,0.004,5,5.0,4.998,5.002,0.01,0.01,0.028150427993736734,0.0804867923827004,-0.9437602000337821,1.0242469924164825,2,complete,2,True,6.245823476636048e-05,0.001,4.99801331191;5.00193754177,2321.30290775554,local_close_pair_resolver,nan,nan,1.2221393328649899,False,1.424742100003641,0.0013496999963535927,1.424742100003641,1.4261630999972112,cached
-12.0,1:1,1,0.004,6,5.0,4.998,5.002,0.01,0.01,0.028150427993736734,2.2807933290366,1.2042240357992045,1.0765692932373954,2,complete,2,True,8.243474395541739e-06,0.001,4.99800824347;5.00200437361,2297.498281855311,local_close_pair_resolver,nan,nan,1.2117048625205924,False,1.4553042000043206,0.0014401999942492694,1.4553042000043206,1.4568326999942656,cached
-12.0,1:1,1,0.004,7,5.0,4.998,5.002,0.01,0.01,0.028150427993736734,-1.039970306302488,-2.5524363231207543,1.5124660168182662,3,complete,2,True,4.634862364749637e-05,0.001,4.9980389636;5.00195365138,2325.515671413159,local_close_pair_resolver,nan,nan,1.2234149282216362,False,1.4352109999963432,0.0015189999976428226,1.4352109999963432,1.4368810000014491,cached
-12.0,1:3,3,0.001,0,5.0,4.9995,5.0005,0.01,0.03,0.028150427993736734,0.8982968917977843,-0.8794919355182715,1.7777888273160558,4,complete,2,True,0.00019757466449643601,0.00025,4.99969757466;5.00052933311,163.38347055093618,split_0.25_over_T,nan,nan,3.2562108466394055,False,1.4100364999976591,0.0020705000060843304,1.4100364999976591,1.4122084000046016,cached
-12.0,1:3,3,0.001,1,5.0,4.9995,5.0005,0.01,0.03,0.028150427993736734,-0.6934627025662032,1.7910047311086243,2.4844674336748276,6,complete,2,True,8.890169968278627e-05,0.00025,4.9994110983;5.00054510438,509.122932345781,residual_peak,nan,nan,2.3542266171909514,False,1.431728399998974,0.001440399995772168,1.431728399998974,1.4332486999992398,cached
-12.0,1:3,3,0.001,2,5.0,4.9995,5.0005,0.01,0.03,0.028150427993736734,-1.7032263951196167,0.10895347271202471,1.8121798678316414,4,complete,2,False,0.0009523458123403827,0.00025,4.99854765419;5.000722461,136.65464137325762,residual_peak,nan,nan,1.157733385132925,False,1.451420400000643,0.0016333000021404587,1.451420400000643,1.4531884000025457,cached
-12.0,1:3,3,0.001,3,5.0,4.9995,5.0005,0.01,0.03,0.028150427993736734,0.17343034517957534,2.9705035812209344,2.797073236041359,7,complete,2,True,0.00023601931801664477,0.00025,4.99973601932;5.00043210352,1017.3135301099392,local_close_pair_resolver,nan,nan,3.911147916718025,False,1.3801144000026397,0.002438900002744049,1.3801144000026397,1.382633799999894,cached
-12.0,1:3,3,0.001,4,5.0,4.9995,5.0005,0.01,0.03,0.028150427993736734,-2.759709841454222,-1.1241685949669935,1.6355412464872283,4,complete,2,False,0.00035706569664117893,0.00025,4.9998570657;5.0003956616,196.1701117285411,local_close_pair_resolver,nan,nan,5.080035325321852,False,1.376948999997694,0.0014680999956908636,1.376948999997694,1.3784898999947472,cached
-12.0,1:3,3,0.001,5,5.0,4.9995,5.0005,0.01,0.03,0.028150427993736734,-2.734734190098633,0.9477147976877598,2.6007363193931936,6,complete,2,True,0.00011877857382369683,0.00025,4.99961877857;5.00053626044,815.5505290492438,local_close_pair_resolver,nan,nan,2.9410284969758065,False,1.4229084000035073,0.0017678000003797933,1.4229084000035073,1.4247384999980568,cached
-12.0,1:3,3,0.001,6,5.0,4.9995,5.0005,0.01,0.03,0.028150427993736734,-1.4730006059333756,0.28411329215571035,1.757113898089086,4,complete,2,False,0.0007261318724323118,0.00025,4.99877386813;5.00065660682,189.04219851933885,residual_peak,nan,nan,1.3567481489009872,False,1.3276116000051843,0.0014953999998397194,1.3276116000051843,1.3291830999951344,cached
-12.0,1:3,3,0.001,7,5.0,4.9995,5.0005,0.01,0.03,0.028150427993736734,1.0453081573281997,-1.2908014389105515,2.3361095962387513,5,complete,2,True,8.930266435847045e-05,0.00025,4.99958930266;5.0004891796,661.9861998547567,local_close_pair_resolver,nan,nan,3.000883836280541,False,1.3926929000008386,0.0017009000002872199,1.3926929000008386,1.3944799000018975,cached
-12.0,1:3,3,0.002,0,5.0,4.999,5.001,0.01,0.03,0.028150427993736734,0.1934378248590689,-2.1160751248159797,2.3095129496750486,5,complete,2,False,0.0006043778479609685,0.0005,4.99960437785;5.00124238686,766.7810778263956,split_0.65_over_T,nan,nan,1.5825065588082987,False,1.4047950000021956,0.001760300001478754,1.4047950000021956,1.4066665999998804,cached
-12.0,1:3,3,0.002,1,5.0,4.999,5.001,0.01,0.03,0.028150427993736734,2.153463934322173,-1.4004223545489372,2.7292990183084767,6,complete,2,True,0.0001038565216084919,0.0005,4.99910385652;5.00102534417,1884.2695404818514,local_close_pair_resolver,nan,nan,1.3265130061906416,False,1.6139369000011357,0.0017291999974986538,1.6139369000011357,1.6157937000025413,cached
-12.0,1:3,3,0.002,2,5.0,4.999,5.001,0.01,0.03,0.028150427993736734,-0.7352857502324861,-2.2330972959113984,1.4978115456789123,3,complete,2,True,3.110554420526768e-05,0.0005,4.99896889446;5.00097183726,1758.8483952966053,split_0.40_over_T,nan,nan,1.2670061680099176,False,1.3916209999952116,0.0015734999979031272,1.3916209999952116,1.393323500000406,cached
-12.0,1:3,3,0.002,3,5.0,4.999,5.001,0.01,0.03,0.028150427993736734,-1.4696448051233049,-2.1490959633816313,0.6794511582583265,1,complete,2,True,1.710325296588877e-05,0.0005,4.99898289675;5.00099394112,2226.6155210041907,local_close_pair_resolver,nan,nan,1.26138375807249,False,1.398285000002943,0.0015984999990905635,1.398285000002943,1.4000161000003573,cached
-12.0,1:3,3,0.002,4,5.0,4.999,5.001,0.01,0.03,0.028150427993736734,-1.4486060392038282,3.0340937941264734,1.8004854738492846,4,complete,2,True,0.0001480172575991645,0.0005,4.99914801726;5.00104033768,1304.74820787739,split_0.65_over_T,nan,nan,1.3491657935081813,False,1.3774685000025784,0.0013350999943213537,1.3774685000025784,1.3788724999976694,cached
-12.0,1:3,3,0.002,5,5.0,4.999,5.001,0.01,0.03,0.028150427993736734,1.9583133140679712,-2.825754157164506,1.4991178359471091,3,complete,2,True,7.161179140346974e-05,0.0005,4.99907161179;5.0009958845,2056.7492516498896,local_close_pair_resolver,nan,nan,1.32437947623471,False,1.4646763999990071,0.0015917999990051612,1.4646763999990071,1.466334899996582,cached
-12.0,1:3,3,0.002,6,5.0,4.999,5.001,0.01,0.03,0.028150427993736734,1.928046642726751,1.0898681528965755,0.8381784898301756,2,complete,2,True,1.6553367502503136e-05,0.0005,4.99899851651;5.00098344663,2381.502078706457,local_close_pair_resolver,nan,nan,1.2797072164152288,False,1.4817299000060302,0.0014606000040657818,1.4817299000060302,1.483246900002996,cached
