layout,sensor_count,snr_db,runs,pd_any,pd_all,pd_source_mean,pd_source_min,pd_source_variance,false_alarm_runs,p_fa,score
bearing_left+gearbox_right,2,-15.0,720,1.0,0.21666666666666667,0.803125,0.21666666666666667,0.11464735243055556,2400,0.06666666666666667,0.6124679904513889
bearing_left+gearbox_right,2,-12.0,720,1.0,0.43194444444444446,0.8579861111111111,0.43194444444444446,0.060503833912037036,2400,0.05541666666666667,0.7169008608217593
bearing_left+gearbox_right,2,-10.0,720,1.0,0.6388888888888888,0.9097222222222222,0.6388888888888888,0.024450231481481486,2400,0.06041666666666667,0.7766637731481482
bearing_left+gearbox_right,2,-5.0,720,1.0,0.9805555555555555,0.9951388888888889,0.9805555555555555,7.0891203703704e-05,2400,0.05708333333333333,0.8809367766203704
bearing_left+gearbox_right+input_shaft,3,-25.0,720,0.7319444444444444,0.0,0.24895833333333334,0.015277777777777777,0.04691104841820988,2400,0.04791666666666667,0.12966947579089508
bearing_left+gearbox_right+input_shaft,3,-20.0,720,0.9930555555555556,0.030555555555555555,0.6263888888888889,0.04861111111111111,0.12183738425925925,2400,0.04791666666666667,0.4696368634259259
bearing_left+gearbox_right+input_shaft,3,-15.0,720,1.0,0.13472222222222222,0.7822916666666667,0.13472222222222222,0.1397872058256173,2400,0.03791666666666667,0.6365647304205247
bearing_left+gearbox_right+input_shaft,3,-12.0,720,1.0,0.44722222222222224,0.8618055555555556,0.44722222222222224,0.05729311342592592,2400,0.04541666666666667,0.7423256655092593
bearing_left+gearbox_right+input_shaft,3,-10.0,720,1.0,0.6333333333333333,0.9083333333333333,0.6333333333333333,0.02520833333333334,2400,0.04958333333333333,0.7965625000000001
bearing_left+gearbox_right+input_shaft,3,-5.0,720,1.0,0.9944444444444445,0.9986111111111111,0.9944444444444445,5.787037037036996e-06,2400,0.042083333333333334,0.9144415509259258
bearing_left+gearbox_right+output_shaft,3,-25.0,720,0.9375,0.0,0.3121527777777778,0.015277777777777777,0.1257526765046296,2400,0.0525,0.14427643952546299
bearing_left+gearbox_right+output_shaft,3,-20.0,720,1.0,0.043055555555555555,0.6142361111111112,0.09583333333333334,0.10693612557870372,2400,0.04666666666666667,0.467434714988426
bearing_left+gearbox_right+output_shaft,3,-15.0,720,1.0,0.32083333333333336,0.8298611111111112,0.32083333333333336,0.08637008101851854,2400,0.055,0.6766760706018519
bearing_left+gearbox_right+output_shaft,3,-12.0,720,1.0,0.7611111111111111,0.9402777777777778,0.7611111111111111,0.010700231481481484,2400,0.05125,0.832427662037037
bearing_left+gearbox_right+output_shaft,3,-10.0,720,1.0,0.9402777777777778,0.9850694444444444,0.9402777777777778,0.0006687644675925928,2400,0.05125,0.8822350622106481
bearing_left+gearbox_right+output_shaft,3,-5.0,720,1.0,1.0,1.0,1.0,0.0,2400,0.04708333333333333,0.9058333333333334
bearing_left+input_shaft,2,-25.0,720,0.5027777777777778,0.0,0.15763888888888888,0.016666666666666666,0.011391300154320987,2400,0.05875,0.034443238811728394
bearing_left+input_shaft,2,-20.0,720,0.9569444444444445,0.009722222222222222,0.5093749999999999,0.030555555555555555,0.08489523051697531,2400,0.07125,0.3244273847415123
bearing_left+input_shaft,2,-15.0,720,1.0,0.06805555555555555,0.7489583333333334,0.07083333333333333,0.15422200520833335,2400,0.05416666666666667,0.5635139973958333
bearing_left+input_shaft,2,-12.0,720,1.0,0.15555555555555556,0.7861111111111111,0.15555555555555556,0.132554012345679,2400,0.04708333333333333,0.625667438271605
bearing_left+input_shaft,2,-10.0,720,1.0,0.2513888888888889,0.8128472222222223,0.2513888888888889,0.10507848668981482,2400,0.04791666666666667,0.6644746455439815
bearing_left+input_shaft,2,-5.0,720,1.0,0.7388888888888889,0.9347222222222222,0.7388888888888889,0.012783564814814812,2400,0.04708333333333333,0.8341637731481482
bearing_left+input_shaft+output_shaft,3,-25.0,720,0.8777777777777778,0.001388888888888889,0.3111111111111111,0.025,0.08362750771604938,2400,0.049166666666666664,0.1709640239197531
bearing_left+input_shaft+output_shaft,3,-20.0,720,1.0,0.0375,0.6548611111111111,0.06527777777777778,0.1250487075617284,2400,0.05291666666666667,0.4865034239969136
bearing_left+input_shaft+output_shaft,3,-15.0,720,1.0,0.1875,0.7965277777777777,0.1875,0.12363859953703704,2400,0.04708333333333333,0.6405418113425926
bearing_left+input_shaft+output_shaft,3,-12.0,720,1.0,0.5861111111111111,0.8965277777777778,0.5861111111111111,0.032119502314814814,2400,0.03791666666666667,0.8046346932870371
bearing_left+input_shaft+output_shaft,3,-10.0,720,1.0,0.8305555555555556,0.9576388888888889,0.8305555555555556,0.005383391203703701,2400,0.04083333333333333,0.8732805266203704
bearing_left+input_shaft+output_shaft,3,-5.0,720,1.0,0.9986111111111111,0.9996527777777777,0.9986111111111111,3.616898148148122e-07,2400,0.04791666666666667,0.903819263599537
bearing_left+output_shaft,2,-25.0,720,0.9013888888888889,0.0,0.296875,0.025,0.10475827064043208,2400,0.04541666666666667,0.15366253134645064
bearing_left+output_shaft,2,-20.0,720,1.0,0.020833333333333332,0.5704861111111111,0.043055555555555555,0.11791509934413583,2400,0.05583333333333333,0.39986189477237655
