weak_to_nearest_strong_distance_hz,replicate,sample_count,true_k,estimated_k,weak_detected,strong_components_detected,correct_order,over_estimated,weak_frequency_error_hz,strong_frequency_mae_hz,strong_amplitudes,estimated_frequencies_hz,accepted_iterations,condition_design,ill_conditioned,runtime_seconds
1.0,186,40001,4,4,True,True,True,False,0.0002023388941276849,1.0688130288076062e-05,0.0377230049;0.0339937767;0.0413303342,2.99979766;4.00000016;10.5000194;14.0000125,4,1.0002595379329735,False,1.9673640999972122
1.0,187,40001,4,4,True,True,True,False,0.00030773024658969916,2.6202250908842945e-05,0.0381600688;0.0415154725;0.0346257928,2.99969227;4.00002796;10.4999764;14.0000271,4,1.0003727095643171,False,2.1367151999984344
1.0,188,40001,4,4,True,True,True,False,0.00029772478947265313,1.174378393583216e-05,0.0486851132;0.0463505303;0.0466420717,2.99970228;4.00002017;10.4999984;14.0000135,4,1.0003575063482872,False,2.294175199996971
1.0,189,40001,4,4,True,True,True,False,6.716145011775865e-05,1.1222946839417602e-05,0.030634789;0.0387699124;0.0456281427,3.00006716;4.00000757;10.5000162;14.0000099,4,1.0001322445306784,False,2.226532500000758
1.0,190,40001,4,4,True,True,True,False,3.4408157798537786e-05,2.041885872294813e-05,0.0397943817;0.0443378088;0.0459110701,2.99996559;3.9999464;10.4999938;14.0000015,4,1.0001160352163188,False,2.2681551999994554
1.0,191,40001,4,3,False,True,False,False,0.9999777841555302,1.6638333456183336e-05,0.0406397726;0.0369230049;0.0472671533,3.99997778;10.5000094;13.9999817,3,1.0000895312414055,False,1.4865977999979805
1.0,192,40001,4,4,True,True,True,False,0.00014834138461417012,3.554407393243272e-05,0.0446102142;0.044652651;0.0410015694,3.00014834;4.00003117;10.4999706;13.9999539,4,1.000153030758347,False,2.3741298000022653
1.0,193,40001,4,3,False,True,False,False,1.0000043575415223,1.315793130155877e-05,0.0356340579;0.0355240817;0.0455172412,4.00000436;10.5;14.0000351,3,1.0001008547275843,False,2.302687600000354
1.0,194,40001,4,4,True,True,True,False,6.975750419346838e-05,1.6167566131800964e-05,0.0374360838;0.0329188665;0.042481981,3.00006976;3.99999596;10.499956;13.9999995,4,1.0001263837236594,False,2.3454944000004616
1.0,195,40001,4,3,False,True,False,False,1.0000395660210266,2.3810478577838506e-05,0.0319589773;0.0328402598;0.0393079773,4.00003957;10.499969;14.0000009,3,1.0000956225036992,False,2.2278791000026104
1.0,196,40001,4,4,True,True,True,False,0.00031627212094242907,3.182448375020167e-05,0.0465409103;0.0393738333;0.0306624689,3.00031627;3.99995617;10.4999974;14.0000491,4,1.0003939249511902,False,2.38621620000049
1.0,197,40001,4,4,True,True,True,False,1.874764699039133e-07,3.080875364839623e-05,0.0497711906;0.0326985599;0.0339609685,3.00000019;4.00004476;10.499957;13.9999953,4,1.0001508680445172,False,2.181054500000755
1.0,198,40001,4,3,False,True,False,False,0.9999667870939923,2.2443286842606842e-05,0.0321589592;0.0456926177;0.0380832073,3.99996679;10.500021;13.9999869,3,1.0000929340611158,False,1.395476099998632
1.0,199,40001,4,3,False,True,False,False,1.0000043575415223,5.952810004335636e-06,0.0315594489;0.0386858125;0.043102895,4.00000436;10.5000068;14.0000067,3,1.0000913998725738,False,1.4059715000003052
2.0,0,40001,4,3,False,True,False,False,1.9999611857879769,1.836776742584571e-05,0.0325781921;0.0375537682;0.0484273944,4.99996119;10.4999942;14.0000105,3,1.0000934893111861,False,1.233929199999693
2.0,1,40001,4,4,True,True,True,False,4.936783077269524e-05,1.7944590105400948e-05,0.0370273156;0.0325859107;0.0422297465,3.00004937;5.00003014;10.4999974;13.9999789,4,1.0001201978929286,False,1.9183222999999998
2.0,2,40001,4,3,False,True,False,False,1.9999715700042788,1.8787745890591623e-05,0.03480587;0.0346680183;0.0363786561,4.99997157;10.5000048;13.9999769,3,1.0000894859033425,False,1.8500856999999087
2.0,3,40001,4,4,True,True,True,False,8.75511235376436e-05,2.389041038360536e-05,0.0480818331;0.0403901275;0.0485987938,3.00008755;4.99997577;10.4999576;14.0000051,4,1.0001277671401236,False,1.912310100000468
2.0,4,40001,4,4,True,True,True,False,5.640228087422372e-05,3.909939062681408e-05,0.045848963;0.0304607781;0.0464135139,2.9999436;4.99996119;10.5000738;13.9999953,4,1.000136409435374,False,1.871418899998389
2.0,5,40001,4,4,True,True,True,False,8.335061980702108e-05,3.498172482352402e-06,0.0431721966;0.0495089164;0.0372885436,3.00008335;4.99999937;10.4999938;13.9999963,4,1.000128502947926,False,1.8130449000018416
2.0,6,40001,4,4,True,True,True,False,3.539976221933472e-05,2.000582762917702e-05,0.0417507502;0.0340803151;0.0311662544,2.9999646;5.00004015;10.4999984;13.9999817,4,1.000140894238172,False,1.8485691000023508
2.0,7,40001,4,4,True,True,True,False,1.5010088798561583e-05,4.402757768022051e-05,0.041303937;0.042121595;0.0339124825,2.99998499;4.99997157;10.499957;14.0000607,4,1.0001356008642692,False,1.6849838999987696
2.0,8,40001,4,4,True,True,True,False,0.00024273948178255011,1.7628034753987738e-05,0.0350365304;0.0440880011;0.0433159554,2.99975726;5.00003656;10.5000094;13.9999931,4,1.0002139713681923,False,1.753594300000259
2.0,9,40001,4,3,False,True,False,False,1.9999757705080103,1.9969652599982624e-05,0.0331597038;0.045780588;0.0488314509,4.99997577;10.4999906;13.9999737,3,1.0000860144977515,False,1.0590183999993315
2.0,10,40001,4,4,True,True,True,False,0.00021630696268104543,1.4052425607147256e-05,0.0419317881;0.0476602617;0.0457180393,3.00021631;4.99999257;10.5000058;13.9999711,4,1.0001665404302473,False,1.7789823999992223
2.0,11,40001,4,4,True,True,True,False,9.595213099977684e-05,2.4349128358617616e-05,0.0475943279;0.0397635776;0.0448474915,3.00009595;5.00001074;10.5000294;14.0000329,4,1.000141083164751,False,1.8663539000008313
2.0,12,40001,4,4,True,True,True,False,5.380622679851399e-05,2.516432523158585e-05,0.0479036337;0.0495039101;0.0400166306,2.99994619;4.99996836;10.4999796;14.0000235,4,1.0001213119281291,False,1.7603372999983549
2.0,13,40001,4,4,True,True,True,False,4.8992877832887416e-05,2.237796886639387e-05,0.031307041;0.044337685;0.0492560612,2.99995101;4.99997577;10.500033;14.0000099,4,1.0001264813998667,False,1.840992900000856
2.0,14,40001,4,3,False,True,False,False,1.9999673695005482,1.330191233635721e-05,0.040828224;0.0355708731;0.0432461566,4.99996737;10.4999932;14.0000005,3,1.0000909702763214,False,1.1082724000007147
2.0,15,40001,4,4,True,True,True,False,4.0966823311006095e-05,1.5348536029691218e-05,0.039637942;0.0305092048;0.0468084724,3.00004097;5.00002915;10.4999974;13.9999857,4,1.0001196025841175,False,1.7605700999993132
2.0,16,40001,4,4,True,True,True,False,7.060824172278046e-05,2.3039038480258494e-05,0.0435576661;0.0308623025;0.0307381954,2.99992939;4.99997577;10.5000434;14.0000015,4,1.0001307884197321,False,1.785560100001021
2.0,17,40001,4,3,False,True,False,False,1.9999741660583545,2.4578719822088146e-05,0.0447029697;0.0459451998;0.0430990461,4.99997417;10.4999842;13.9999679,3,1.0000841779099368,False,1.0784077999996953
2.0,18,40001,4,4,True,True,True,False,1.4159351269249498e-05,2.1408560020456473e-05,0.0498624246;0.0320503404;0.0407141505,3.00001416;5.00002816;10.4999984;14.0000345,4,1.0001292438114637,False,1.734428100000514
2.0,19,40001,4,4,True,True,True,False,0.0002043182967232937,1.6317944875628616e-05,0.0345701722;0.038800078;0.0486237079,3.00020432;4.99998615;10.5000198;13.9999847,4,1.0001650458915075,False,1.7196905999990122
2.0,20,40001,4,3,False,True,False,False,2.0000285385208088,3.253187461993434e-05,0.0418557386;0.0337336213;0.03777161,5.00002854;10.4999408;14.0000099,3,1.0001006743598508,False,1.7213365000025078
2.0,21,40001,4,4,True,True,True,False,5.2955489269201905e-05,1.8034668138137516e-05,0.0478967621;0.0340185809;0.0497888096,3.00005296;4.99998837;10.4999828;13.9999747,4,1.0001160703200493,False,1.7357067000011739
2.0,22,40001,4,3,False,True,False,False,1.9999709571590447,1.897804817948175e-05,0.03225352;0.040546765;0.039386647,4.99997096;10.4999816;13.9999905,3,1.000088300185744,False,1.6698681000016222
2.0,23,40001,4,4,True,True,True,False,0.00012375120746188628,1.3556348565183876e-05,0.0411057089;0.0315214054;0.0479932819,3.00012375;5.00002396;10.500011;14.0000057,4,1.0001435836254875,False,1.6577671000013652
2.0,24,40001,4,4,True,True,True,False,6.196934196633919e-05,2.2898805963400548e-05,0.0498320145;0.0369906826;0.0492170706,3.00006197;4.99997256;10.499966;14.0000073,4,1.0001223477091385,False,1.6544563999996171
2.0,25,40001,4,4,True,True,True,False,0.00014772853937916608,1.31090455652109e-05,0.0417976936;0.0455926782;0.0363232702,3.00014773;4.99997577;10.500002;13.9999869,4,1.0001456961590485,False,1.794818899998063
2.0,26,40001,4,4,True,True,True,False,5.5551543344911636e-05,2.7351181443554157e-05,0.0492975307;0.0470855424;0.0414347667,3.00005555;5.00002297;10.500012;13.9999529,4,1.000118858913885,False,1.8036646000000474
2.0,27,40001,4,3,False,True,False,False,1.9999815754613968,1.8289738742479262e-05,0.0420418271;0.0334199407;0.0424435143,4.99998158;10.4999718;14.0000083,3,1.0000954727306455,False,1.7286905000000843
2.0,28,40001,4,4,True,True,True,False,0.0003944810484224348,2.8421448921160202e-05,0.0421829355;0.0361830035;0.0456515703,2.99960552;4.99994958;10.4999838;14.0000187,4,1.0002414001393283,False,1.8555586999973457
2.0,29,40001,4,4,True,True,True,False,0.00019790049810186616,1.601217012433172e-05,0.0351198621;0.0359825619;0.0462313697,3.0001979;5.00002556;10.4999874;14.0000099,4,1.0001646140648768,False,1.8502220999980636
2.0,30,40001,4,4,True,True,True,False,0.00031551840881682836,1.1212800612743953e-05,0.0308049929;0.0437576039;0.0328022062,2.99968448;5.00000296;10.5000162;14.0000145,4,1.000230744958791,False,1.7723036999996111
2.0,31,40001,4,3,False,True,False,False,1.9999611857879769,1.8507999941815474e-05,0.0348526301;0.0440659282;0.0386524719,4.99996119;10.5000042;14.0000125,3,1.000095219049796,False,1.8114700999976776
2.0,32,40001,4,4,True,True,True,False,1.4169731850088851e-06,1.77542878159187e-05,0.0433598865;0.0312232671;0.0336524348,2.99999858;5.00000716;10.500012;13.9999659,4,1.0001137166041578,False,1.7285049999991315
2.0,33,40001,4,3,False,True,False,False,1.9999553808345905,2.1383799965709233e-05,0.0381603394;0.0478128907;0.0387484449,4.99995538;10.5000074;13.9999879,3,1.00009301158123,False,1.7416416000014578
2.0,34,40001,4,4,True,True,True,False,4.8001273412090484e-05,1.407462118111861e-05,0.038280234;0.0492612367;0.0472967292,2.999952;5.00001235;10.4999828;13.9999873,4,1.0001302704994768,False,1.7475076999980956
2.0,35,40001,4,4,True,True,True,False,0.00023395971513551217,1.2103461690079106e-05,0.037285151;0.0440062373;0.0488922666,2.99976604;4.99999937;10.4999816;13.9999827,4,1.0001894605158004,False,1.7274297999974806
2.0,36,40001,4,3,False,True,False,False,1.999969586795439,1.849402048748061e-05,0.0451349133;0.0355337174;0.045313912,4.99996959;10.499977;14.0000021,3,1.000092668495085,False,1.732316499997978
2.0,37,40001,4,4,True,True,True,False,0.0002948908431017472,1.5399324889623738e-05,0.0451131192;0.0405014193;0.0438959449,3.00029489;5.00003175;10.499988;14.0000025,4,1.000196980232291,False,1.6725804999987304
2.0,38,40001,4,4,True,True,True,False,4.677177669787369e-05,3.856457407458436e-05,0.0345858525;0.0475845036;0.0313508668,3.00004677;4.99995958;10.500013;13.9999377,4,1.0001158445410676,False,1.655130500002997
2.0,39,40001,4,4,True,True,True,False,3.19529706143129e-05,2.8535652634313163e-05,0.0356935143;0.0480753382;0.0316038525,3.00003195;5.00003656;10.4999764;14.0000255,4,1.000129063992657,False,1.739606700000877
2.0,40,40001,4,4,True,True,True,False,0.000118184146370659,1.4167263694038942e-05,0.0459609974;0.0451572183;0.0487912406,2.99988182;4.99997157;10.4999978;14.0000119,4,1.0001388905515616,False,1.6893380000001343
2.0,41,40001,4,4,True,True,True,False,3.6342680758139068e-06,3.0037313551408335e-05,0.0355634408;0.0346543651;0.0412851437,2.99999637;4.99999937;10.500067;13.9999775,4,1.0001295209996004,False,1.754543700000795
2.0,42,40001,4,4,True,True,True,False,2.1568754310585803e-05,1.1240674812285079e-05,0.0446284312;0.0466149841;0.0493137993,3.00002157;4.99999356;10.4999868;14.0000141,4,1.0001190051524131,False,1.8116523999997298
2.0,43,40001,4,3,False,True,False,False,1.9999993690807418,2.1165538765188785e-05,0.0388611509;0.0314259158;0.0402876049,4.99999937;10.4999864;13.9999507,3,1.0000806725892741,False,1.062988800000312
2.0,44,40001,4,4,True,True,True,False,4.082595641996534e-05,2.2363989411762947e-05,0.0337221961;0.0433013523;0.0492574794,2.99995917;4.99997478;10.4999774;14.0000193,4,1.0001202565605312,False,1.8271970999994664
2.0,45,40001,4,3,False,True,False,False,2.0000339647150103,3.229078347170381e-05,0.034921405;0.0361115288;0.0477543056,5.00003396;10.5000142;13.9999513,3,1.0000847952878267,False,1.7675822999990487
2.0,46,40001,4,4,True,True,True,False,7.43367671098838e-05,1.5819303353481473e-05,0.0466560901;0.0339455799;0.0380611923,3.00007434;5.00003014;10.5000126;13.9999953,4,1.0001296028511726,False,1.7984209999995073
2.0,47,40001,4,4,True,True,True,False,0.0004740565332630453,4.177347338589025e-05,0.0327337354;0.0344440138;0.0317401161,2.99952594;4.99996218;10.5000508;13.9999633,4,1.0002886831019913,False,1.7018301999996766
2.0,48,40001,4,4,True,True,True,False,3.601260745433876e-05,2.024470475407251e-06,0.0499420615;0.0496965298;0.0318738039,2.99996399;5.00000456;10.500001;14.0000005,4,1.0001260139260073,False,1.675652199999604
2.0,49,40001,4,4,True,True,True,False,0.00043662695262369766,3.776327194504603e-05,0.040412511;0.0306879529;0.0339201576,3.00043663;4.99995798;10.4999948;13.9999339,4,1.0002919582007186,False,1.6404482000034477
2.0,50,40001,4,4,True,True,True,False,0.0003792834831539693,2.2249151323687027e-05,0.0469553909;0.0492667738;0.0304837596,2.99962072;4.99998257;10.500024;13.9999747,4,1.0002469700012693,False,1.717711799999961
2.0,51,40001,4,4,True,True,True,False,4.60180645713848e-05,1.6648479682264867e-05,0.0396051254;0.0401244371;0.045118923,2.99995398;4.99998776;10.5000068;13.9999691,4,1.000117200138156,False,1.6897357999987435
2.0,52,40001,4,4,True,True,True,False,0.00011053685103412647,3.5310014866674067e-05,0.0441264839;0.0317968669;0.0430885375,3.00011054;4.99998936;10.5000728;14.0000225,4,1.0001488517286312,False,1.7035328000019945
2.0,53,40001,4,4,True,True,True,False,0.00015377138505989763,2.5696577303631802e-05,0.0488872151;0.04896136;0.0373447517,2.99984623;4.99998417;10.4999806;13.9999581,4,1.0001479727470624,False,1.6801016999997955
2.0,54,40001,4,4,True,True,True,False,0.00017491477060627147,4.14289591237349e-05,0.0368164856;0.0326826379;0.049007397,3.00017491;4.99993797;10.4999498;13.9999879,4,1.0001519349692631,False,1.6739220000017667
2.0,55,40001,4,4,True,True,True,False,9.53392857647728e-05,1.4181243149854103e-05,0.0479945273;0.0318200454;0.0366169896,3.00009534;4.99999257;10.5000194;14.0000157,4,1.0001370498270488,False,1.6871371999986877
2.0,56,40001,4,3,False,True,False,False,1.9999941769725904,2.042900494932572e-05,0.0421438312;0.0471587005;0.0419862217,4.99999418;10.4999576;14.0000131,3,1.0000990487254238,False,1.6436271999991732
2.0,57,40001,4,3,False,True,False,False,1.9999873804147832,1.4371545439928468e-05,0.0444518959;0.0378845496;0.0434314554,4.99998738;10.4999868;14.0000173,3,1.000096570521232,False,1.6988194000005024
2.0,58,40001,4,3,False,True,False,False,2.0000045611888924,8.616746536738162e-06,0.0382394928;0.048596483;0.0462006172,5.00000456;10.5000146;14.0000067,3,1.0000926292300378,False,1.7350841000006767
2.0,59,40001,4,3,False,True,False,False,2.0000123493511204,2.367151480875407e-05,0.0314894262;0.0443441375;0.0397111279,5.00001235;10.4999492;13.9999921,3,1.0000934444019745,False,1.7253782999978284
2.0,60,40001,4,4,True,True,True,False,8.235901538711232e-05,2.163630608897904e-05,0.0472046436;0.0406780909;0.0352746765,3.00008236;4.99998738;10.500035;13.9999827,4,1.0001313802775555,False,1.6846589999986463
2.0,61,40001,4,4,True,True,True,False,1.5763800924162297e-05,1.8303718197110186e-05,0.0385419082;0.0482895852;0.0352287368,3.00001576;4.99998158;10.5000042;14.0000323,4,1.0001231058613227,False,1.6998442000003706
2.0,62,40001,4,3,False,True,False,False,1.9999997478399258,3.780482911608374e-06,0.0365677949;0.0477997508;0.0472918909,4.99999975;10.4999958;13.9999931,3,1.0000879061191132,False,1.6515484000010474
2.0,63,40001,4,4,True,True,True,False,0.00017713206549618832,1.2436560978083358e-05,0.0467676477;0.0394970898;0.0412687837,3.00017713;4.99999356;10.4999952;14.0000261,4,1.000159881294788,False,1.7172027999986312
2.0,64,40001,4,3,False,True,False,False,2.000014945405195,1.4217418178752439e-05,0.032546508;0.0422144311;0.0376295637,5.00001495;10.500011;14.0000167,3,1.0000938005272075,False,1.6188979999969888
2.0,65,40001,4,4,True,True,True,False,0.00044946635611164965,2.377813677689744e-05,0.0472857715;0.0395849593;0.035010347,2.99955053;4.99999677;10.5000582;14.0000099,4,1.000287919362927,False,1.6702111999984481
2.0,66,40001,4,3,False,True,False,False,1.9999777537168502,2.096382150125938e-05,0.0352975582;0.0392773374;0.0379635329,4.99997775;10.4999812;14.0000219,3,1.0000987056854584,False,1.72476800000004
2.0,67,40001,4,4,True,True,True,False,0.0001421614782870506,1.0386738427570208e-05,0.0468816782;0.0415629605;0.0494108093,2.99985784;4.99999356;10.5000184;13.9999937,4,1.0001562471659455,False,1.6726795000031416
2.0,68,40001,4,4,True,True,True,False,9.014717761335334e-05,2.947646819636181e-05,0.0339313729;0.0341596064;0.0301304739,3.00009015;5.00001395;10.4999486;13.9999769,4,1.000124846194937,False,1.7720281000001705
2.0,69,40001,4,4,True,True,True,False,7.594121676568477e-05,1.7043063717636642e-05,0.0447937163;0.039851978;0.0460920738,3.00007594;4.99997936;10.4999842;13.9999853,4,1.0001235322876363,False,1.6520925999975589
2.0,70,40001,4,3,False,True,False,False,1.9999929512821204,1.350619408017432e-05,0.044658254;0.0492691344;0.0332011388,4.99999295;10.4999906;14.0000241,3,1.0000983602922922,False,1.60083129999839
2.0,71,40001,4,3,False,True,False,False,2.0000407612728175,1.8683688402632015e-05,0.049977911;0.0391059492;0.0476053315,5.00004076;10.4999848;13.9999999,3,1.000092332372445,False,1.6026970999992045
2.0,72,40001,4,4,True,True,True,False,0.0001557545939006033,1.7107832031607966e-05,0.0305850571;0.0458485533;0.0432372069,2.99984425;4.99997737;10.5000126;14.0000161,4,1.0001564307478188,False,1.6548541000011028
2.0,73,40001,4,4,True,True,True,False,9.298112398425928e-05,1.688893645675667e-05,0.045443839;0.030141021;0.0358245684,2.99990702;5.00001037;10.5000088;13.9999685,4,1.0001430983111306,False,1.6969517999968957
2.0,74,40001,4,4,True,True,True,False,0.0004076954048510828,1.1442392076510544e-05,0.0317882346;0.0348510527;0.0352211924,2.9995923;4.99999456;10.4999774;13.9999937,4,1.000263227656364,False,1.7120280999988609
2.0,75,40001,4,3,False,True,False,False,2.0000297642112805,1.742631749065045e-05,0.0331944244;0.0456230002;0.0494949643,5.00002976;10.5000152;14.0000073,3,1.0000921762989525,False,1.0272578000003705
2.0,76,40001,4,3,False,True,False,False,2.0000213632038175,1.0957730008698263e-05,0.0453677772;0.0422225661;0.0404625051,5.00002136;10.500002;13.9999905,3,1.0000880492796267,False,1.6796783000027062
2.0,77,40001,4,4,True,True,True,False,6.258599344644011e-05,2.535399314821755e-05,0.0372931122;0.0369017262;0.0328223549,2.99993741;5.00000357;10.4999816;13.9999459,4,1.0001244734635295,False,1.6545612000008987
2.0,78,40001,4,4,True,True,True,False,0.00024755283074906487,3.327097291657329e-05,0.0466728304;0.0451277994;0.0347853606,2.99975245;5.00001296;10.4999812;14.0000681,4,1.0002115298839493,False,1.6725968999999168
2.0,79,40001,4,3,False,True,False,False,2.0000239592578932,1.6687219192827268e-05,0.0391702132;0.0461745265;0.0419381332,5.00002396;10.500011;14.0000151,3,1.0000935081187996,False,1.647476900001493
2.0,80,40001,4,4,True,True,True,False,0.0004135003582375063,6.616993761217789e-06,0.043617923;0.0471248256;0.030028029,2.9995865;5.00000036;10.4999884;13.9999921,4,1.0002686861987369,False,1.6421518000024662
2.0,81,40001,4,4,True,True,True,False,0.0001383359274962359,2.0416955601139836e-05,0.0332465915;0.0312440973;0.0434342942,3.00013834;5.00002976;10.4999706;14.0000021,4,1.0001447444636897,False,1.6832764000027964
2.0,82,40001,4,4,True,True,True,False,6.815305453811149e-05,1.5068790081803248e-05,0.0496150372;0.0348349287;0.0382544908,3.00006815;5.00003014;10.4999958;14.0000109,4,1.0001288970483202,False,1.7662439000014274
2.0,83,40001,4,4,True,True,True,False,7.90092491849137e-05,2.6945182433439168e-05,0.0307049257;0.0390393664;0.0343643324,2.99992099;5.00000876;10.5000256;14.0000465,4,1.000149949101449,False,1.6346178999992844
2.0,84,40001,4,4,True,True,True,False,6.914465895846433e-05,9.761843843788162e-06,0.0489738226;0.0356243023;0.049459376,3.00006914;5.00001495;10.5000116;13.9999973,4,1.0001274696874112,False,1.7007746000017505
2.0,85,40001,4,4,True,True,True,False,9.076002284835738e-05,4.0373305475090625e-05,0.0423011584;0.0424903256;0.0430228393,3.00009076;4.99999257;10.5000932;13.9999795,4,1.0001434003932628,False,1.7408431000003475
2.0,86,40001,4,4,True,True,True,False,2.180664660578202e-05,2.8306610833676398e-05,0.043688522;0.0402262278;0.0490719008,2.99997819;4.99994339;10.5000146;13.9999863,4,1.0001198324105953,False,1.733713000001444
2.0,87,40001,4,4,True,True,True,False,0.00015292064753058554,7.3066566586751e-06,0.0393104942;0.046733731;0.0379617931,3.00015292;4.99999097;10.500001;14.0000119,4,1.0001508467167537,False,1.711458699999639
2.0,88,40001,4,3,False,True,False,False,2.00001555825043,2.1610277284977997e-05,0.0393086686;0.0421515256;0.0461487415,5.00001556;10.499968;13.9999827,3,1.000088116074407,False,1.7265795999992406
2.0,89,40001,4,4,True,True,True,False,2.562839115149984e-05,2.78859979948957e-05,0.0403840247;0.0499595437;0.0355784483,2.99997437;5.00002235;10.500032;13.9999707,4,1.0001300951909193,False,1.761353499998222
2.0,90,40001,4,4,True,True,True,False,0.00019790049810186616,5.5369153480218834e-05,0.0326813508;0.0300271897;0.0435319898,3.0001979;4.99993178;10.5000916;14.0000063,4,1.0001754464994148,False,1.8323224999985541
2.0,91,40001,4,4,True,True,True,False,5.2814622378605236e-05,2.7592272592376805e-05,0.049388587;0.0332215898;0.0488937868,2.99994719;5.00001754;10.4999608;14.0000261,4,1.0001385871671116,False,1.8184468999970704
2.0,92,40001,4,4,True,True,True,False,0.00020295173936268895,2.6600668171283814e-05,0.034679996;0.0328012843;0.0461131551,2.99979705;5.00001457;10.4999498;14.0000151,4,1.0001862983514287,False,1.8194767000022694
2.0,93,40001,4,4,True,True,True,False,4.0966823311006095e-05,1.1495111041999925e-05,0.0354731896;0.0388333298;0.043893848,3.00004097;5.00002717;10.5;14.0000073,4,1.000122486773275,False,1.8976496999966912
2.0,94,40001,4,3,False,True,False,False,2.000007157242969,1.086828635088466e-05,0.0354577578;0.041390359;0.0379726929,5.00000716;10.4999964;14.0000219,3,1.0000970959153552,False,1.860872900000686
2.0,95,40001,4,4,True,True,True,False,0.0003113179050862058,4.210400819341468e-05,0.0419943531;0.0436045693;0.0361738642,2.99968868;4.99996279;10.500044;13.9999549,4,1.0002081678834618,False,1.8324923000000126
2.0,96,40001,4,3,False,True,False,False,2.000027546916389,2.0683441178448447e-05,0.0398578522;0.042860489;0.0412765204,5.00002755;10.5000078;14.0000267,3,1.0000976082254027,False,1.8089082000005874
2.0,97,40001,4,4,True,True,True,False,7.334516268997504e-05,1.783295087361599e-05,0.0402808666;0.037941165;0.0401453609,3.00007335;4.99998455;10.499965;14.0000031,4,1.000124302089749,False,1.7795084999997925
2.0,98,40001,4,4,True,True,True,False,1.118453800774688e-05,1.655840165012042e-05,0.0490615181;0.0494277182;0.0461811018,3.00001118;5.00001976;10.5000162;13.9999863,4,1.0001199250594919,False,1.7142987000006542
2.0,99,40001,4,3,False,True,False,False,2.0000327390245403,2.4335148902802455e-05,0.0370091789;0.0330111457;0.0424616633,5.00003274;10.4999696;14.0000099,3,1.0000970570476195,False,1.8070972000023175
2.0,100,40001,4,4,True,True,True,False,7.259145056348615e-05,2.021267385584243e-05,0.0377927717;0.0373739746;0.0424524239,2.99992741;5.00001457;10.499989;14.0000351,4,1.0001464460666454,False,1.6632624999983818
2.0,101,40001,4,4,True,True,True,False,0.00026732965893483396,6.555509013850269e-06,0.04459383;0.041140303;0.0445738551,2.99973267;5.00000097;10.5000156;14.0000031,4,1.0002086312283112,False,1.682055000001128
2.0,102,40001,4,4,True,True,True,False,1.7919261257048902e-06,2.749589317415276e-06,0.0403826983;0.044454794;0.0342837294,3.00000179;5.00000357;10.4999994;14.0000041,4,1.0001158985211906,False,1.7451053000004322
2.0,103,40001,4,4,True,True,True,False,3.615347434493543e-05,1.0168477227641878e-05,0.0392130076;0.0422159623;0.0386059489,3.00003615;4.99999517;10.4999938;13.9999805,4,1.0001147751708805,False,1.72071109999888
2.0,104,40001,4,4,True,True,True,False,0.00011114969626913052,2.3228706395409898e-05,0.0303343093;0.0319022295;0.0345850316,3.00011115;5.00002816;10.5000398;13.9999983,4,1.0001420514700388,False,1.7394678000018757
2.0,105,40001,4,3,False,True,False,False,1.9999867675695482,1.1036393067283731e-05,0.033797883;0.0448241566;0.0433889927,4.99998677;10.4999842;14.0000041,3,1.0000925756028316,False,1.734630200000538
2.0,106,40001,4,4,True,True,True,False,0.00017736995779049636,1.9639117793938492e-05,0.0413658934;0.0322639185;0.0384094445,2.99982263;4.99997478;10.4999952;13.9999711,4,1.0001554735947789,False,1.7417337000006228
2.0,107,40001,4,4,True,True,True,False,1.0571692772742836e-05,9.888096904830945e-06,0.0451262878;0.0492246718;0.0340087843,3.00001057;5.00001655;10.5000078;13.9999947,4,1.0001191587072247,False,1.743481999998039
2.0,108,40001,4,3,False,True,False,False,2.0000051740341274,1.7552570551397178e-05,0.0417699828;0.0309966058;0.0443804017,5.00000517;10.500045;14.0000025,3,1.000097576300689,False,1.0344433999998728
2.0,109,40001,4,3,False,True,False,False,1.9999359827655905,3.5103168640304716e-05,0.0354687439;0.0306426737;0.0348673843,4.99993598;10.500024;13.9999827,3,1.0000975227523423,False,1.69263890000002
2.0,110,40001,4,4,True,True,True,False,4.71505358827784e-05,2.2363989411762947e-05,0.0327869187;0.0424458372;0.0467670569,3.00004715;4.99998318;10.4999874;14.0000377,4,1.0001273192071392,False,1.6947937999975693
2.0,111,40001,4,4,True,True,True,False,0.0001045910307571063,1.3617833313143516e-05,0.043184443;0.0404043108;0.0323024659,2.99989541;5.00001976;10.4999832;13.9999957,4,1.0001533543607966,False,1.7014620000009018
2.0,112,40001,4,3,False,True,False,False,2.000006544397733,1.561758608895995e-05,0.0383977961;0.0445001258;0.033807414,5.00000654;10.5000304;14.0000099,3,1.00009569839431,False,1.689906499999779
2.0,113,40001,4,4,True,True,True,False,0.00019355912748064696,3.0778976328231046e-05,0.0304862231;0.03684127;0.0325640292,2.99980644;4.99999295;10.5000162;14.0000691,4,1.000184815637781,False,1.9270916000023135
2.0,114,40001,4,4,True,True,True,False,5.617476916519593e-06,1.6482937448121977e-05,0.0328417565;0.0434802186;0.0441617294,2.99999438;5.00000234;10.5000152;14.0000319,4,1.0001234408001658,False,1.9916957999994338
