snr_total_db,replicate,sample_count,true_k,estimated_k,correct_k,frequency_mae_hz,amplitude_relative_error,phase_mae_rad,waveform_rmse,condition_design,ill_conditioned,runtime_seconds,component_1_snr_db,component_2_snr_db,component_3_snr_db,component_4_snr_db
-20.0,97,40001,4,3,False,nan,nan,nan,0.009846284265262583,1.0001635622459781,False,0.5497440000181086,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,98,40001,4,2,False,nan,nan,nan,0.015877194405931053,1.0000915581815975,False,0.5075651999795809,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,99,40001,4,3,False,nan,nan,nan,0.008733044859293495,1.000114459660397,False,0.5375798000022769,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,100,40001,4,3,False,nan,nan,nan,0.008861815614244747,1.0001110840678669,False,0.5407236000173725,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,101,40001,4,3,False,nan,nan,nan,0.008065474994380336,1.0001275131074632,False,0.5054142000153661,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,102,40001,4,3,False,nan,nan,nan,0.008991925104256976,1.000091541798698,False,0.5128604999626987,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,103,40001,4,3,False,nan,nan,nan,0.008651989003940748,1.0001233670508962,False,0.5341431000269949,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,104,40001,4,3,False,nan,nan,nan,0.00940623401085608,1.0001133130782003,False,0.5396481999778189,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,105,40001,4,2,False,nan,nan,nan,0.016570246731162006,1.0001125586706394,False,0.28631850000238046,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,106,40001,4,2,False,nan,nan,nan,0.015847589081941206,1.0001054363452273,False,0.2637669999967329,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,107,40001,4,3,False,nan,nan,nan,0.008527848139724988,1.0001248185087797,False,0.5534891000133939,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,108,40001,4,3,False,nan,nan,nan,0.009013343157255615,1.0001263349984812,False,0.595421299978625,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,109,40001,4,3,False,nan,nan,nan,0.009045883582753928,1.0001295858928068,False,0.53343589999713,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,110,40001,4,2,False,nan,nan,nan,0.016536158297114103,1.0000601404445189,False,0.610917900048662,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,111,40001,4,2,False,nan,nan,nan,0.016385203008161625,1.0000853411142054,False,0.5917192000197247,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,112,40001,4,3,False,nan,nan,nan,0.009493979267648337,1.0001018585879853,False,0.6329954999964684,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,113,40001,4,3,False,nan,nan,nan,0.009198824456605774,1.000161925719843,False,0.5948679999564774,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,114,40001,4,2,False,nan,nan,nan,0.015692892954989223,1.0000788556907325,False,0.5607504999497905,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,115,40001,4,3,False,nan,nan,nan,0.011481319778800687,1.0001498256324175,False,0.5498642000020482,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,116,40001,4,3,False,nan,nan,nan,0.009522532408412549,1.00012096412115,False,0.5541597999981605,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,117,40001,4,3,False,nan,nan,nan,0.009015528625180083,1.0001389669430416,False,0.5288426000042818,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,118,40001,4,3,False,nan,nan,nan,0.008186228040345916,1.0000893273172227,False,0.5084057999774814,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,119,40001,4,3,False,nan,nan,nan,0.008890427932719658,1.0001504283167804,False,0.5418686000048183,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,120,40001,4,3,False,nan,nan,nan,0.009910419420816044,1.000156060992616,False,0.5505955999833532,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
