scenario,case,separation_hz,phase_1_rad,phase_2_rad,wrapped_phase_difference_rad,noise_replicate,estimated_k,success,failure_type,max_frequency_error_hz,estimated_frequencies_hz,bic_improvement,residual_peak_ratio,candidate_origin,condition_design,runtime_seconds
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,24,1,True,none,nan,13.49710271,-2877.3248809211655,4.81570022208711,peel_residual_rescan,5.279260246197559,0.21030780003638938
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,25,1,True,none,nan,13.50788768,-489.3341275040293,7.765043984984671,peel_residual_rescan,1.0178468017312334,0.2233898999984376
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,26,1,True,none,nan,13.49722769,-26.31436324774404,4.154062569565509,peel_residual_rescan,1.4306022747646303,0.2351630000048317
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,27,1,True,none,nan,13.49812505,-1897.5080876675493,4.097212102928864,peel_residual_rescan,1.0124767334531457,0.2324771999847144
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,28,1,True,none,nan,13.49067399,-1116.0218892179255,4.82610151180393,fine_grid_secondary_peak,1.132650867927747,0.2169504000339657
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,29,1,True,none,nan,13.49731889,-2519.4793327832595,4.710609090068898,fine_grid_secondary_peak,1.1054532385721931,0.211639599991031
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,30,1,True,none,nan,13.48843367,-839.3570339686703,8.603504416174689,fine_grid_secondary_peak,1.0417027681157371,0.22770009998930618
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,31,1,True,none,nan,13.50643252,-2955.0867843306332,13.179283008861635,fine_grid_secondary_peak,1.0068371529165887,0.2067123000160791
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,32,1,True,none,nan,13.50609506,-3199.7060635910893,4.025740594205015,adaptive_split_0.10_over_T,4276.037637820165,0.18557460000738502
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,33,1,True,none,nan,13.5081657,-2994.739825465542,11.159479705640438,peel_residual_rescan,1.0102060935523325,0.20141270000021905
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,34,1,True,none,nan,13.49522511,-1309.6770381249953,9.164168546574732,peel_residual_rescan,1.0288282205854362,0.21648140001343563
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,35,1,True,none,nan,13.49748107,-2069.4316028231115,3.0983083630404877,adaptive_split_0.10_over_T,1.096988666243013,0.21581299998797476
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,36,1,True,none,nan,13.50866319,-2943.753353325912,2.6810460018330615,peel_residual_rescan,2.2173420570074156,0.23025739996228367
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,37,1,True,none,nan,13.49418126,-3023.911139688076,11.426819955824119,peel_residual_rescan,3.4160523404559195,0.20415390003472567
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,38,1,True,none,nan,13.49242697,-2232.3273645161535,12.031046573960104,peel_residual_rescan,1.0692234269855037,0.20399560005171224
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,39,1,True,none,nan,13.50608244,-3053.3728448980546,2.56940512093635,peel_residual_rescan,1.0007630863230597,0.2220266999793239
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,40,1,True,none,nan,13.49055116,-2391.435104390519,5.9438281618008775,peel_residual_rescan,1.0327249308435078,0.20495139999547973
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,41,1,True,none,nan,13.49516992,-29.587366540828953,3.378817931229171,fine_grid_secondary_peak,1.0619927073479505,0.2143313999986276
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,42,1,True,none,nan,13.50928105,-165.23169236516696,3.3240761475674367,fine_grid_secondary_peak,1.002410915902743,0.20279209996806458
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,43,1,True,none,nan,13.488,-3047.415227340767,2.2912607640740243,peel_residual_rescan,1.0073135910117093,0.20374029997037724
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,44,1,True,none,nan,13.49562497,-23.989382739644498,12.050239515759475,fine_grid_secondary_peak,1.1152259257486599,0.2152681000297889
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,45,1,True,none,nan,13.5029659,-1168.8873221666145,4.767521053536941,peel_residual_rescan,1.0606269293025592,0.21221339999465272
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,46,1,True,none,nan,13.48943719,-2983.5351330955746,3.0948951687155812,peel_residual_rescan,1.028658944274442,0.21082350000506267
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,47,1,True,none,nan,13.512,-31.558518127392745,10.197838665466838,fine_grid_secondary_peak,1.8779454029842542,0.20542869996279478
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,48,1,True,none,nan,13.50197495,-1408.8956980642688,3.3996077303009575,peel_residual_rescan,1.0275243672840535,0.20482959999935701
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,49,1,True,none,nan,13.49098585,-2107.971846689499,3.6798567919500704,peel_residual_rescan,1.0621367284502137,0.22431949997553602
