case_name,replicate,sample_count,true_k,expected_k,estimated_k,success,frequency_mae_hz,noise_kind,theoretical_identifiable,condition_design,ill_conditioned,runtime_seconds,true_frequencies_hz,estimated_frequencies_hz,candidate_origin,residual_peak_ratio
very_low_snr_-30,22,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.1269303999724798,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,23,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.007427999982610345,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,24,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.005442399997264147,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,25,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.00473359995521605,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,26,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.008820699993520975,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,27,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.09790589998010546,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,28,40001,4,4,1,False,10.00008548897241,gaussian,True,1.0000430438726782,False,0.10922819998813793,3.99999817;7.99992857;13.0000889;14.0000235,14.0000837,,nan
very_low_snr_-30,29,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.008002899994608015,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,30,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.00678740005241707,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,31,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.09406849998049438,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,32,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.00889100000495091,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,33,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.006957200006581843,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,34,40001,4,4,1,False,9.999631634636096,gaussian,True,1.0000021076701906,False,0.09071190003305674,3.99999817;7.99992857;13.0000889;14.0000235,13.9996298,,nan
very_low_snr_-30,35,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.006979099998716265,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,36,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.12180180003633723,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,37,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.006874300015624613,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,38,40001,4,4,1,False,10.000116496948184,gaussian,True,1.0000457773560827,False,0.12212399998679757,3.99999817;7.99992857;13.0000889;14.0000235,14.0001147,,nan
very_low_snr_-30,39,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.005605700018350035,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,40,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.004700999998021871,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,41,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.007771699980366975,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,42,40001,4,4,1,False,10.000188050184747,gaussian,True,1.0000518131190945,False,0.09140729997307062,3.99999817;7.99992857;13.0000889;14.0000235,14.0001862,,nan
very_low_snr_-30,43,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.005344800010789186,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,44,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.0061104000196792185,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,45,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.11388469999656081,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,46,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.0064091000240296125,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,47,40001,4,4,1,False,9.999619645970139,gaussian,True,1.0000033580027106,False,0.11531749996356666,3.99999817;7.99992857;13.0000889;14.0000235,13.9996178,,nan
very_low_snr_-30,48,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.005052699998486787,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,49,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.007203900022432208,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
