layout,sensor_count,snr_db,runs,pd_any,pd_all,pd_source_mean,pd_source_min,pd_source_variance,false_alarm_runs,p_fa,score
bearing_left+gearbox_right+input_shaft,3,-12.0,880,1.0,0.07954545454545454,0.7644886363636364,0.07954545454545454,0.1564148857179752,3600,0.008055555555555555,0.6701700823935377
bearing_left+gearbox_right+input_shaft,3,-10.0,880,1.0,0.2125,0.8028409090909091,0.2125,0.11616767820247934,3600,0.009166666666666667,0.7264237366563361
bearing_left+gearbox_right+input_shaft,3,-5.0,880,1.0,0.7454545454545455,0.9363636363636364,0.7454545454545455,0.01214876033057851,3600,0.008888888888888889,0.9125114784205693
bearing_left+gearbox_right+output_shaft,3,-25.0,880,0.4147727272727273,0.0,0.10767045454545454,0.003409090909090909,0.02872699832128099,3600,0.019444444444444445,0.054418066495925156
bearing_left+gearbox_right+output_shaft,3,-20.0,880,0.9840909090909091,0.0,0.32698863636363634,0.014772727272727272,0.1463522565857438,3600,0.010555555555555556,0.2327013969596533
bearing_left+gearbox_right+output_shaft,3,-15.0,880,1.0,0.03409090909090909,0.6613636363636364,0.05454545454545454,0.13090973657024793,3600,0.015833333333333335,0.5642421014118458
bearing_left+gearbox_right+output_shaft,3,-12.0,880,1.0,0.20454545454545456,0.7982954545454546,0.20681818181818182,0.11663901084710745,3600,0.010833333333333334,0.7183092824552342
bearing_left+gearbox_right+output_shaft,3,-10.0,880,1.0,0.4784090909090909,0.8696022727272728,0.4784090909090909,0.05101070183367769,3600,0.016944444444444446,0.8102080329215451
bearing_left+gearbox_right+output_shaft,3,-5.0,880,1.0,0.9829545454545454,0.9957386363636364,0.9829545454545454,5.44776601239672e-05,3600,0.0175,0.9607113975335744
bearing_left+input_shaft,2,-25.0,880,0.03977272727272727,0.0,0.009943181818181818,0.0,5.706030475206611e-05,3600,0.012222222222222223,-0.01452979277863866
bearing_left+input_shaft,2,-20.0,880,0.35568181818181815,0.0,0.10198863636363636,0.0,0.006867494189049588,3600,0.008333333333333333,0.08188822260244491
bearing_left+input_shaft,2,-15.0,880,0.9829545454545454,0.0022727272727272726,0.5480113636363637,0.010227272727272727,0.10404014398243801,3600,0.006944444444444444,0.4821024027562559
bearing_left+input_shaft,2,-12.0,880,1.0,0.025,0.7196022727272728,0.025,0.16355202414772727,3600,0.013055555555555556,0.6117151495422981
bearing_left+input_shaft,2,-10.0,880,1.0,0.03409090909090909,0.7428977272727273,0.03409090909090909,0.16812007683367772,3600,0.008611111111111111,0.6416154666336662
bearing_left+input_shaft,2,-5.0,880,1.0,0.2806818181818182,0.8201704545454546,0.2806818181818182,0.0970159962551653,3600,0.011666666666666667,0.7483291230845386
bearing_left+input_shaft+output_shaft,3,-25.0,880,0.1875,0.0,0.049147727272727273,0.003409090909090909,0.004483713197314049,3600,0.0125,0.02190587067407025
bearing_left+input_shaft+output_shaft,3,-20.0,880,0.9397727272727273,0.0,0.32045454545454544,0.0125,0.12523050103305783,3600,0.01138888888888889,0.23506151716023874
bearing_left+input_shaft+output_shaft,3,-15.0,880,1.0,0.011363636363636364,0.6769886363636364,0.020454545454545454,0.14807488055268592,3600,0.0075,0.5879511960872934
bearing_left+input_shaft+output_shaft,3,-12.0,880,1.0,0.1,0.7730113636363637,0.10113636363636364,0.15048577931301652,3600,0.004166666666666667,0.6894351406465221
bearing_left+input_shaft+output_shaft,3,-10.0,880,1.0,0.25227272727272726,0.8130681818181819,0.25227272727272726,0.10483051394628098,3600,0.008611111111111111,0.7434307026228191
bearing_left+input_shaft+output_shaft,3,-5.0,880,1.0,0.8715909090909091,0.9678977272727273,0.8715909090909091,0.0030916677427685955,3600,0.008333333333333333,0.9496852267346763
bearing_left+output_shaft,2,-25.0,880,0.2784090909090909,0.0,0.07215909090909091,0.004545454545454545,0.012516464359504135,3600,0.010833333333333334,0.04423419206267217
bearing_left+output_shaft,2,-20.0,880,0.9340909090909091,0.0,0.2747159090909091,0.004545454545454545,0.14167573282541324,3600,0.010277777777777778,0.18332248712264693
