layout,sensor_count,snr_db,runs,pd_any,pd_all,pd_source_mean,pd_source_min,pd_source_variance,false_alarm_runs,p_fa,score
bearing_left+bearing_right+output_shaft,3,-15.0,880,1.0,0.08863636363636364,0.7545454545454545,0.10340909090909091,0.14253680268595043,2800,0.03357142857142857,0.46600129132231394
bearing_left+bearing_right+output_shaft,3,-12.0,880,1.0,0.24886363636363637,0.8122159090909091,0.24886363636363637,0.10578859439566116,2800,0.05678571428571429,0.48651959581611576
bearing_left+bearing_right+output_shaft,3,-10.0,880,1.0,0.4602272727272727,0.8650568181818181,0.4602272727272727,0.054628986957644635,2800,0.03642857142857143,0.6720020338326447
bearing_left+bearing_right+output_shaft,3,-5.0,880,1.0,0.9636363636363636,0.990909090909091,0.9636363636363636,0.00024793388429752083,2800,0.04428571428571428,0.8356115702479339
bearing_left+gearbox_left,2,-25.0,880,0.4193181818181818,0.0,0.11704545454545454,0.02159090909090909,0.0119479597107438,2800,0.05071428571428571,-0.07479209710743802
bearing_left+gearbox_left,2,-20.0,880,0.9136363636363637,0.010227272727272727,0.3920454545454546,0.0659090909090909,0.07058496900826447,2800,0.056428571428571425,0.10984349173553724
bearing_left+gearbox_left,2,-15.0,880,1.0,0.26022727272727275,0.7872159090909091,0.29204545454545455,0.0826151698088843,2800,0.06142857142857143,0.47307770532024795
bearing_left+gearbox_left,2,-12.0,880,1.0,0.7534090909090909,0.9383522727272727,0.7534090909090909,0.011401326833677686,2800,0.06285714285714286,0.7046706805268594
bearing_left+gearbox_left,2,-10.0,880,1.0,0.9454545454545454,0.9863636363636363,0.9454545454545454,0.0005578512396694218,2800,0.05107142857142857,0.8069442148760331
bearing_left+gearbox_left,2,-5.0,880,1.0,1.0,1.0,1.0,0.0,2800,0.05678571428571429,0.80125
bearing_left+gearbox_left+gearbox_right,3,-25.0,880,0.49886363636363634,0.0,0.13267045454545456,0.015909090909090907,0.03252994253615703,2800,0.052142857142857144,-0.08886547649793386
bearing_left+gearbox_left+gearbox_right,3,-20.0,880,0.9784090909090909,0.0011363636363636363,0.3946022727272727,0.048863636363636366,0.11946886299070249,2800,0.03321428571428572,0.1349896371384297
bearing_left+gearbox_left+gearbox_right,3,-15.0,880,1.0,0.3181818181818182,0.7971590909090909,0.38295454545454544,0.05992800878099174,2800,0.029642857142857144,0.6214954803719008
bearing_left+gearbox_left+gearbox_right,3,-12.0,880,1.0,0.7375,0.9340909090909091,0.7454545454545455,0.011874999999999998,2800,0.03428571428571429,0.7998409090909091
bearing_left+gearbox_left+gearbox_right,3,-10.0,880,1.0,0.9329545454545455,0.9832386363636364,0.9340909090909091,0.0008053815857438022,2800,0.03464285714285714,0.8610221784607439
bearing_left+gearbox_left+gearbox_right,3,-5.0,880,1.0,1.0,1.0,1.0,0.0,2800,0.027142857142857142,0.905
bearing_left+gearbox_left+input_shaft,3,-25.0,880,0.33181818181818185,0.0,0.09090909090909091,0.006818181818181818,0.008369705578512396,2800,0.05607142857142857,-0.11538455578512397
bearing_left+gearbox_left+input_shaft,3,-20.0,880,0.9306818181818182,0.0011363636363636363,0.4221590909090909,0.06477272727272727,0.07016109245867769,2800,0.031785714285714285,0.22671577995867764
bearing_left+gearbox_left+input_shaft,3,-15.0,880,1.0,0.2806818181818182,0.8096590909090909,0.31363636363636366,0.08224593233471074,2800,0.04107142857142857,0.5672139721074381
bearing_left+gearbox_left+input_shaft,3,-12.0,880,1.0,0.6863636363636364,0.9213068181818181,0.6875,0.018222736957644627,2800,0.04214285714285714,0.7519395338326447
bearing_left+gearbox_left+input_shaft,3,-10.0,880,1.0,0.9170454545454545,0.9792613636363636,0.9170454545454545,0.001290273114669423,2800,0.04928571428571429,0.8052130358987604
bearing_left+gearbox_left+input_shaft,3,-5.0,880,1.0,1.0,1.0,1.0,0.0,2800,0.0375,0.86875
bearing_left+gearbox_left+output_shaft,3,-25.0,880,0.6454545454545455,0.0,0.18011363636363636,0.010227272727272727,0.05539417613636363,2800,0.05107142857142857,-0.06510937500000001
bearing_left+gearbox_left+output_shaft,3,-20.0,880,1.0,0.011363636363636364,0.4264204545454545,0.06363636363636363,0.12635031960227272,2800,0.026785714285714284,0.18105007102272727
bearing_left+gearbox_left+output_shaft,3,-15.0,880,1.0,0.3079545454545455,0.7982954545454545,0.3795454545454545,0.061263881714876046,2800,0.032857142857142856,0.6097787964876032
bearing_left+gearbox_left+output_shaft,3,-12.0,880,1.0,0.7806818181818181,0.9451704545454546,0.7806818181818181,0.0090188371642562,2800,0.04178571428571429,0.7880978499483471
bearing_left+gearbox_left+output_shaft,3,-10.0,880,1.0,0.9613636363636363,0.9903409090909091,0.9613636363636363,0.0002798941115702487,2800,0.046785714285714285,0.8262550361570249
bearing_left+gearbox_left+output_shaft,3,-5.0,880,1.0,1.0,1.0,1.0,0.0,2800,0.03571428571428571,0.875
bearing_left+gearbox_right,2,-25.0,880,0.3704545454545455,0.0,0.09914772727272728,0.013636363636363636,0.011012638817148757,2800,0.048928571428571425,-0.08531743930785121
bearing_left+gearbox_right,2,-20.0,880,0.8431818181818181,0.0,0.3176136363636364,0.02727272727272727,0.06756553460743801,2800,0.04285714285714286,0.08653499483471076
bearing_left+gearbox_right,2,-15.0,880,1.0,0.05568181818181818,0.6909090909090909,0.07613636363636364,0.12959839876033058,2800,0.046785714285714285,0.37164101239669417
