time_s,detrended_observation,fitted_four_component_signal,residual
79.53,-0.11879073205179819,0.00271871928975968,-0.12150945134155787
79.54,0.0023928378417247664,-0.03674113560523573,0.0391339734469605
79.5499999999999,-0.08872927851925928,-0.051791178861491684,-0.0369380996577676
79.56,0.011811809534009652,-0.029792634009290102,0.04160444354329976
79.57,0.0728562564236946,0.016651262172364168,0.05620499425133044
79.5799999999999,0.015858334128891538,0.057246339530240595,-0.04138800540134906
79.59,-0.04594237736553352,0.06425722597472652,-0.11019960334026005
79.6,0.22288161432832743,0.03142299632696844,0.191458618001359
79.6099999999999,-0.06453788048088463,-0.021722931869335767,-0.04281494861154886
79.62,0.01352990479135431,-0.06319466673020445,0.07672457152155876
79.6299999999999,-0.07696221810542675,-0.07020908448198303,-0.006753133623443722
79.64,-0.18975289933175482,-0.04399528356536203,-0.1457576157663928
79.65,0.14409985697768715,-0.007529823686936212,0.15162968066462337
79.6599999999999,-0.17536762899913494,0.011873249032159952,-0.18724087803129488
79.67,-0.05016445375708398,0.002471578807923106,-0.05263603256500708
79.68,-0.12174045883520804,-0.02378918769035636,-0.09795127114485168
79.6899999999999,-0.2741281867952891,-0.04067580087227314,-0.23345238592301598
79.7,0.0070427017789738535,-0.027680281815302202,0.03472298359427606
79.71,-0.022931837690916203,0.013903683246661002,-0.03683552093757721
79.7199999999999,-0.021508682324850262,0.06058845793049027,-0.08209714025534054
79.73,-0.013845264019764318,0.08250079460331383,-0.09634605862307816
79.7399999999999,0.010935872031788625,0.06428459214980878,-0.05334872011802015
79.75,0.0006000325134738924,0.01627977854885407,-0.01567974603538018
79.76,-0.03212906279480649,-0.03200544797473618,-0.00012361482007031133
79.7699999999999,-0.06104673986649555,-0.05161827998677347,-0.00942845987972208
79.78,-0.0242000336412366,-0.033314673438017604,0.009114639796781003
79.79,0.3387715013556603,0.007099797527374814,0.3316717038282855
79.7999999999999,-0.03435375716142472,0.04063637060538989,-0.0749901277668146
79.81,0.06871297633807422,0.045493385702586535,0.02321959063548768
79.82,0.10754838549508416,0.021472068428597516,0.08607631706648665
79.8299999999999,-0.0908434064028799,-0.011451330484050922,-0.07939207591882898
79.84,-0.09692551887482595,-0.028807326335391882,-0.06811819253943407
79.85,-0.032548901912747,-0.01987529298374013,-0.01267360892900687
79.8599999999999,0.05420243606891894,0.004756621315829058,0.04944581475308988
79.87,-0.07314100406564412,0.021588290494947076,-0.0947292945605912
79.8799999999999,0.08537385428541082,0.012211251156179078,0.07316260312923174
79.89,-0.09409211360442923,-0.022316445128996,-0.07177566847543324
79.9,0.030921550348107712,-0.06122611417223912,0.09214766452034683
79.9099999999999,-0.025301100222505344,-0.07816031336798578,0.052859213145480435
79.92,-0.060900454995567406,-0.05956122846747721,-0.0013392265280901955
79.93,0.12431304175962254,-0.014238713352797576,0.13855175511242013
79.9399999999999,0.026451694993225482,0.032564341570864845,-0.006112646577639363
79.95,0.08388512298659143,0.056214103126563976,0.02767101986002745
79.96,0.12264798118223137,0.04868611764177919,0.07396186354045217
79.9699999999999,-0.17041959437214468,0.022426104458167808,-0.1928456988303125
79.98,0.29244522469319323,-0.00010036634396953404,0.29254559103716277
79.9899999999999,0.023200001138867197,-0.0031069015437792803,0.026306902682646478
80.0,-0.04653604315019586,0.01179268193695127,-0.058328725087147135
80.01,-0.005055653923693917,0.02830827353344401,-0.033363927457137926
80.0199999999999,-0.23490778771850496,0.02907609104259021,-0.2639838787610952
80.03,-0.016506876473658033,0.009666658296950513,-0.026173534770608547
80.04,-0.039939936350157086,-0.017538362776390176,-0.02240157357376691
80.0499999999999,-0.040476658122650146,-0.032449711598629326,-0.00802694652402082
80.06,0.2088247317643688,-0.022517034516841783,0.2313417662812106
80.07,-0.051611090495251255,0.007268457727377017,-0.058879548222628274
80.0799999999999,-0.09241022285217332,0.037122770684868356,-0.12953299353704167
80.09,-0.07805351159117638,0.04608785141629929,-0.12414136300747566
80.1,0.04104468212822357,0.02667108068359599,0.014373601444627581
80.1099999999999,0.015026320724618512,-0.010058154387266278,0.025084475111884788
80.12,-0.11137241494996254,-0.04247065202315422,-0.06890176292680833
80.1299999999999,-0.004289818092953601,-0.053498673057559794,0.04920885496460619
80.14,0.03816453868115234,-0.041839452399958114,0.08000399108111045
80.15,0.032029414079209284,-0.021287623757285528,0.053317037836494816
80.1599999999999,-0.06796251340252578,-0.009118003468377107,-0.05884450993414867
80.17,-0.08188558384402883,-0.01251011818269036,-0.06937546566133847
80.18,0.014107819413115112,-0.023310540997930645,0.03741836041104576
80.1899999999999,-0.11895670809038494,-0.025040653059536608,-0.09391605503084834
80.2,-0.11298669424183301,-0.006755087669261578,-0.10623160657257143
80.21,0.18300451619061794,0.026915172544068906,0.15608934364654903
80.2199999999999,-0.09166729485015011,0.05747610450874835,-0.14914339935889848
80.23,0.021815473144141825,0.06522833172081352,-0.043412858576671695
80.2399999999999,0.04431195512418977,0.04375074965259423,0.0005612054715955425
80.25,-0.2803821238569113,0.005441803781945034,-0.28582392763885633
80.26,-0.13046144875230134,-0.026307334260991248,-0.1041541144913101
80.2699999999999,-0.08125374162443541,-0.032977200123672064,-0.04827654150076335
80.28,0.06251168886500853,-0.013490682050631203,0.07600237091563973
80.29,0.023406012339816484,0.015599126842388428,0.007806885497428057
80.2999999999999,-0.04306420647812957,0.032447361812306175,-0.07551156829043575
80.31,0.17678112499714838,0.0257807324352085,0.15100039256193987
80.32,0.04022276281489031,0.002670853585112694,0.037551909229777615
80.3299999999999,-0.027941739894246746,-0.017480704168380993,-0.010461035725865753
80.34,-0.0781834865864428,-0.018261768803335247,-0.05992171778310755
80.35,0.07353346051241814,0.0005917058781721154,0.07294175463424603
80.3599999999999,0.029829897589698087,0.022232843307760885,0.007597054281937202
80.37,-0.05255768168208098,0.02504924011496565,-0.07760692179704662
80.3799999999999,-0.07615292937943903,-0.0005245767445410713,-0.07562835263489796
80.39,0.1326231758081299,-0.04321168705327437,0.17583486286140426
80.4,-0.12745400601212015,-0.07709602528787134,-0.05035798072424881
80.4099999999999,0.0797195740612458,-0.07899174779647401,0.1587113218577198
80.42,-0.012452850260370258,-0.04483032230043915,0.0323774720400689
80.43,-0.12639076812365432,0.006758776345098869,-0.13314954446875318
80.4399999999999,0.013654341893343629,0.04657840872781794,-0.03292406683447431
80.45,-0.16538255928451642,0.05440081741556149,-0.21978337670007791
80.46,0.08380519863889552,0.03218798787739289,0.05161721076150263
80.4699999999999,-0.013483890623716544,0.0016515615905360738,-0.015135452214252618
80.48,-0.0155745116472626,-0.012043816864255865,-0.003530694783006735
80.4899999999999,0.03739074598321034,0.00131735754506244,0.036073388438147905
80.5,0.060742213498371285,0.029795078416485772,0.030947135081885513
80.51,0.014845656738134228,0.04853268350910952,-0.03368702677097529
80.5199999999999,-0.06468143413518983,0.03876425055835352,-0.10344568469354334
80.53,0.14641575905579612,0.002707206503178475,0.14370855255261764
80.54,-0.017056001690256943,-0.036754434231791325,0.01969843254153438
80.5499999999999,-0.007695386026051999,-0.05179955765288076,0.04410417162682876
80.56,-0.08261412811071006,-0.029794328598156308,-0.05281979951255375
80.57,-0.07910284206398012,0.01665280272487572,-0.09575564478885584
80.5799999999999,0.08436527663594583,0.057245938051430224,0.027119338584515602
80.59,0.11040193912416277,0.06425257291858329,0.04614936620557948
80.6,0.04868180745142371,0.03141693313388988,0.017264874317533832
80.6099999999999,-0.24581612988374635,-0.021724211403897267,-0.22409191847984908
80.62,-0.16852317372021938,-0.06318632620549561,-0.10533684751472377
80.6299999999999,-0.13572430048772746,-0.07019192800102332,-0.06553237248670414
80.64,-0.03795521828611951,-0.04397642648353625,0.006021208197416743
80.65,0.27423348508271345,-0.007518976960116819,0.2817524620428303
80.6599999999999,-0.019108245902057626,0.011869624714955642,-0.030977870617013268
80.67,-0.0754830965797977,0.0024544391961625043,-0.0779375357759602
80.68,-0.22005448597658875,-0.02381177495396081,-0.19624271102262794
80.6899999999999,-0.024221568711340798,-0.04069330044267193,0.01647173173133113
80.7,-0.007322297387515856,-0.027685697557044715,0.02036340016952886
80.71,0.1126288997833821,0.013910258462595573,0.09871864132078653
80.7199999999999,-0.00664026456885797,0.06060085921489587,-0.06724112378375384
80.73,0.05012922693825697,0.08251140960838435,-0.03238218267012738
80.7399999999999,0.03556840068906291,0.06428930816673527,-0.028720907477672357
80.75,-0.12092421203665614,0.01627994014336581,-0.13720415218002194
80.76,-0.2205225545194682,-0.03200515971879873,-0.18851739480066948
80.7699999999999,-0.060930482155991256,-0.0516142526961077,-0.009316229459883557
80.78,-0.04609189780557932,-0.03330772289339672,-0.012784174912182596
80.79,-0.03534778941838537,0.007104604058399203,-0.042452393476784575
80.7999999999999,0.18049981376674656,0.04063333949074215,0.1398664742760044
80.81,0.026122907301929513,0.04548069738925804,-0.01935779008732853
80.82,0.15337600648370647,0.0214539188594176,0.13192208762428886
80.8299999999999,0.0406980539402424,-0.011466581959883393,0.052164635900125794
80.84,-0.07473917261743265,-0.028811909353781445,-0.04592726326365121
80.85,-0.27684511182650773,-0.01986661802304108,-0.25697849380346666
80.8599999999999,0.0023111040046242303,0.0047744736505461165,-0.0024633696459218863
80.87,0.04378434934821417,0.021607049449671425,0.022177299898542748
80.8799999999999,0.04797865359367512,0.012223193758141538,0.03575545983553358
80.89,0.016148176207914058,-0.02231454892646872,0.03846272513438278
80.9,-0.034632669072469,-0.061232169097285384,0.026599500024816383
80.9099999999999,0.15533673058228695,-0.07816930306634799,0.23350603364863493
80.92,-0.1642297495918751,-0.059568880085173796,-0.10466086950670131
80.93,-0.10586893741737617,-0.014243845366999732,-0.09162509205037644
80.9399999999999,0.04336895200819977,0.03256017251642047,0.010808779491779302
80.95,0.09599975641784071,0.056209006980611036,0.039790749437229676
80.96,0.06537091741353766,0.048680272525320166,0.016690644888217497
80.9699999999999,0.0543543863556726,0.022422259795183978,0.03193212656048862
80.98,0.04386257934451254,-9.867147603154347e-05,0.043961250820544084
80.9899999999999,0.07334874562151848,-0.0030980809534846203,0.0764468265750031
81.0,0.01029735450319443,0.01180657196595416,-0.00150921746275973
81.01,-0.038453356520142624,0.02832214730022353,-0.06677550382036615
81.0199999999999,0.1359705516743273,0.02908439175745064,0.10688615991687667
81.03,0.19769732234246726,0.009666217275440944,0.1880311050670263
81.04,-0.010637336558421797,-0.01754691367562785,0.006909577117206052
81.0499999999999,0.016621220201480148,-0.03246266131154906,0.04908388151302921
81.06,0.08037758798537609,-0.022529734387894806,0.1029073223732709
81.07,0.07448608021358502,0.00725950199973846,0.06722657821384656
81.0799999999999,0.048719126232234976,0.03711900372186464,0.011600122510370334
81.09,-0.15297064325985107,0.046089086227620334,-0.19905972948747142
81.1,0.01643909968790186,0.026676443054001027,-0.010237343366099168
81.1099999999999,0.027741370730487803,-0.010049680062773255,0.03779105079326106
81.12,-0.04983969864127225,-0.042460383776050686,-0.007379314865221566
81.1299999999999,-0.040622102497201315,-0.05348863138536417,0.012866528888162858
81.14,0.06865983296502164,-0.04183226351429253,0.11049209647931416
81.15,0.025824167419611577,-0.021285636255995888,0.047109803675607465
81.1599999999999,0.042098838630766515,-0.009122087660315066,0.05122092629108158
81.17,-0.05166706232182854,-0.012519027218304304,-0.03914803510352424
81.18,0.005445549075724403,-0.023321399330554264,0.028766948406278667
81.1899999999999,-0.010594997757834655,-0.025050325052314377,0.014455327294479722
81.2,0.008390970689812288,-0.006761515982047448,0.015152486671859736
81.21,0.01729086510788523,0.026912533196573888,-0.009621668088688657
81.2199999999999,0.010541947062888175,0.05747690191172727,-0.04693495484883909
81.23,0.14392356482462412,0.06523227365462336,0.07869129117000076
81.2399999999999,-0.03261354059450994,0.04375793283613244,-0.07637147343064238
81.25,-0.011765257365815997,0.005452015876509655,-0.01721727324232565
81.26,0.03922605062680895,-0.02629575306603794,0.0655218036928469
81.2699999999999,-0.21163089871399812,-0.03296776180518741,-0.17866313690881072
81.28,0.08719819478525283,-0.013487615456012318,0.10068581024126515
81.29,-0.09083196102095722,0.015593205828073636,-0.10642516684903086
81.2999999999999,0.12800303359544674,0.03243352855038422,0.09556950504506251
81.31,0.09531979041699466,0.025763983108761625,0.06955580730823303
81.32,0.030616588916592604,0.002657946327157034,0.02795864258943557
81.3299999999999,0.11607908167625855,-0.017484717911124294,0.13356379958738285
81.34,-0.02722717573981351,-0.018256209547496374,-0.008970966192317135
81.35,0.018934618820008433,0.0006030277532929869,0.018331591066715447
81.3599999999999,-0.04939838775551963,0.022244176328831324,-0.07164256408435095
81.37,0.09514140505313132,0.02505642609724572,0.0700849789558856
81.3799999999999,-0.010676435021637738,-0.000521959313859567,-0.01015447570777817
81.39,-0.2795163458712758,-0.04321098445940777,-0.236305361411868
81.4,-0.10484155267061486,-0.07709438845372792,-0.027747164216886944
81.4099999999999,-0.051523807609786906,-0.07898901229056769,0.027465204680780786
81.42,0.07327144074242203,-0.044829611986931396,0.11810105272935342
81.43,-0.19958962316797202,0.00675336797083656,-0.20634299113880858
81.4399999999999,0.002798988220652919,0.04656549963981874,-0.04376651141916582
81.45,-0.005589569175570138,0.054384031578287084,-0.05997360075385722
81.46,-0.20953730576465218,0.03217487798654158,-0.24171218375119377
81.4699999999999,0.08979297391655275,0.0016494596160004592,0.08814351430055228
81.48,-0.1421562597997633,-0.012032472301982091,-0.1301237874977812
81.4899999999999,-0.12704965227177337,0.0013376459210751785,-0.12838729819284855
81.5,0.11080639352616058,0.029815018745867863,0.08099137478029271
81.51,-0.17783587774826248,0.04854337298799763,-0.2263792507362601
81.5199999999999,-0.03500469809551154,0.03876214200044297,-0.07376684009595451
81.53,-0.2231038560448606,0.002695699483718311,-0.22579955552857892
81.54,-0.11912365319052465,-0.036767725187422225,-0.08235592800310243
81.5499999999999,-0.18759702424384272,-0.05180793011671988,-0.13578909412712284
81.56,0.12839587603562125,-0.029796021334569756,0.15819189737019101
81.57,-0.026082193840034823,0.016654339439982773,-0.0427365332800176
81.5799999999999,-0.01526505819215888,0.057245528555713625,-0.0725105867478725
81.59,0.016192786697131062,0.06424791117379103,-0.048055124476659966
81.6,0.013706165381159006,0.03141086422597142,-0.017704698844812412
81.6099999999999,0.03841078809773695,-0.021725491780529974,0.060136279878266925
81.62,0.04706312784457789,-0.06317798229229118,0.11024111013686907
81.6299999999999,0.2842319179777728,-0.0701747663743119,0.3544066843520847
81.64,-0.07189794602819022,-0.04395756512198982,-0.0279403809062004
81.65,0.02455047721035672,-0.007508128058748099,0.03205860526910482
81.6599999999999,-0.09315212478240334,0.011866001037907447,-0.10501812582031078
81.67,-0.07157296781074639,0.002437300203540924,-0.07401026801428731
81.68,-0.15397172912375645,-0.0238343606316177,-0.13013736849213875
81.6899999999999,0.02011949187654449,-0.04071079798523216,0.060830289861776646
81.7,-0.022193275735023568,-0.02769111264340413,0.005497836908380561
81.71,0.1260344683961524,0.013916831170312526,0.11211763722583987
81.7199999999999,0.1774863144540403,0.0606132545658564,0.11687305988818392
81.73,0.11716744454170526,0.08252201715377676,0.0346454273879285
81.7399999999999,0.0378869950894252,0.06429401849220928,-0.02640702340278408
81.75,0.10107798775381614,0.016280100735951018,0.08479788701786513
81.76,-0.19276995466234692,-0.03200486693143687,-0.16076508773091006
81.7699999999999,-0.10658290735886397,-0.05161021715486596,-0.05497269020399801
81.78,0.04748839854687698,-0.033300763932041386,0.08078916247891837
81.79,-0.012891064372478079,0.007109415750465456,-0.020000480122943535
81.7999999999999,0.13751200947390885,0.04063030869686039,0.09688170077704845
81.81,0.1496114109157128,0.04546800537593488,0.10414340553977794
81.82,0.19517613078195176,0.021435763985044688,0.17374036679690708
81.8299999999999,-0.11569373667460932,-0.011481837909437123,-0.1042118987651722
81.84,-0.048099285208861364,-0.028816494868469173,-0.01928279034039219
81.85,0.17111574049823758,-0.019857944003999865,0.19097368450223745
81.8599999999999,-0.08055658965673647,0.004792325406238343,-0.08534891506297482
81.87,0.023825381140604462,0.021625807439981406,0.002199573700623056
81.8799999999999,0.1861357015904884,0.012235135439404113,0.1739005661510843
81.89,0.11814325656621635,-0.02231265225814445,0.1404559088243608
81.9,-0.1267731586413607,-0.06123822098236185,-0.06553493765899887
81.9099999999999,0.02355536875062624,-0.07817828723807348,0.10173365598869971
81.92,-0.16948099482627083,-0.059576525423203845,-0.10990446940306697
81.93,0.059740373396632115,-0.01424897302867807,0.07398934642531019
81.9399999999999,0.013023833705112065,0.032556003657917006,-0.01953216995280494
81.95,0.108160117823691,0.05620390636431662,0.05195621145937438
81.96,0.18327876416341093,0.04867441986395573,0.1346043442994552
81.9699999999999,-0.060199569972290104,0.022418407470053008,-0.08261797744234312
81.98,-0.25271544306806415,-9.698149438733394e-05,-0.2526184615736768
81.9899999999999,-0.10644743492572022,-0.0030892609669197746,-0.10335817395880044
82.0,-0.04226958608609828,0.01182046527249974,-0.05409005135859802
82.01,-0.07949466177155734,0.028336026389616072,-0.10783068816117342
82.0199999999999,0.04215024129348461,0.029092697665237744,0.013057543628246866
82.03,0.07285009274404156,0.009665779849660725,0.06318431289438083
82.04,0.1346876155066725,-0.017555462895814597,0.15224307840248708
82.0499999999999,0.060854905353808435,-0.03247561072883861,0.09333051608264704
82.06,-0.019413248679631623,-0.022542434672530434,0.0031291859928988114
82.07,-0.09717186625173968,0.007250545364743026,-0.1044224116164827
82.0799999999999,-0.06233440795967174,0.037115235019774394,-0.09944964297944614
82.09,0.0988808908959472,0.0460903180153849,0.052790572880562305
82.1,0.05525530336028515,0.026681801187587794,0.028573502172697354
82.1099999999999,-0.1450586905544339,-0.010041210222041819,-0.13501748033239208
82.12,0.047538345899533034,-0.042450118604623034,0.08998846450415607
82.1299999999999,-0.13498473314457501,-0.05347858977617852,-0.0815061433683965
82.14,0.012626312039344922,-0.04182507101650955,0.05445138305585447
82.15,-0.11918418060887614,-0.021283642285680603,-0.09790053832319554
82.1599999999999,-0.03979157856805219,-0.009126164664981293,-0.0306654139030709
82.17,0.001584712506761751,-0.01252793096573622,0.01411264347249797
82.18,-0.016758201415238306,-0.02333225623169821,0.0065740548164599025
82.1899999999999,-0.06404997709274737,-0.025059999897363985,-0.038989977195383385
82.2,-0.10536850638458843,-0.006767950165873232,-0.0986005562187152
82.21,0.0035949795510805227,0.026909887286025835,-0.023314907734945312
82.2199999999999,0.014775576806063466,0.0574776943564457,-0.04270211755038224
82.23,0.19921306271194542,0.0652362135185939,0.1339768491933515
82.2399999999999,-0.0021379619708656486,0.043765116731920434,-0.04590307870278608
82.25,0.1363736778906223,0.005462230346302108,0.1309114475443202
82.26,0.030114562488043235,-0.026284169120457897,0.05639873160850113
82.2699999999999,-0.020612500652987822,-0.03295832105153857,0.012345820398550748
82.28,-0.09590471333832687,-0.01348454662576378,-0.0824201667125631
82.29,-0.08122483842389093,0.015587287327696573,-0.0968121257515875
82.2999999999999,0.09210426502737301,0.03241969816642931,0.0596845668609437
82.31,0.12806832538008794,0.02574723623093016,0.10232108914915779
82.32,-0.1669286123803341,0.002645039625113739,-0.16957365200544783
82.3299999999999,-0.10816048396125616,-0.017488734251417868,-0.0906717497098383
82.34,0.0007672908041711675,-0.018250656080170943,0.01901794688434211
82.35,-0.04098895167866828,0.0006143423031204388,-0.04160329398178872
82.3599999999999,0.04370289707794967,0.022255503323276835,0.021447393754672837
82.37,0.1219552035787436,0.025063610040152815,0.0968915935385908
82.3799999999999,-0.032660116389555446,-0.0005193388285094232,-0.032140777561046024
82.39,-0.0761163317555345,-0.04321027488260664,-0.032906056872927865
82.4,-0.08356507731122256,-0.07709274363255032,-0.00647233367867224
82.4099999999999,-0.11891445283528762,-0.07898627100250931,-0.03992818183277831
82.42,-0.12758649322021268,-0.044828899990862606,-0.08275759322935007
82.43,0.05376704003545027,0.006747957400261286,0.04701908263518898
82.4399999999999,-0.0794717404339278,0.046552586379113546,-0.12602432681304135
82.45,0.09037339416945316,0.054367241838957706,0.03600615233049545
82.46,0.1873777696849521,0.032161765697772654,0.15521600398717944
82.4699999999999,-0.018171001587362963,0.0016473564577423063,-0.019818358045105268
82.48,0.06343043278955397,-0.012021128903490339,0.07545156169304432
82.4899999999999,0.020956493442880926,0.0013579323110542844,0.01959856113182664
82.5,-0.06855462666756114,0.029834956737207426,-0.09838958340476857
82.51,0.24512628387061083,0.04855406148334541,0.19657222238726543
82.5199999999999,0.15316793298992176,0.03876003561694125,0.11440789737298052
82.53,0.04432430258639669,0.0026841982332408937,0.0416401043531558
82.54,-0.10654520562682136,-0.036781008470046506,-0.06976419715677486
82.5499999999999,0.055975649673127584,-0.05181629625175745,0.10779194592488503
82.56,-0.1543882177096255,-0.029797712218169785,-0.1245905054914557
82.57,-0.10962759767341254,0.016655872317880724,-0.12628346999129325
82.5799999999999,-0.047513816858844586,0.05724511104366439,-0.10475892790250899
82.59,0.056689085935373355,0.06424324074148076,-0.0075541548061074035
82.6,0.026358734641254298,0.031404789604208894,-0.005046054962954596
82.6099999999999,-0.04430306782350976,-0.021726772999355385,-0.022576294824154377
82.62,-0.18907588707727382,-0.06316963499252252,-0.1259062520847513
82.6299999999999,-0.03714941394517887,-0.07015759960519045,0.03300818566001158
82.64,-0.24702798074437593,-0.043938699484229786,-0.20308928126014614
82.65,-0.11918116430486299,-0.007497276984837271,-0.11168388732002571
82.6599999999999,-0.09670342877739505,0.011862378001605518,-0.10856580677900056
82.67,-0.041113394439426104,0.0024201618331054536,-0.04353355627253156
82.68,-0.11550276391479315,-0.02385694471910679,-0.09164581919568636
82.6899999999999,-0.03477871367317222,-0.040728293496485934,0.005949579823313712
82.7,-0.022305509575161274,-0.027696527072892503,0.005391017497731229
82.71,0.10081005960865368,0.013923401368933367,0.0868866582397203
82.7199999999999,0.026605469682433613,0.060625643981145415,-0.034020174298711806
82.73,0.013703002383834553,0.0825326172370206,-0.06882961485318605
82.7399999999999,-0.002911319166413503,0.06429872312454166,-0.06721004229095516
82.75,-0.04896734969308156,0.01628026032612895,-0.0652476100192105
82.76,-0.01581695480020362,-0.032004569612633385,0.016187614812429765
82.7699999999999,-0.023421986904964675,-0.05160617336322993,0.028184186458265256
82.78,-0.08635649950187672,-0.03329379655460422,-0.05306270294727251
82.79,0.2082114316072072,0.007114232603113422,0.20109719900409379
82.7999999999999,-0.09847795613102985,0.04062727822394054,-0.13910523435497038
82.81,0.0314755814393021,0.0454553096643674,-0.013979728225065303
82.82,-0.09569279728873896,0.02141760380827051,-0.11711040109700947
82.8299999999999,0.019563681887335982,-0.011497098329785278,0.03106078021712126
82.84,0.16168348680929695,-0.028821082877776946,0.1905045696870739
82.85,-0.03335786741562513,-0.019849270927297612,-0.013508596488327518
82.8599999999999,0.14712932923403083,0.004810176579967402,0.14231915265406342
82.87,0.14262121819814974,0.021644564461883006,0.12097665373626673
82.8799999999999,0.0333535939013847,0.01224707619655064,0.021106517704834057
82.89,0.10444121179179064,-0.022310755125678858,0.12675196691746948
82.9,-0.10549565484734742,-0.06124426982658602,-0.044251385020761404
82.9099999999999,-0.09529937273235747,-0.07818726588069116,-0.01711210685166631
82.92,0.08310578004115647,-0.05958416447876765,0.14268994451992412
82.93,-0.005464670021209588,-0.014254096335913199,0.00878942631470361
82.9399999999999,-0.07041999986158065,0.032551834996100884,-0.10297183485768154
82.95,0.2069759733334513,0.056198801277569224,0.1507771720558821
82.96,0.29643327405896425,0.0486685596574777,0.24776471440148656
82.9699999999999,0.014643373849303183,0.02241454748278284,-0.007771173633479659
82.98,0.06443092577226112,-9.529639895807269e-05,0.06452622217121919
82.9899999999999,-0.03307737808636893,-0.0030804415844972034,-0.029996936501871727
83.0,0.033804509296675014,0.011834361855117487,0.02197014744155753
83.01,0.07198347537917794,0.028349910799212636,0.04363356457996531
83.0199999999999,0.1009882331598099,0.029101008763383177,0.07188722439642672
83.03,0.02121366829470284,0.009665346018163878,0.011548322276538962
83.04,-0.008291758172796216,-0.017564010436347175,0.009272252263550959
83.0499999999999,-0.002990632208677273,-0.032488559847791115,0.029497927639113842
83.06,0.07561958453580067,-0.02255513536671862,0.09817471990251929
83.07,-0.05302191763608439,0.007241587825983051,-0.06026350546206744
83.0799999999999,0.026926677105049555,0.03711146458035814,-0.010184787475308585
83.09,-0.0827041346295475,0.04609154677884698,-0.12879568140839448
83.1,-0.08904339466561856,0.026687155081824072,-0.11573054974744262
83.1099999999999,0.10034142167494339,-0.010032744868230708,0.1103741665431741
83.12,0.014994396389129328,-0.042439856511324085,0.05743425290045341
83.1299999999999,-0.02730911859536773,-0.0534685482310772,0.026159429635709466
83.14,-0.052520493846389786,-0.041817874906476454,-0.010702618939913332
83.15,0.016273183643433154,-0.021281641845400042,0.037554825488833196
83.1599999999999,-0.1919126424082109,-0.009130234481611271,-0.18278240792659964
83.17,-0.03858729877329696,-0.012536829424448632,-0.02605046934884833
83.18,-0.024472816902176016,-0.023343111700795352,-0.0011297052013806638
83.1899999999999,0.022378054852015928,-0.025069677593651436,0.047447732445667364
83.2,0.08805074839627987,-0.0067743902190051716,0.09482513861528503
83.21,-0.047952063264634186,0.026907234814467555,-0.07485929807910174
83.2199999999999,0.26101661670992377,0.057478481844232134,0.20353813486569164
83.23,0.1316693714179527,0.06524015131233227,0.06642922010562044
83.2399999999999,0.08600948377024864,0.043772301337646945,0.042237182432601696
83.25,-0.026028866059006416,0.005472447187520769,-0.031501313246527184
83.26,0.09451834774187452,-0.026272582427698876,0.1207909301695734
83.2699999999999,-0.014079710549307529,-0.032948877864517764,0.018869167315210236
83.28,-0.026618069715776585,-0.01348147555933822,-0.013136594156438365
83.29,0.009997288816606357,0.01558137134391874,-0.005584082527312384
83.2999999999999,-0.1015493349673167,0.0324058706640285,-0.13395520563134522
83.31,0.15735452154860025,0.02573049180475424,0.13162402974384602
83.32,-0.11828197608915982,0.0026321334803475036,-0.12091410956950732
83.3299999999999,0.10897800559168812,-0.01749275318963393,0.12647075878132205
83.34,-0.13918477425871692,-0.018245108402832264,-0.12093966585588466
83.35,0.036095658959104014,0.0006256495263174591,0.03547000943278655
83.3599999999999,0.0062529754232189564,0.022266824290297606,-0.01601384886707865
83.37,0.0250429973390749,0.025070791943257547,-2.779460418264601e-05
83.3799999999999,-0.05466821242992516,-0.0005167152890450714,-0.054151497140880085
83.39,-0.1457850143514742,-0.04320955832393625,-0.10257545602753795
83.4,-0.08490353344704728,-0.07709109082601584,-0.007812442621031437
83.4099999999999,-0.19984581761667233,-0.07898352393349807,-0.12086229368317426
83.42,-0.1320027694672044,-0.044828186311917276,-0.08717458315528713
83.43,-0.007734753963150443,0.006742544635404836,-0.014477298598555278
83.4399999999999,-0.0463832842724995,0.04653966894929511,-0.09292295322179461
83.45,-0.12166578712371555,0.05435044820118354,-0.17601623532489907
83.46,0.1154744056734684,0.032148651013089356,0.08332575466037903
83.4699999999999,0.003991234085647329,0.0016452521152531259,0.0023459819703942034
83.48,0.10370142842738028,-0.012009786671716337,0.11571121509909663
83.4899999999999,0.09211258266980622,0.0013782167110006163,0.0907343659588056
83.5,0.0057459258396271575,0.029854892387365464,-0.024108966547738305
83.51,-0.0990474057833749,0.04856474899383668,-0.14761215477721157
83.5199999999999,-0.023486237088487957,0.038757931408587916,-0.06224416849707587
83.53,0.146192967575496,0.002672702753737611,0.1435202648217584
83.54,-0.13253491368675208,-0.03679428407759833,-0.09574062960915375
83.5499999999999,-0.18892826215513614,-0.051824656056709294,-0.13710360609842684
83.56,0.10532157998422281,-0.029799401248524402,0.1351209812327472
83.57,0.08964154724971275,0.01665740135874437,0.07298414589096838
83.5799999999999,0.1151082975700997,0.05724468551586148,0.05786361205423822
83.59,0.11483312075905865,0.06423856162272919,0.05059455913632946
83.6,0.07709436992407459,0.031398709269463185,0.045695660654611406
83.6099999999999,-0.04665374254041347,-0.021728055060648958,-0.02492568747976451
83.62,0.055119846320308474,-0.06316128430805823,0.1182811306283667
